EstacaoCodigo;Data;Maxima;Minima;Media
66071382;01/07/2015;85.356;62.892;
66071382;01/06/2015;85.356;59.304;73.425
66071382;01/05/2015;83.426;55.765;76.527
66071382;01/04/2015;85.356;64.703;76.848
66071382;01/03/2015;81.507;61.092;71.526
66071382;01/02/2015;79.597;57.528;67.303
66071382;01/01/2015;75.809;59.304;
66071382;01/12/2014;89.499;53.944;70.677
66071382;01/11/2014;82.946;58.22;68.666
66071382;01/10/2014;81.756;57.599;71.588
66071382;01/09/2014;82.388;65.741;73.884
66071382;01/08/2014;88.991;69.966;79.41
66071382;01/07/2014;94.24;75.244;83.362
66071382;01/06/2014;91.735;74.343;
66910000;01/06/2020;72.722;39.327;49.954
66910000;01/05/2020;171.905;39.457;88.796
66910000;01/04/2020;126.512;42.611;71.114
66910000;01/03/2020;207.74;44.877;83.089
66910000;01/02/2020;322.807;165.822;238.244
66910000;01/01/2020;255.256;98.939;163.788
66910000;01/12/2019;211;38.16;129.789
66910000;01/11/2019;124.711;27.199;50.223
66910000;01/10/2019;71.226;29.615;37.149
66910000;01/09/2019;43.807;32.823;37.174
66910000;01/08/2019;54.342;41.949;45.985
66910000;01/07/2019;132.986;54.482;71.231
66910000;01/06/2019;95.632;60.442;72.671
66910000;01/05/2019;390.038;99.494;243.109
66910000;01/04/2019;410.859;116.616;216.366
66910000;01/03/2019;471.826;142.895;255.388
66910000;01/02/2019;129.938;51.556;72.573
66910000;01/01/2019;232.468;63.265;128.741
66910000;01/12/2018;265.54;76.083;156.736
66910000;01/11/2018;362.98;165.383;261.317
66910000;01/10/2018;321.907;150.269;195.502
66910000;01/09/2018;163.194;43.408;81.845
66910000;01/08/2018;88.772;46.493;57.109
66910000;01/07/2018;66.8;50.039;56.131
66910000;01/06/2018;118.574;67.45;89.354
66910000;01/05/2018;154.324;73.055;105.489
66910000;01/04/2018;243.378;87.527;159.127
66910000;01/03/2018;601.346;160.798;306.209
66910000;01/02/2018;598.23;245.913;339.355
66910000;01/01/2018;447.401;303.137;397.169
66910000;01/12/2017;495.552;233.303;360.36
66910000;01/11/2017;432.891;153.895;300.307
66910000;01/10/2017;157.334;33.449;91.803
66910000;01/09/2017;41.422;30.226;34.834
66910000;01/08/2017;122.323;41.553;57.99
66910000;01/07/2017;69.411;47.442;56.389
66910000;01/06/2017;418.492;72.388;179.484
66910000;01/05/2017;434.819;64.063;227.554
66910000;01/04/2017;139.151;37.644;85.158
66910000;01/03/2017;90.92;42.346;58.443
66910000;01/02/2017;178.16;51.972;109.479
66910000;01/01/2017;104.724;47.714;74.937
66910000;01/12/2016;138.531;34.582;89.36
66910000;01/11/2016;71.889;33.449;47.269
66910000;01/10/2016;77.782;41.817;52.337
66910000;01/09/2016;114.281;45.683;64.366
66910000;01/08/2016;84.353;57.019;65.168
66910000;01/07/2016;98.386;63.903;79.863
66910000;01/06/2016;394.748;102.472;236.514
66910000;01/05/2016;160.364;86.112;128.336
66910000;01/04/2016;415.626;100.608;203.38
66910000;01/03/2016;534.669;224.154;375.206
66910000;01/02/2016;440.616;238.328;345.406
66910000;01/01/2016;533.658;157.766;356.673
66910000;01/12/2015;359.284;148.784;238.183
66910000;01/11/2015;158.414;55.606;106.455
66910000;01/10/2015;224.982;98.939;170.975
66910000;01/09/2015;136.674;36.873;62.734
66910000;01/08/2015;85.231;41.949;52.146
66910000;01/07/2015;165.602;62.947;129.972
66910000;01/06/2015;206.927;65.186;134.916
66910000;01/05/2015;239.168;118.77;161.496
66910000;01/04/2015;242.535;67.776;146.325
66910000;01/03/2015;356.517;56.171;154.113
66910000;01/02/2015;345.5;126.914;208.192
66910000;01/01/2015;296.056;47.741;103.085
66910000;01/12/2014;351.917;162.976;259.103
66910000;01/11/2014;230.799;31.449;123.778
66910000;01/10/2014;77.101;30.695;39.033
66910000;01/09/2014;83.304;42.618;52.647
66910000;01/08/2014;387.218;53.655;147.41
66910000;01/07/2014;;;
66910000;01/06/2014;339.11;94.719;210.289
66910000;01/05/2014;;;
66910000;01/04/2014;;;
66910000;01/03/2014;257.818;85.407;160.743
66910000;01/02/2014;92.181;33.231;52.3
66910000;01/01/2014;117.007;48.321;80.839
66910000;01/12/2013;62.63;38.77;51.617
66910000;01/11/2013;134.211;40.404;82.498
66910000;01/10/2013;132.171;38.231;79.286
66910000;01/09/2013;83.304;38.5;48.911
66910000;01/08/2013;78.808;48.613;59.11
66910000;01/07/2013;483.655;81.565;246.593
66910000;01/06/2013;381.593;61.996;174.548
66910000;01/05/2013;144.989;68.102;100.041
66910000;01/04/2013;551.933;36.627;349.116
66910000;01/03/2013;121.729;25.124;61.731
66910000;01/02/2013;86.465;23.962;46.225
66910000;01/01/2013;105.101;27.984;45.968
66910000;01/12/2012;106.992;31.701;60.889
66910000;01/11/2012;85.759;27.5;49.068
66910000;01/10/2012;86.112;29.7;48.926
66910000;01/09/2012;56.39;25.124;33.355
66910000;01/08/2012;51.262;29.947;37.784
66910000;01/07/2012;411.812;52.454;133.659
66910000;01/06/2012;423.279;51.559;136.235
66910000;01/05/2012;127.316;40.679;72.923
66910000;01/04/2012;165.164;47.451;88.9
66910000;01/03/2012;156.041;44.871;99.889
66910000;01/02/2012;140.811;30.196;62.124
66910000;01/01/2012;126.914;28.227;61.39
66910000;01/12/2011;103.596;26.541;41.129
66910000;01/11/2011;134.211;28.715;59.303
66910000;01/10/2011;45.725;25.593;33.532
66910000;01/09/2011;79.838;29.7;39.293
66910000;01/08/2011;57.004;35.046;42.577
66910000;01/07/2011;174.245;43.74;66.645
66910000;01/06/2011;68.102;48.613;58.753
66910000;01/05/2011;;;
66910000;01/04/2011;280.266;166.041;213.243
66910000;01/03/2011;531.636;194.821;380.407
66910000;01/02/2011;436.749;144.57;258.31
66910000;01/01/2011;330.03;46.585;187.17
66910000;01/12/2010;163.85;42.339;97.368
66910000;01/11/2010;163.85;35.833;135.22
66910000;01/10/2010;77.782;27.984;43.833
66910000;01/09/2010;54.865;25.829;29.326
66910000;01/08/2010;40.404;29.947;35.247
66910000;01/07/2010;81.219;41.23;50.726
66910000;01/06/2010;159.496;47.162;81.743
66910000;01/05/2010;148.361;59.171;95.884
66910000;01/04/2010;280.266;57.621;138.294
66910000;01/03/2010;417.536;94.719;185.312
66910000;01/02/2010;429.04;120.542;209.964
66910000;01/01/2010;574.459;227.471;403.623
66910000;01/12/2009;304.914;37.216;201.471
66910000;01/11/2009;275.048;37.216;120.115
66910000;01/10/2009;264.679;33.129;93.409
66910000;01/09/2009;285.507;36.468;84.712
66910000;01/08/2009;285.507;27.666;81.501
66910000;01/07/2009;89.198;34.017;51.037
66910000;01/06/2009;38.475;29.446;32.711
66910000;01/05/2009;35.48;26.503;29.757
66910000;01/04/2009;109.05;28.848;45.066
66910000;01/03/2009;118.56;41.039;70.976
66910000;01/02/2009;137.461;57.098;102.102
66910000;01/01/2009;170.797;32.193;104.922
66910000;01/12/2008;118.947;17.399;70.576
66910000;01/11/2008;84.727;20.187;43.48
66910000;01/10/2008;49.655;19.411;31.266
66910000;01/09/2008;24.794;19.927;21.422
66910000;01/08/2008;46.624;23.127;34.58
66910000;01/07/2008;37.467;26.215;31.79
66910000;01/06/2008;50.774;37.467;44.424
66910000;01/05/2008;76.373;44.733;57.389
66910000;01/04/2008;113.198;51.338;75.556
66910000;01/03/2008;278.524;103.121;202.341
66910000;01/02/2008;406.105;163.914;248.598
66910000;01/01/2008;370.399;46.081;116.697
66910000;01/12/2007;257.818;28.551;116.404
66910000;01/11/2007;94.109;26.792;54.852
66910000;01/10/2007;39.493;12.96;22.67
66910000;01/09/2007;21.963;14.308;17.206
66910000;01/08/2007;32.372;19.041;22.882
66910000;01/07/2007;32.372;23.263;25.845
66910000;01/06/2007;35.911;25.49;30.878
66910000;01/05/2007;42.841;32.125;36.442
66910000;01/04/2007;51.393;33.872;40.427
66910000;01/03/2007;123.258;48.19;75.152
66910000;01/02/2007;404.207;140.887;310.432
66910000;01/01/2007;269.852;94.776;158.506
66910000;01/12/2006;89.276;27.56;36.152
66910000;01/11/2006;98.887;28.028;56.065
66910000;01/10/2006;53.173;21.963;29.417
66910000;01/09/2006;24.59;21.536;22.882
66910000;01/08/2006;28.028;22.393;24.378
66910000;01/07/2006;34.378;29.45;32.816
66910000;01/06/2006;41.201;32.869;37.372
66910000;01/05/2006;144.344;41.201;57.866
66910000;01/04/2006;198.033;108.862;146.265
66910000;01/03/2006;254.403;91.096;144.898
66910000;01/02/2006;106.141;65.285;82.551
66910000;01/01/2006;175.912;47.044;98.744
66910000;01/12/2005;444.49;175.912;288.952
66910000;01/11/2005;174.046;57.414;113.836
66910000;01/10/2005;75.222;31.387;44.739
66910000;01/09/2005;60.517;20.691;25.577
66910000;01/08/2005;28.028;21.963;24.478
66910000;01/07/2005;39.853;28.028;33.175
66910000;01/06/2005;75.563;31.142;46.673
66910000;01/05/2005;137.461;32.125;61.083
66910000;01/04/2005;136.185;26.863;44.206
66910000;01/03/2005;59.268;36.428;41.736
66910000;01/02/2005;240.85;45.064;141.65
66910000;01/01/2005;247.605;100.777;192.144
66910000;01/12/2004;182.096;81.085;124.003
66910000;01/11/2004;377.853;117.58;213.547
66910000;01/10/2004;161.644;30.898;91.971
66910000;01/09/2004;42.292;32.125;35.78
66910000;01/08/2004;164.826;42.292;69.068
66910000;01/07/2004;240.85;65.285;139.556
66910000;01/06/2004;194.821;56.8;114.884
66910000;01/05/2004;173.58;54.072;127.075
66910000;01/04/2004;88.914;27.56;51.787
66910000;01/03/2004;57.107;28.736;39.159
66910000;01/02/2004;79.69;35.911;54.637
66910000;01/01/2004;162.551;44.505;98.839
66910000;01/12/2003;454.209;125.31;269.859
66910000;01/11/2003;268.125;38.314;110.453
66910000;01/10/2003;174.046;37.069;104.507
66910000;01/09/2003;82.84;25.485;40.024
66910000;01/08/2003;45.345;28.652;34.691
66910000;01/07/2003;43.947;29.197;36.609
66910000;01/06/2003;134.067;40.544;68.265
66910000;01/05/2003;244.223;48.767;86.009
66910000;01/04/2003;278.524;60.517;156.244
66910000;01/03/2003;237.489;84.965;145.723
66910000;01/02/2003;350.08;81.435;171.549
66910000;01/01/2003;173.115;18.999;124.728
66910000;01/12/2002;47.33;18.999;27.179
66910000;01/11/2002;44.226;18.327;28.05
66910000;01/10/2002;23.254;18.999;20.89
66910000;01/09/2002;25.23;21.435;23.366
66910000;01/08/2002;43.947;24.221;29.166
66910000;01/07/2002;124.078;27.843;45.398
66910000;01/06/2002;43.393;30.584;35.192
66910000;01/05/2002;87.47;38.314;58.837
66910000;01/04/2002;70.519;39.581;46.175
66910000;01/03/2002;406.105;73.867;186.208
66910000;01/02/2002;408.005;54.072;156.811
66910000;01/01/2002;319.21;57.721;168.686
66910000;01/12/2001;321.007;170.335;231.245
66910000;01/11/2001;436.749;38.945;198.753
66910000;01/10/2001;165.739;44.226;112.068
66910000;01/09/2001;136.61;22.154;34.431
66910000;01/08/2001;33.161;25.742;27.846
66910000;01/07/2001;56.495;33.748;41.541
66910000;01/06/2001;143.91;43.17;75.901
66910000;01/05/2001;104.983;40.868;54.095
66910000;01/04/2001;143.477;44.505;85.543
66910000;01/03/2001;146.958;58.647;84.997
66910000;01/02/2001;149.149;41.847;90.963
66910000;01/01/2001;151.353;47.044;84.444
66910000;01/12/2000;169.412;48.19;109.609
66910000;01/11/2000;81.085;41.193;60.976
66910000;01/10/2000;76.929;27.576;41.516
66910000;01/09/2000;119.192;33.161;67.449
66910000;01/08/2000;43.67;27.843;34.89
66910000;01/07/2000;66.579;33.748;45.079
66910000;01/06/2000;56.495;37.689;46.173
66910000;01/05/2000;139.17;38.629;63.655
66910000;01/04/2000;138.742;40.222;59.564
66910000;01/03/2000;427.118;34.938;205.268
66910000;01/02/2000;99.264;25.23;53.74
66910000;01/01/2000;40.868;19.854;25.936
66910000;01/12/1999;126.548;18.494;43.379
66910000;01/11/1999;60.203;18.494;26.456
66910000;01/10/1999;23.972;19.51;21.337
66910000;01/09/1999;52.577;23.972;31.129
66910000;01/08/1999;33.454;27.31;30.081
66910000;01/07/1999;60.203;34.044;43.467
66910000;01/06/1999;113.586;39.581;60.074
66910000;01/05/1999;51.688;40.868;45.007
66910000;01/04/1999;171.26;51.099;87.194
66910000;01/03/1999;171.26;72.521;109.423
66910000;01/02/1999;178.945;76.587;129.242
66910000;01/01/1999;331.841;78.651;189.308
66910000;01/12/1998;135.336;70.519;103.546
66910000;01/11/1998;107.693;48.767;75.162
66910000;01/10/1998;139.599;57.721;88.067
66910000;01/09/1998;417.536;80.038;205.976
66910000;01/08/1998;467.898;41.193;213.453
66910000;01/07/1998;61.145;42.506;50.053
66910000;01/06/1998;134.913;60.517;78.505
66910000;01/05/1998;404.207;71.517;165.488
66910000;01/04/1998;372.26;120.001;223.647
66910000;01/03/1998;168.491;81.085;124.485
66910000;01/02/1998;132.803;70.519;91.559
66910000;01/01/1998;149.149;55.581;82.458
66910000;01/12/1997;507.515;145.214;372.142
66910000;01/11/1997;126.135;34.938;63.893
66910000;01/10/1997;92.561;31.717;48.291
66910000;01/09/1997;98.511;32.291;44.782
66910000;01/08/1997;77.272;45.345;54.377
66910000;01/07/1997;141.748;53.771;80.757
66910000;01/06/1997;220.849;80.735;144.79
66910000;01/05/1997;372.26;82.488;156.192
66910000;01/04/1997;387.218;47.616;159.941
66910000;01/03/1997;167.572;58.647;95.457
66910000;01/02/1997;402.311;185.258;311.627
66910000;01/01/1997;353.755;39.581;139.798
66910000;01/12/1996;82.84;30.025;52.081
66910000;01/11/1996;148.271;32.87;69.135
66910000;01/10/1996;132.803;29.197;43.219
66910000;01/09/1996;83.9;31.432;43.715
66910000;01/08/1996;42.506;31.432;37.023
66910000;01/07/1996;55.885;42.506;48.411
66910000;01/06/1996;219.2;54.976;83.645
66910000;01/05/1996;297.823;50.512;124.343
66910000;01/04/1996;149.149;59.891;102.53
66910000;01/03/1996;170.335;128.62;152.393
66910000;01/02/1996;310.257;116.377;203.323
66910000;01/01/1996;394.748;49.056;266.131
66910000;01/12/1995;102.681;50.805;68.541
66910000;01/11/1995;278.524;96.637;168.991
66910000;01/10/1995;249.301;24.471;95.741
66910000;01/09/1995;29.197;24.976;27.076
66910000;01/08/1995;38.314;29.197;33.581
66910000;01/07/1995;51.099;39.262;43.152
66910000;01/06/1995;86.752;44.226;51.52
66910000;01/05/1995;120.407;48.767;71.231
66910000;01/04/1995;154.013;68.539;102.868
66910000;01/03/1995;207.74;87.47;128.045
66910000;01/02/1995;;;
66910000;01/01/1995;;;
66910000;01/12/1994;249.301;50.512;104.248
66910000;01/11/1994;152.237;44.784;86.101
66910000;01/10/1994;124.078;33.454;70.96
66910000;01/09/1994;58.029;31.717;41.231
66910000;01/08/1994;54.976;40.544;46.681
66910000;01/07/1994;122.441;56.495;75.571
66910000;01/06/1994;421.363;77.272;209.563
66910000;01/05/1994;427.118;44.784;149.378
66910000;01/04/1994;182.096;39.901;83.141
66910000;01/03/1994;108.082;37.689;62.498
66910000;01/02/1994;97.759;54.372;72.614
66910000;01/01/1994;597.192;212.634;432.887
66910000;01/07/1993;88.191;57.107;68.844
66910000;01/06/1993;138.315;54.072;103.63
66910000;01/05/1993;129.453;54.674;70.656
66910000;01/04/1993;130.705;63.361;99.326
66910000;01/03/1993;134.067;74.882;97.139
66910000;01/02/1993;408.005;152.237;240.747
66910000;01/01/1993;296.056;90.731;196.016
66910000;01/11/1992;;;
66910000;01/10/1992;351.917;156.69;262.587
66910000;01/09/1992;387.218;115.976;272.652
66910000;01/08/1992;;;
66910000;01/07/1992;;;
66910000;01/06/1992;467.898;168.491;334.84
66910000;01/05/1992;;;
66910000;01/04/1992;;;
66910000;01/03/1992;;;
66910000;01/02/1992;114.779;59.891;80.059
66910000;01/01/1992;342.758;112.794;195.372
66910000;01/12/1991;413.718;37.689;200.482
66910000;01/11/1991;68.211;21.793;36.807
66910000;01/10/1991;150.029;26.782;55.499
66910000;01/09/1991;50.22;25.485;32.421
66910000;01/08/1991;38.945;28.111;32.651
66910000;01/07/1991;73.53;35.843;51.606
66910000;01/06/1991;118.788;46.759;73.074
66910000;01/05/1991;176.848;50.22;114.285
66910000;01/04/1991;225.811;54.372;95.166
66910000;01/03/1991;315.622;59.579;191.254
66910000;01/02/1991;89.276;37.069;54.737
66910000;01/01/1991;206.115;43.67;117.889
66910000;01/02/1989;479.704;292.53;390.354
66910000;01/01/1989;444.49;38.258;243.827
66910000;01/12/1988;52.875;19.654;30.722
66910000;01/11/1988;45.627;18.838;24.792
66910000;01/10/1988;36.947;18.636;22.472
66910000;01/09/1988;26.174;20.066;22.825
66910000;01/08/1988;30.655;24.59;27.446
66910000;01/07/1988;39.586;30.898;33.763
66910000;01/06/1988;89.639;39.853;50.903
66910000;01/05/1988;122.849;48.478;71.457
66910000;01/04/1988;130.287;53.771;78.7
66910000;01/03/1988;411.812;63.361;229.344
66910000;01/02/1988;110.036;41.473;58.598
66910000;01/01/1988;168.951;88.191;143.843
66910000;01/12/1987;132.382;35.911;65.217
66910000;01/11/1987;161.644;41.201;88.951
66910000;01/10/1987;131.124;25.717;58.88
66910000;01/09/1987;51.393;26.174;31.832
66910000;01/08/1987;50.22;31.142;36.373
66910000;01/07/1987;52.28;35.654;42.524
66910000;01/06/1987;166.655;50.805;95.576
66910000;01/05/1987;138.315;54.976;97.162
66910000;01/04/1987;160.287;62.725;122.333
66910000;01/03/1987;158.035;52.875;96.837
66910000;01/02/1987;359.284;74.205;232.203
66910000;01/01/1987;143.91;35.397;54.027
66910000;01/12/1986;168.951;32.125;92.414
66910000;01/11/1986;30.898;22.609;24.98
66910000;01/10/1986;97.385;26.403;43.964
66910000;01/09/1986;87.111;27.327;38.382
66910000;01/08/1986;55.885;28.736;38.085
66910000;01/07/1986;37.732;31.142;33.932
66910000;01/06/1986;150.029;37.994;72.355
66910000;01/05/1986;134.49;29.93;67.373
66910000;01/04/1986;49.056;31.387;37.591
66910000;01/03/1986;204.493;45.064;97.217
66910000;01/02/1986;278.524;40.121;126.883
66910000;01/01/1986;113.983;21.749;47.801
66910000;01/12/1985;46.475;22.393;26.819
66910000;01/11/1985;81.785;24.145;37.446
66910000;01/10/1985;70.188;25.264;37.195
66910000;01/09/1985;39.319;29.93;32.624
66910000;01/08/1985;56.8;32.372;38.435
66910000;01/07/1985;75.222;36.947;48.695
66910000;01/06/1985;110.428;42.018;54.447
66910000;01/05/1985;104.214;52.577;67.305
66910000;01/04/1985;121.626;68.211;87.704
66910000;01/03/1985;283.758;116.777;209.822
66910000;01/02/1985;131.124;55.885;75.704
66910000;01/01/1985;171.723;65.931;115.93
66910000;01/12/1984;454.209;140.028;288.636
66910000;01/11/1984;168.951;29.69;92.437
66910000;01/10/1984;34.632;30.655;32.668
66910000;01/09/1984;40.93;34.632;37.221
66910000;01/08/1984;44.784;34.378;38.217
66910000;01/07/1984;41.745;36.169;38.368
66910000;01/06/1984;54.372;41.745;48.703
66910000;01/05/1984;132.382;51.688;81.637
66910000;01/04/1984;158.935;66.904;102.834
66910000;01/03/1984;91.827;59.579;75.028
66910000;01/02/1984;404.207;87.47;226.346
66910000;01/01/1984;170.335;68.867;122.782
66910000;01/12/1983;137.461;80.735;101.436
66910000;01/11/1983;161.644;58.029;94.07
66910000;01/10/1983;127.375;66.255;90.529
66910000;01/09/1983;149.149;63.043;99.192
66910000;01/08/1983;93.666;63.043;76.6
66910000;01/07/1983;158.485;94.406;118.022
66910000;01/06/1983;379.722;159.385;295.232
66910000;01/05/1983;438.681;163.459;283.785
66910000;01/04/1983;269.852;112.794;154.171
66910000;01/03/1983;423.279;174.511;323.002
66910000;01/02/1983;429.04;232.468;343.404
66910000;01/01/1983;442.552;273.313;378.215
66910000;01/12/1982;513.521;160.739;334.698
66910000;01/11/1982;301.363;169.412;205.115
66910000;01/10/1982;196.425;73.53;157.523
66910000;01/09/1982;73.193;45.064;53.159
66910000;01/08/1982;261.243;56.8;107.774
66910000;01/07/1982;375.987;78.997;173.334
66910000;01/06/1982;427.118;95.147;246.494
66910000;01/05/1982;171.723;47.616;81.909
66910000;01/04/1982;368.541;63.68;162.661
66910000;01/03/1982;419.449;146.085;308.091
66910000;01/02/1982;225.811;45.345;150.245
66910000;01/01/1982;319.21;47.044;153.003
66910000;01/12/1981;313.831;36.947;166.146
66910000;01/11/1981;139.17;30.655;70.316
66910000;01/10/1981;137.035;25.039;59.726
66910000;01/09/1981;25.945;25.039;25.393
66910000;01/08/1981;30.898;26.174;27.682
66910000;01/07/1981;34.632;28.028;29.707
66910000;01/06/1981;75.563;29.93;44.021
66910000;01/05/1981;92.929;30.171;40.885
66910000;01/04/1981;96.637;35.141;45.861
66910000;01/03/1981;99.264;45.627;72.659
66910000;01/02/1981;319.21;98.135;158.212
66910000;01/01/1981;333.655;140.457;242.527
66910000;01/12/1980;230.799;137.035;168.08
66910000;01/11/1980;370.399;42.841;177.292
66910000;01/10/1980;204.493;31.878;94.04
66910000;01/09/1980;92.929;28.736;46.136
66910000;01/08/1980;41.201;31.387;35.629
66910000;01/07/1980;62.725;35.911;42.06
66910000;01/06/1980;105.755;45.064;58.257
66910000;01/05/1980;163.005;46.759;83.803
66910000;01/04/1980;299.592;58.647;157.324
66910000;01/03/1980;261.243;94.776;188.627
66910000;01/02/1980;368.541;121.219;254.129
66910000;01/01/1980;301.363;95.147;182.572
66910000;01/12/1979;196.425;93.666;151.163
66910000;01/11/1979;158.035;34.125;110.2
66910000;01/10/1979;51.984;25.039;34.464
66910000;01/09/1979;72.521;30.655;44.297
66910000;01/08/1979;57.721;32.125;35.962
66910000;01/07/1979;60.83;36.687;42.146
66910000;01/06/1979;64.963;40.66;48.166
66910000;01/05/1979;112.003;51.984;74.128
66910000;01/04/1979;162.551;55.278;95.755
66910000;01/03/1979;256.109;72.186;138.219
66910000;01/02/1979;406.105;169.873;316.09
66910000;01/01/1979;456.159;125.31;308.116
66910000;01/12/1978;389.098;107.304;268.866
66910000;01/11/1978;368.541;115.577;179.524
66910000;01/10/1978;153.124;30.171;78.228
66910000;01/09/1978;64.963;21.963;31.815
66910000;01/08/1978;25.039;21.536;22.782
66910000;01/07/1978;29.69;23.923;25.793
66910000;01/06/1978;35.141;26.863;30.62
66910000;01/05/1978;52.28;28.499;34.755
66910000;01/04/1978;44.505;31.878;36.273
66910000;01/03/1978;101.537;38.522;60.251
66910000;01/02/1978;131.962;53.472;74.917
66910000;01/01/1978;387.218;166.197;298.483
66910000;01/12/1977;308.474;142.18;199.352
66910000;01/11/1977;154.458;25.039;72.949
66910000;01/10/1977;36.947;25.717;30.173
66910000;01/09/1977;93.666;30.898;49.56
66910000;01/08/1977;39.853;31.878;35.346
66910000;01/07/1977;110.821;40.39;51.125
66910000;01/06/1977;99.642;42.018;59.597
66910000;01/05/1977;92.929;48.767;63.381
66910000;01/04/1977;151.795;58.647;108.375
66910000;01/03/1977;132.382;70.188;89.127
66910000;01/02/1977;394.748;134.49;216.464
66910000;01/01/1977;519.543;292.53;392.204
66910000;01/12/1976;511.517;130.705;223.303
66910000;01/11/1976;159.836;74.543;135.086
66910000;01/10/1976;158.935;50.805;114.431
66910000;01/09/1976;155.349;35.911;82.59
66910000;01/08/1976;66.904;36.169;43.988
66910000;01/07/1976;60.203;42.841;52.907
66910000;01/06/1976;342.758;58.957;127.368
66910000;01/05/1976;398.526;74.205;194.908
66910000;01/04/1976;292.53;131.962;195.049
66910000;01/03/1976;178.255;49.637;101.187
66910000;01/02/1976;224.154;108.862;163.605
66910000;01/01/1976;193.219;74.882;120.417
66910000;01/12/1975;331.841;54.976;153.993
66910000;01/11/1975;204.493;48.478;126.058
66910000;01/10/1975;152.237;32.869;96.847
66910000;01/09/1975;44.226;25.717;29.179
66910000;01/08/1975;37.732;30.413;32.908
66910000;01/07/1975;107.304;34.886;54.692
66910000;01/06/1975;56.495;32.621;38.581
66910000;01/05/1975;154.903;40.39;83.646
66910000;01/04/1975;173.58;71.299;125.955
66910000;01/03/1975;101.002;39.742;66.24
66910000;01/02/1975;100.293;43.563;60.753
66910000;01/01/1975;339.165;59.829;170.308
66910000;01/12/1974;328.29;91.585;177.172
66910000;01/11/1974;117.453;27.329;64.842
66910000;01/10/1974;87.848;23.11;37.753
66910000;01/09/1974;46.183;22.906;26.474
66910000;01/08/1974;47.247;27.329;32.362
66910000;01/07/1974;67.29;38.25;45.676
66910000;01/06/1974;133.632;66.378;102.738
66910000;01/05/1974;141.206;54.663;99.717
66910000;01/04/1974;149.346;75.712;111.386
66910000;01/03/1974;306.943;154.729;204.986
66910000;01/02/1974;409.501;170.435;289.866
66910000;01/01/1974;430.84;180.15;336.81
66910000;01/12/1973;311.169;158.076;231.237
66910000;01/11/1973;271.903;42.275;176.578
66910000;01/10/1973;107.471;19.929;51.477
66910000;01/09/1973;32.27;14.456;17.787
66910000;01/08/1973;25.822;17.11;19.901
66910000;01/07/1973;42.788;20.904;26.039
66910000;01/06/1973;61.59;27.985;40.486
66910000;01/05/1973;85.834;25.398;40.954
66910000;01/04/1973;58.376;26.464;38.231
66910000;01/03/1973;130.882;32.27;64.456
66910000;01/02/1973;203.107;143.63;162.128
66910000;01/01/1973;180.15;29.537;81.321
66910000;01/12/1972;252.044;140;158.128
66910000;01/11/1972;390.876;27.765;213.123
66910000;01/10/1972;97.825;18.406;48.387
66910000;01/09/1972;49.674;16.386;25.06
66910000;01/08/1972;29.537;14.8;19.114
66910000;01/07/1972;24.976;16.386;19.293
66910000;01/06/1972;86.839;20.317;31.379
66910000;01/05/1972;70.366;23.932;39.807
66910000;01/04/1972;112.976;22.5;54.867
66910000;01/03/1972;169.141;26.25;66.383
66910000;01/02/1972;195.933;29.446;92.032
66910000;01/01/1972;40.006;18.9;23.799
66910000;01/12/1971;134.913;22.854;72.932
66910000;01/11/1971;99.841;21.505;38.865
66910000;01/10/1971;83.707;22.041;41.988
66910000;01/09/1971;34.502;15.944;20.02
66910000;01/08/1971;118.56;22.041;46.167
66910000;01/07/1971;114.339;23.402;42.471
66910000;01/06/1971;46.896;23.678;29.179
66910000;01/05/1971;98.396;26.215;41.707
66910000;01/04/1971;115.102;23.678;47.743
66910000;01/03/1971;82.355;26.215;53.906
66910000;01/02/1971;42.871;16.424;27.945
66910000;01/01/1971;113.198;22.854;56.664
66910000;01/12/1970;62.174;16.424;28.691
66910000;01/11/1970;32.504;16.183;21.529
66910000;01/10/1970;106.07;22.581;47.306
66910000;01/09/1970;57.982;16.424;27.166
66910000;01/08/1970;29.147;16.665;19.699
66910000;01/07/1970;57.982;22.31;29.837
66910000;01/06/1970;35.48;25.643;29.395
66910000;01/05/1970;139.344;21.572;65.114
66910000;01/04/1970;132.216;20.641;50.494
66910000;01/03/1970;133.003;26.892;54.407
66910000;01/02/1970;121.344;36.549;68.546
66910000;01/01/1970;50.25;22.514;33.807
66910000;01/12/1969;350.08;28.653;130.918
66910000;01/11/1969;235.813;15.747;105.945
66910000;01/10/1969;118.739;21.564;62.709
66910000;01/09/1969;18.103;15.362;16.593
66910000;01/08/1969;23.029;18.103;20.306
66910000;01/07/1969;84.005;23.451;37.477
66910000;01/06/1969;107.083;29.099;50.554
66910000;01/05/1969;307.069;46.959;131.41
66910000;01/04/1969;112.533;20.737;41.779
66910000;01/03/1969;45.564;19.106;26.476
66910000;01/02/1969;101.361;28.433;44.479
66910000;01/01/1969;191.201;85.288;151.225
66910000;01/12/1968;152.911;9.87;44.408
66910000;01/11/1968;17.705;9.696;12.127
66910000;01/10/1968;54.077;10.745;20.798
66910000;01/09/1968;15.747;11.278;13.36
66910000;01/08/1968;17.705;12.729;14.118
66910000;01/07/1968;17.112;12.914;14.676
66910000;01/06/1968;27.112;16.524;18.864
66910000;01/05/1968;57.868;18.502;30.412
