EstacaoCodigo;NomeEstacao;Data;Hora;Largura;ConcentracaoMatSuspensao
66870000;Coxim;19/07/2019;01/01/1900 12:50;151.7;118.9
66870000;Coxim;24/04/2019;01/01/1900 10:25;172.9;313.6
66870000;Coxim;15/02/2019;01/01/1900 10:55;164.14;1254
66870000;Coxim;19/10/2018;01/01/1900 11:25;156.86;176.9
66870000;Coxim;11/07/2018;01/01/1900 12:50;126;197.7
66870000;Coxim;16/04/2018;01/01/1900 10:55;106.15;1040
66870000;Coxim;29/10/2017;01/01/1900 09:40;99.75;52.63
66870000;Coxim;15/07/2017;01/01/1900 10:10;163.93;122.9
66870000;Coxim;28/11/2016;01/01/1900 09:40;140.25;200.1
66870000;Coxim;19/08/2016;01/01/1900 10:55;165.4;289
66870000;Coxim;20/11/2015;01/01/1900 10:20;159.18;330.9
66870000;Coxim;10/08/2015;01/01/1900 10:40;143.36;44
66870000;Coxim;14/04/2015;01/01/1900 09:32;174.15;11.4
66870000;Coxim;21/11/2014;01/01/1900 09:40;146.28;139.5
66870000;Coxim;11/08/2014;01/01/1900 09:39;159.6;232.4
66870000;Coxim;15/04/2014;01/01/1900 12:40;157;805
66870000;Coxim;07/11/2013;01/01/1900 11:05;162.6;477
66870000;Coxim;09/08/2013;01/01/1900 10:10;160.37;237.9
66870000;Coxim;29/04/2013;01/01/1900 12:16;155;327.3
66870000;Coxim;10/12/2012;01/01/1900 11:05;158.52;616
66870000;Coxim;26/03/2012;01/01/1900 11:39;140;844
66870000;Coxim;03/11/2011;01/01/1900 09:30;107.5;357.2
66870000;Coxim;02/08/2011;01/01/1900 10:15;74;544.4
66870000;Coxim;15/04/2011;01/01/1900 10:30;162.5;591.3
66870000;Coxim;21/10/2010;01/01/1900 12:00;144.3;188.5
66870000;Coxim;15/04/2010;01/01/1900 11:00;163.5;307.5
66870000;Coxim;28/09/2009;01/01/1900 09:55;144.3;211.4
66870000;Coxim;29/06/2009;01/01/1900 11:41;143;562.7
66870000;Coxim;21/08/2008;01/01/1900 10:40;141.8;251.75
66870000;Coxim;21/05/2008;01/01/1900 11:30;154;463.73
66870000;Coxim;24/10/2007;01/01/1900 11:30;157;370.27
66870000;Coxim;05/07/2007;01/01/1900 11:20;157;397.44
66870000;Coxim;29/09/2005;01/01/1900 11:00;164;0
66855000;Garimpagem;23/10/2019;01/01/1900 11:10;21.27;84.1
66855000;Garimpagem;23/07/2019;01/01/1900 12:40;24.57;60.6
66855000;Garimpagem;23/04/2019;01/01/1900 11:15;28;480
66855000;Garimpagem;14/02/2019;01/01/1900 12:35;25.04;494
66855000;Garimpagem;17/07/2018;01/01/1900 11:40;25.2;135.6
66855000;Garimpagem;28/10/2017;01/01/1900 10:50;23.22;51.9
66855000;Garimpagem;14/07/2017;01/01/1900 14:40;25.46;107.2
66855000;Garimpagem;26/11/2016;01/01/1900 12:40;25.29;273
66855000;Garimpagem;18/08/2016;01/01/1900 11:30;24.6;251
66855000;Garimpagem;24/11/2015;01/01/1900 10:55;21.49;98.1
66855000;Garimpagem;11/08/2015;01/01/1900 10:12;21.62;324.4
66855000;Garimpagem;15/04/2015;01/01/1900 10:15;26.89;1327
66855000;Garimpagem;20/11/2014;01/01/1900 10:30;25.15;281.7
66855000;Garimpagem;12/08/2014;01/01/1900 09:48;21.96;90.1
66855000;Garimpagem;18/04/2014;01/01/1900 12:20;26.72;1075
66855000;Garimpagem;08/11/2013;01/01/1900 10:03;21.7;252.6
66855000;Garimpagem;05/08/2013;01/01/1900 11:25;21.83;212.5
66855000;Garimpagem;30/04/2013;01/01/1900 11:20;23.9;382
66855000;Garimpagem;12/12/2012;01/01/1900 11:28;25.1;910
66855000;Garimpagem;21/06/2012;01/01/1900 12:02;23.8;258.5
66855000;Garimpagem;27/03/2012;01/01/1900 12:09;24.7;240.6
66855000;Garimpagem;02/11/2011;01/01/1900 10:15;23;563.9
66855000;Garimpagem;01/07/2011;01/01/1900 10:40;22;130.85
66855000;Garimpagem;14/04/2011;01/01/1900 11:20;26.5;438.1
66855000;Garimpagem;20/10/2010;01/01/1900 15:00;22.1;386
66855000;Garimpagem;14/04/2010;01/01/1900 11:35;24.2;353.2
66855000;Garimpagem;26/06/2009;01/01/1900 13:28;22.3;167.29
66855000;Garimpagem;22/08/2008;01/01/1900 12:10;21.5;201
66855000;Garimpagem;26/05/2008;01/01/1900 12:00;22.9;339.42
66855000;Garimpagem;25/10/2007;01/01/1900 11:40;24.5;978.61
66855000;Garimpagem;04/07/2007;01/01/1900 11:25;22;194.63
66895000;Porto da Manga;26/10/2019;01/01/1900 10:30;231.66;54.9
66895000;Porto da Manga;11/07/2019;01/01/1900 11:10;260.71;13.3
66895000;Porto da Manga;23/04/2019;01/01/1900 11:30;248.59;27.6
66895000;Porto da Manga;13/10/2018;01/01/1900 11:00;252.52;48.8
66895000;Porto da Manga;19/07/2018;01/01/1900 10:30;356.83;3.9
66895000;Porto da Manga;26/04/2018;01/01/1900 11:15;269.16;8.4
66895000;Porto da Manga;16/10/2017;01/01/1900 11:00;241.6;12.6
66895000;Porto da Manga;06/07/2017;01/01/1900 11:00;369.55;9
66895000;Porto da Manga;14/04/2017;01/01/1900 11:20;247.16;29.7
66895000;Porto da Manga;22/11/2016;01/01/1900 11:40;237.62;53.9
66895000;Porto da Manga;18/08/2016;01/01/1900 11:10;257.37;26.2
66895000;Porto da Manga;25/11/2015;01/01/1900 11:00;237.24;38.7
66895000;Porto da Manga;01/09/2015;01/01/1900 10:40;264.42;12.5
66895000;Porto da Manga;28/04/2015;01/01/1900 10:30;252.9;27.5
66895000;Porto da Manga;10/11/2014;01/01/1900 10:50;248.27;44.8
66895000;Porto da Manga;19/04/2014;01/01/1900 10:40;241.51;30.4
66895000;Porto da Manga;07/11/2013;01/01/1900 09:33;229.88;55.6
66895000;Porto da Manga;08/08/2013;01/01/1900 10:20;254.68;17.1
66895000;Porto da Manga;13/05/2013;01/01/1900 11:15;243.18;34.1
66895000;Porto da Manga;09/12/2012;01/01/1900 10:50;234.5;88.7
66895000;Porto da Manga;21/06/2012;01/01/1900 12:15;24.9;27.1
66895000;Porto da Manga;05/04/2012;01/01/1900 11:00;250.12;38.6
66895000;Porto da Manga;22/10/2011;01/01/1900 12:00;250.78;66.25
66895000;Porto da Manga;18/07/2011;01/01/1900 14:30;284.22;7.31
66895000;Porto da Manga;05/04/2011;01/01/1900 13:30;283.26;22.88
66895000;Porto da Manga;10/10/2010;01/01/1900 11:20;239.41;37.38
66895000;Porto da Manga;31/03/2010;01/01/1900 11:20;236.82;28.63
66895000;Porto da Manga;25/06/2009;01/01/1900 12:35;265.16;32.74
66895000;Porto da Manga;28/11/2008;01/01/1900 13:00;241.46;67.52
66895000;Porto da Manga;26/08/2008;01/01/1900 13:20;276.85;18.98
66895000;Porto da Manga;25/10/2007;01/01/1900 13:30;237.53;43.9
66910000;Miranda;30/10/2019;01/01/1900 09:00;53.31;92.4
66910000;Miranda;18/07/2019;01/01/1900 10:10;61.27;52.3
66910000;Miranda;15/04/2019;01/01/1900 10:20;70.16;64.9
66910000;Miranda;20/10/2018;01/01/1900 10:00;131.88;54.9
66910000;Miranda;21/07/2018;01/01/1900 09:20;57.93;32.4
66910000;Miranda;20/04/2018;01/01/1900 10:30;64.68;65.8
66910000;Miranda;13/10/2017;01/01/1900 10:05;55.6;93.1
66910000;Miranda;11/07/2017;01/01/1900 10:10;55.98;23.7
66910000;Miranda;23/04/2017;01/01/1900 10:05;63.83;177.6
66910000;Miranda;11/11/2016;01/01/1900 09:30;54.16;70.1
66910000;Miranda;08/08/2016;01/01/1900 10:40;60.59;45.6
66910000;Miranda;22/11/2015;01/01/1900 09:30;59.09;213.1
66910000;Miranda;25/08/2015;01/01/1900 09:30;55.12;42.8
66910000;Miranda;17/04/2015;01/01/1900 09:30;86.88;99.9
66910000;Miranda;17/11/2014;01/01/1900 09:45;88.65;283.4
66910000;Miranda;28/08/2014;01/01/1900 09:30;55.88;42.4
66910000;Miranda;23/04/2014;01/01/1900 10:15;61.79;111.8
66910000;Miranda;01/11/2013;01/01/1900 10:30;62.03;210.1
66910000;Miranda;05/08/2013;01/01/1900 10:40;58.5;56.6
66910000;Miranda;02/05/2013;01/01/1900 10:15;64.98;61.6
66910000;Miranda;13/12/2012;01/01/1900 09:20;59.11;89.8
66910000;Miranda;16/06/2012;01/01/1900 13:00;58;108
66910000;Miranda;27/03/2012;01/01/1900 11:35;60;210
66910000;Miranda;19/10/2011;01/01/1900 16:20;53.3;64.88
66910000;Miranda;28/07/2011;01/01/1900 09:50;55.6;49.09
66910000;Miranda;31/03/2011;01/01/1900 10:10;70.2;71.74
66910000;Miranda;07/10/2010;01/01/1900 10:30;52;93.37
66910000;Miranda;12/07/2010;01/01/1900 10:30;53.1;41.74
66910000;Miranda;26/03/2010;01/01/1900 10:20;68;190.32
66910000;Miranda;21/09/2009;01/01/1900 10:20;51.3;55.26
66910000;Miranda;20/06/2009;01/01/1900 10:20;50.5;109.17
66910000;Miranda;25/11/2008;01/01/1900 10:05;49;77.62
66910000;Miranda;22/08/2008;01/01/1900 10:35;51.1;60.29
66910000;Miranda;17/05/2008;01/01/1900 10:20;55.7;59.39
66910000;Miranda;23/10/2007;01/01/1900 10:45;50.6;86.16
66910000;Miranda;23/06/2007;01/01/1900 09:50;50.5;24.24
66910000;Miranda;25/09/2006;01/01/1900 12:30;50.5;67.36
66910000;Miranda;23/09/2005;01/01/1900 12:00;49;41.6
67100000;Porto Murtinho;15/11/2019;01/01/1900 08:50;249.64;56.3
67100000;Porto Murtinho;22/05/2019;01/01/1900 10:10;283.37;32.5
67100000;Porto Murtinho;25/02/2019;01/01/1900 10:35;250.83;60.1
67100000;Porto Murtinho;31/10/2018;01/01/1900 10:30;281.8;40.3
67100000;Porto Murtinho;21/05/2018;01/01/1900 10:10;277.6;47.4
67100000;Porto Murtinho;20/02/2018;01/01/1900 10:10;281.55;89.4
67100000;Porto Murtinho;07/08/2017;01/01/1900 11:00;278.16;47.7
67100000;Porto Murtinho;18/05/2017;01/01/1900 10:05;266;61.9
67100000;Porto Murtinho;17/02/2017;01/01/1900 10:10;255.62;13.9
67100000;Porto Murtinho;21/09/2016;01/01/1900 10:00;269.9;30.3
67100000;Porto Murtinho;14/06/2016;01/01/1900 10:00;281.26;14.7
67100000;Porto Murtinho;27/02/2016;01/01/1900 10:35;275;19.9
67100000;Porto Murtinho;29/09/2015;01/01/1900 10:30;275;28
67100000;Porto Murtinho;10/06/2015;01/01/1900 10:00;278.23;15.4
67100000;Porto Murtinho;17/02/2015;01/01/1900 10:05;265.43;34
67100000;Porto Murtinho;17/09/2014;01/01/1900 09:55;285.65;14.7
67100000;Porto Murtinho;13/06/2014;01/01/1900 10:00;292.36;17.8
67100000;Porto Murtinho;17/02/2014;01/01/1900 10:10;265;23.6
67100000;Porto Murtinho;21/09/2013;01/01/1900 10:20;271.32;24.5
67100000;Porto Murtinho;15/03/2013;01/01/1900 10:35;261.52;19.9
67100000;Porto Murtinho;27/07/2012;01/01/1900 10:45;272.8;17.1
67100000;Porto Murtinho;27/04/2012;01/01/1900 12:00;266.98;19.3
67100000;Porto Murtinho;11/09/2010;01/01/1900 11:00;275.01;27.7
67100000;Porto Murtinho;18/05/2010;01/01/1900 14:20;276.07;21.29
67100000;Porto Murtinho;24/10/2009;01/01/1900 12:40;281;37.7
67100000;Porto Murtinho;27/07/2009;01/01/1900 12:20;270.74;0.3
67100000;Porto Murtinho;25/03/2009;01/01/1900 12:30;270.39;23.06
67100000;Porto Murtinho;22/09/2008;01/01/1900 17:30;270.49;19.52
67100000;Porto Murtinho;04/07/2008;01/01/1900 09:30;287.89;27.43
67100000;Porto Murtinho;22/11/2007;01/01/1900 10:55;268.35;20.03
67100000;Porto Murtinho;23/07/2007;01/01/1900 10:30;297.95;24.43
67100000;Porto Murtinho;02/04/2007;01/01/1900 14:10;283.79;44.42
67100000;Porto Murtinho;19/07/2006;01/01/1900 11:15;273.01;29.65
67100000;Porto Murtinho;31/10/2005;01/01/1900 09:40;253.82;29.06
67100000;Porto Murtinho;13/07/2005;01/01/1900 12:40;270.59;27.36
67100000;Porto Murtinho;16/04/2002;01/01/1900 15:10;280.42;993.36
