system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;Codigo;Estacao;cloud_cover;cloud_qa_count;date;img_qual;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_225073_20010918_00000000000000000000;410;8;682;900;650;187;2929;97;66870000;COXIM;1;0;18/09/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.569620253;68;0;LANDSAT_7;59.548.557;36.832.504;9;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20011004_00000000000000000000;732;8;882;1039;1051;458;2918;303;66870000;COXIM;7;0;04/10/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.306060606;68;0;LANDSAT_7;6.764.724;3.245.554;307;8;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20011012_00000000000000000000;616;8;942;1073;1169;593;2883;401;66870000;COXIM;6;0;12/10/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.227361564;66;0;LANDSAT_5;74.004.013;32.478.054;122;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20011020_00000000000000000000;470;8;770;1082;761;143;2945;110;66870000;COXIM;13;0;20/10/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.686746988;68;0;LANDSAT_7;77.549.393;29.121.395;57;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20011121_00000000000000000000;485;8;887;1365;1449;164;2950;86;66870000;COXIM;2;0;21/11/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.68791627;66;0;LANDSAT_7;97.409.233;27.464.989;23;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20011207_00000000000000000000;560;8;892;1246;849;132;2939;60;66870000;COXIM;39;0;07/12/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.7421875;68;0;LANDSAT_7;103.043.762;28.717.407;133;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020108_00000000000000000000;565;8;856;1159;881;137;2945;85;66870000;COXIM;24;0;08/01/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.729516288;68;0;LANDSAT_7;102.078.247;3.219.622;141;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20020116_00000000000000000000;673;7;1119;1388;955;188;2933;117;66870000;COXIM;42;0;16/01/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.712318286;68;0;LANDSAT_5;99.900.902;35.210.186;287;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020124_00000000000000000000;524;8;861;1189;901;283;2924;161;66870000;COXIM;5;0;24/01/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.505244755;68;0;LANDSAT_7;96.570.801;33.594.944;51;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20020217_00000000000000000000;476;8;843;1169;920;169;2920;97;66870000;COXIM;37;0;17/02/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.666007905;68;0;LANDSAT_5;85.269.798;37.793.278;49;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020225_00000000000000000000;618;8;954;1350;1456;389;2913;217;66870000;COXIM;15;0;25/02/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.420699926;66;0;LANDSAT_7;79.272.964;36.028.412;81;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20020305_00000000000000000000;536;8;907;1212;892;123;2947;61;66870000;COXIM;1;0;05/03/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.751765893;68;0;LANDSAT_5;75.958.275;39.193.287;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020313_00000000000000000000;579;8;947;1289;1299;403;2908;276;66870000;COXIM;4;0;13/03/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.402962963;66;0;LANDSAT_7;69.229.828;37.664.356;54;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20020321_00000000000000000000;1041;2;1360;1824;1763;490;2034;303;66870000;COXIM;13;0;21/03/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.47027027;96;0;LANDSAT_5;66.509.834;41.066.711;;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020329_00000000000000000000;425;8;821;1126;857;121;2955;51;66870000;COXIM;0;0;29/03/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.743099788;68;0;LANDSAT_7;59.683.586;39.965.462;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020516_00000000000000000000;413;8;720;943;499;147;2934;95;66870000;COXIM;49;0;16/05/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.670403587;68;0;LANDSAT_7;41.039.989;49.024.426;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020601_00000000000000000000;427;8;722;924;473;155;2918;98;66870000;COXIM;11;0;01/06/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.656699889;68;0;LANDSAT_7;38.931.774;51.497.478;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020617_00000000000000000000;464;8;729;863;433;160;2934;101;66870000;COXIM;0;0;17/06/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.650655022;68;0;LANDSAT_7;38.561.096;52.963.367;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020703_00000000000000000000;446;8;707;891;429;127;2939;100;66870000;COXIM;12;0;03/07/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.695443645;68;0;LANDSAT_7;39.663.311;53.140.034;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020804_00000000000000000000;419;8;640;882;544;117;2939;29;66870000;COXIM;0;0;04/08/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.690885073;68;0;LANDSAT_7;45.174.068;4.926.561;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20020905_00000000000000000000;701;8;892;973;723;238;2924;124;66870000;COXIM;15;0;05/09/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.578761062;68;0;LANDSAT_7;54.435.711;40.932.949;207;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20021023_00000000000000000000;601;8;959;1256;868;272;2950;178;66870000;COXIM;0;0;23/10/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.5648;68;0;LANDSAT_7;79.472.618;28.826.885;78;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20021108_00000000000000000000;463;8;786;1114;706;186;2990;107;66870000;COXIM;0;0;08/11/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.623862487;68;0;LANDSAT_7;90.023.232;27.434.158;11;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20021226_00000000000000000000;775;2;1060;1197;1121;620;2908;433;66870000;COXIM;24;0;26/12/2002;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.261904762;96;0;LANDSAT_7;104.307.907;30.902.359;253;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030228_00000000000000000000;543;8;860;1178;1065;294;2934;167;66870000;COXIM;19;0;28/02/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.481481481;68;0;LANDSAT_7;77.592.636;36.328.674;112;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030417_00000000000000000000;517;8;885;1227;694;128;2929;81;66870000;COXIM;27;0;17/04/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.747285291;68;0;LANDSAT_7;50.267.281;43.391.727;30;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030503_00000000000000000000;404;8;707;915;499;108;2934;87;66870000;COXIM;12;0;03/05/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.734969325;68;0;LANDSAT_7;44.325.108;46.528.194;15;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030519_00000000000000000000;391;8;683;899;490;147;2950;123;66870000;COXIM;2;0;19/05/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.645783133;68;0;LANDSAT_7;40.548.286;49.534.294;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030722_00000000000000000000;411;8;761;884;416;122;2934;98;66870000;COXIM;0;0;22/07/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.715285881;68;0;LANDSAT_7;42.401.802;51.513.836;9;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20030730_00000000000000000000;468;8;787;865;421;195;2938;129;66870000;COXIM;0;0;30/07/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.580193757;68;0;LANDSAT_5;46.493.557;52.203.278;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20030823_00000000000000000000;530;8;800;888;490;216;2934;142;66870000;COXIM;8;0;23/08/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.57480315;68;0;LANDSAT_7;50.021.114;44.678.799;13;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20030831_00000000000000000000;652;8;857;942;587;186;2920;105;66870000;COXIM;1;0;31/08/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.643336529;68;0;LANDSAT_5;55.052.765;44.513.973;103;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20031026_00000000000000000000;583;8;809;1028;820;198;2960;129;66870000;COXIM;7;0;26/10/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.591752577;68;0;LANDSAT_7;81.277.122;28.349.537;148;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20031111_00000000000000000000;481;8;761;895;588;154;2985;127;66870000;COXIM;0;0;11/11/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.663387978;68;0;LANDSAT_7;91.716.675;27.270.367;107;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20031213_00000000000000000000;475;8;828;1142;749;142;2975;108;66870000;COXIM;9;0;13/12/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.707216495;68;0;LANDSAT_7;104.029.381;2.933.136;44;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20031221_00000000000000000000;490;8;877;1218;861;197;2973;120;66870000;COXIM;6;0;21/12/2003;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.633147114;68;0;LANDSAT_5;104.371.986;32.514.027;110;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040114_00000000000000000000;696;6;993;1454;1715;567;2902;346;66870000;COXIM;9;0;14/01/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.273076923;66;0;LANDSAT_7;100.495.529;32.701.572;148;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040302_00000000000000000000;500;8;798;1078;797;156;2960;70;66870000;COXIM;0;0;02/03/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.672955975;68;0;LANDSAT_7;75.783.722;36.503.521;61;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040310_00000000000000000000;502;8;915;1192;906;257;2951;176;66870000;COXIM;13;0;10/03/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.561433447;68;0;LANDSAT_5;72.516.518;39.572.121;17;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040326_00000000000000000000;468;8;834;1007;521;180;2960;101;66870000;COXIM;1;0;26/03/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.644970414;68;0;LANDSAT_5;63.149.071;41.593.319;12;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040403_00000000000000000000;485;8;831;1069;622;147;2955;132;66870000;COXIM;40;0;03/04/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.692468619;68;0;LANDSAT_7;56.589.256;40.862.434;29;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040411_00000000000000000000;441;8;816;1040;732;78;2951;27;66870000;COXIM;1;0;11/04/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.825503356;68;0;LANDSAT_5;54.757.771;44.095.135;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040427_00000000000000000000;473;8;791;1005;653;115;2929;73;66870000;COXIM;8;0;27/04/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.746136865;68;0;LANDSAT_5;48.091.503;46.988.194;15;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040521_00000000000000000000;443;7;729;904;549;177;2918;61;66870000;COXIM;12;0;21/05/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.609271523;68;0;LANDSAT_7;40.010.853;49.937.191;35;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040529_00000000000000000000;513;8;829;986;777;231;2888;228;66870000;COXIM;0;0;29/05/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.564150943;68;0;LANDSAT_5;40.842.781;52.324.631;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040606_00000000000000000000;392;8;735;1031;566;91;2924;63;66870000;COXIM;0;0;06/06/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.779661017;68;0;LANDSAT_7;38.519.619;52.091.675;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040622_00000000000000000000;468;8;706;841;486;160;2918;101;66870000;COXIM;4;0;22/06/2004;8;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.618138425;68;0;LANDSAT_7;38.703.289;53.134.789;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040630_00000000000000000000;464;8;783;873;451;171;2933;85;66870000;COXIM;5;0;30/06/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.641509434;68;0;LANDSAT_5;4.082.954;54.201.946;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040716_00000000000000000000;335;5;376;398;446;262;2902;127;66870000;COXIM;47;0;16/07/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.178683386;96;0;LANDSAT_5;42.822.422;53.128.826;185;4;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040724_00000000000000000000;412;8;641;791;402;120;2924;94;66870000;COXIM;0;0;24/07/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.704069051;68;0;LANDSAT_7;4.283.358;51.052.666;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040801_00000000000000000000;504;8;843;786;454;188;2906;125;66870000;COXIM;33;0;01/08/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.635305529;68;0;LANDSAT_5;45.811.523;50.668.922;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040809_00000000000000000000;555;8;836;882;566;343;2892;237;66870000;COXIM;37;0;09/08/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.429758936;68;0;LANDSAT_7;46.342.831;47.964.455;12;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040817_00000000000000000000;535;8;796;821;495;200;2951;113;66870000;COXIM;0;0;17/08/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.598393574;68;0;LANDSAT_5;49.695.442;47.003.597;12;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040825_00000000000000000000;649;8;835;903;693;370;2939;193;66870000;COXIM;12;0;25/08/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.385892116;68;0;LANDSAT_7;50.774.315;43.847.431;76;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040902_00000000000000000000;527;8;796;850;465;273;2973;186;66870000;COXIM;0;0;02/09/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.489242283;68;0;LANDSAT_5;54.581.131;42.497.913;12;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20040910_00000000000000000000;595;7;818;863;679;319;2970;204;66870000;COXIM;3;0;10/09/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.417883212;68;0;LANDSAT_7;56.352.009;39.141.842;14;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20040918_00000000000000000000;755;7;1006;1045;868;348;2968;205;66870000;COXIM;0;0;18/09/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.469916222;96;0;LANDSAT_5;60.775.417;37.693.474;144;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20041004_00000000000000000000;378;8;648;771;355;137;2955;125;66870000;COXIM;0;0;04/10/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.680280047;68;0;LANDSAT_5;68.678.703;33.248.581;10;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20041020_00000000000000000000;631;8;912;1122;1022;551;2902;352;66870000;COXIM;36;0;20/10/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.246753247;68;0;LANDSAT_5;78.341.278;2.990.313;25;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20041028_00000000000000000000;524;7;847;1102;1117;544;2918;391;66870000;COXIM;0;0;28/10/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.208151383;66;0;LANDSAT_7;83.096.909;27.944.359;72;2;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20041113_00000000000000000000;740;1;1103;1391;1548;774;2853;484;66870000;COXIM;16;0;13/11/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.175279702;66;0;LANDSAT_7;93.339.577;27.175.987;189;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20041121_00000000000000000000;453;8;806;1050;802;168;2986;114;66870000;COXIM;0;0;21/11/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.666666667;68;0;LANDSAT_5;97.626.549;28.231.655;18;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20041207_00000000000000000000;587;8;922;1207;1185;174;2947;86;66870000;COXIM;15;0;07/12/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.682481752;66;0;LANDSAT_5;103.073.929;29.464.771;38;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20041215_00000000000000000000;471;8;804;1142;679;162;2975;85;66870000;COXIM;0;0;15/12/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.670731707;68;0;LANDSAT_7;104.329.269;29.554.844;59;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20041223_00000000000000000000;608;8;1002;1420;1565;147;2951;117;66870000;COXIM;25;0;23/12/2004;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.75147929;66;0;LANDSAT_5;10.442.952;31.190.773;78;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050108_00000000000000000000;557;8;929;1285;1093;132;2938;54;66870000;COXIM;12;0;08/01/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.751178134;68;0;LANDSAT_5;102.024.147;32.839.809;47;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050209_00000000000000000000;496;8;899;1215;1014;237;2955;92;66870000;COXIM;0;0;09/02/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.582746479;68;0;LANDSAT_5;88.761.459;35.331.223;32;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050217_00000000000000000000;471;8;786;978;660;175;2955;141;66870000;COXIM;2;0;17/02/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.628450106;68;0;LANDSAT_7;83.885.406;35.268.066;72;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050225_00000000000000000000;473;8;845;971;668;293;2955;167;66870000;COXIM;3;0;25/02/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.453138435;68;0;LANDSAT_5;79.410.378;36.536.804;46;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050305_00000000000000000000;452;8;769;1047;760;136;2990;72;66870000;COXIM;0;0;05/03/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.699447514;68;0;LANDSAT_7;73.978.897;36.690.392;16;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050329_00000000000000000000;469;8;897;1249;838;154;2968;63;66870000;COXIM;1;0;29/03/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.706945766;68;0;LANDSAT_5;5.992.614;40.363.651;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050406_00000000000000000000;535;8;851;1151;960;378;2939;294;66870000;COXIM;2;0;06/04/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.384865745;68;0;LANDSAT_7;55.040.928;41.271.229;61;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050414_00000000000000000000;442;7;792;950;510;190;2973;148;66870000;COXIM;0;0;14/04/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.576365663;68;0;LANDSAT_5;51.741.283;43.161.503;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050422_00000000000000000000;441;8;772;907;574;240;2945;198;66870000;COXIM;0;0;22/04/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.5256917;68;0;LANDSAT_7;47.786.152;44.344.463;19;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050516_00000000000000000000;511;7;796;906;538;345;2929;306;66870000;COXIM;0;0;16/05/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.395267309;68;0;LANDSAT_5;41.299.072;49.273.239;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050524_00000000000000000000;783;4;1077;1255;1066;584;2881;360;66870000;COXIM;66;0;24/05/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.296809151;96;0;LANDSAT_7;39.476.139;50.255.154;292;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050601_00000000000000000000;323;8;506;601;325;59;2933;82;66870000;COXIM;17;0;01/06/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.791150442;68;0;LANDSAT_5;39.150.532;51.681.988;8;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050609_00000000000000000000;447;7;716;871;425;125;2934;100;66870000;COXIM;0;0;09/06/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.702734839;68;0;LANDSAT_7;38.345.375;52.302.158;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050617_00000000000000000000;462;7;749;884;434;200;2942;133;66870000;COXIM;0;0;17/06/2005;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.6003996;68;0;LANDSAT_5;38.778.107;53.108.997;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050625_00000000000000000000;393;7;677;889;481;127;2939;66;66870000;COXIM;0;0;25/06/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.684079602;68;0;LANDSAT_7;38.778.507;5.311.792;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050703_00000000000000000000;414;7;702;803;384;201;2947;133;66870000;COXIM;0;0;03/07/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.554817276;68;0;LANDSAT_5;39.858.963;5.323.732;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050711_00000000000000000000;380;7;694;778;365;156;2924;98;66870000;COXIM;0;0;11/07/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.655248619;68;0;LANDSAT_7;40.511.066;52.542.374;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050727_00000000000000000000;543;7;805;926;506;180;2913;127;66870000;COXIM;26;0;27/07/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.634517766;68;0;LANDSAT_7;43.273.186;50.532.417;26;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050804_00000000000000000000;425;7;757;834;341;211;2951;120;66870000;COXIM;0;0;04/08/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.564049587;68;0;LANDSAT_5;45.306.293;49.245.594;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050812_00000000000000000000;456;6;755;804;408;223;2918;114;66870000;COXIM;0;0;12/08/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.54396728;68;0;LANDSAT_7;46.935.997;47.237.263;9;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050820_00000000000000000000;545;8;812;832;439;195;2968;152;66870000;COXIM;0;0;20/08/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.612711023;68;0;LANDSAT_5;49.387.394;45.408.165;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050828_00000000000000000000;1093;8;1183;1190;1006;319;2955;150;66870000;COXIM;0;0;28/08/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.575233023;96;0;LANDSAT_7;51.534.958;42.970.661;350;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050905_00000000000000000000;1162;8;1309;1268;1157;379;2955;209;66870000;COXIM;0;0;05/09/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.550947867;96;0;LANDSAT_5;545.238;40.822.922;415;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050921_00000000000000000000;1597;8;1664;1574;1526;550;2951;275;66870000;COXIM;8;0;21/09/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.503161698;96;0;LANDSAT_5;61.073.673;36.041.172;;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050929_00000000000000000000;674;8;866;1027;924;390;2924;236;66870000;COXIM;0;0;29/09/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.37414177;68;0;LANDSAT_7;64.838.577;33.610.889;190;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20051108_00000000000000000000;543;8;954;1240;924;209;2955;146;66870000;COXIM;43;0;08/11/2005;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.640584695;68;0;LANDSAT_5;90.180.161;27.323.284;134;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060127_00000000000000000000;657;8;959;1146;1133;617;2897;366;66870000;COXIM;17;0;27/01/2006;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.217005076;68;0;LANDSAT_5;95.176.926;33.474.468;121;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
