system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;Codigo;Estacao;cloud_cover;cloud_qa_count;date;img_qual;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
1_LT05_225073_20050108_00000000000000000000;437.0;2;858.0;1196.0;913.0;179.0;2942.0;88.0;66845000;PEDRO GOMES;12.0;0;2005-26-08;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.6547733847637416;68.0;0.0;LANDSAT_5;102.024.147;32.839.809;50.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050108_00000000000000000001;557.0;4;929.0;1313.0;1093.0;132.0;2938.0;54.0;66870000;COXIM;12.0;0;2005-26-08;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7511781338360037;68.0;0.0;LANDSAT_5;102.024.147;32.839.809;47.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050209_00000000000000000000;447.0;2;790.0;947.0;976.0;286.0;2951.0;127.0;66845000;PEDRO GOMES;0.0;0;2005-26-09;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4684014869888476;68.0;0.0;LANDSAT_5;88.761.459;35.331.223;29.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050209_00000000000000000001;496.0;4;899.0;1215.0;1014.0;237.0;2955.0;92.0;66870000;COXIM;0.0;0;2005-26-09;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5827464788732394;68.0;0.0;LANDSAT_5;88.761.459;35.331.223;32.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050217_00000000000000000000;387.0;4;610.0;701.0;1352.0;473.0;2934.0;260.0;66845000;PEDRO GOMES;2.0;0;2005-29-17;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.11006585136406397;66.0;0.0;LANDSAT_7;83.885.406;35.268.066;133.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050217_00000000000000000001;471.0;4;767.0;978.0;660.0;175.0;2955.0;141.0;66870000;COXIM;2.0;0;2005-29-17;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6284501061571125;68.0;0.0;LANDSAT_7;83.885.406;35.268.066;72.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050225_00000000000000000000;495.0;2;798.0;1024.0;736.0;341.0;2947.0;165.0;66845000;PEDRO GOMES;3.0;0;2005-26-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.40122914837576823;68.0;0.0;LANDSAT_5;79.410.378;36.536.804;76.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050225_00000000000000000001;473.0;4;845.0;971.0;668.0;293.0;2955.0;167.0;66870000;COXIM;3.0;0;2005-26-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4531384350816853;68.0;0.0;LANDSAT_5;79.410.378;36.536.804;46.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050305_00000000000000000000;333.0;2;576.0;712.0;1027.0;254.0;2985.0;72.0;66845000;PEDRO GOMES;0.0;0;2005-29-05;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.38795180722891565;66.0;0.0;LANDSAT_7;73.978.897;36.690.392;10.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050305_00000000000000000001;452.0;4;769.0;1047.0;760.0;136.0;2990.0;72.0;66870000;COXIM;0.0;0;2005-29-05;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6994475138121546;68.0;0.0;LANDSAT_7;73.978.897;36.690.392;16.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050313_00000000000000000000;403.0;4;732.0;881.0;853.0;279.0;2942.0;136.0;66845000;PEDRO GOMES;15.0;0;2005-27-13;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4869466515323496;68.0;0.0;LANDSAT_5;69.456.909;38.144.295;20.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050329_00000000000000000000;506.0;3;931.0;1177.0;1108.0;447.0;2964.0;254.0;66845000;PEDRO GOMES;1.0;0;2005-27-29;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3201903467029232;66.0;0.0;LANDSAT_5;5.992.614;40.363.651;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050329_00000000000000000001;469.0;4;897.0;1249.0;838.0;154.0;2968.0;102.0;66870000;COXIM;1.0;0;2005-27-29;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7069457659372027;68.0;0.0;LANDSAT_5;5.992.614;40.363.651;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050406_00000000000000000000;634.0;2;934.0;1125.0;1252.0;608.0;2908.0;373.0;66845000;PEDRO GOMES;2.0;0;2005-29-06;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.21141374837872892;66.0;0.0;LANDSAT_7;55.040.928;41.271.229;49.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050406_00000000000000000001;535.0;4;851.0;1151.0;960.0;378.0;2939.0;294.0;66870000;COXIM;2.0;0;2005-29-06;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.38486574450772987;68.0;0.0;LANDSAT_7;55.040.928;41.271.229;61.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050414_00000000000000000000;419.0;3;745.0;876.0;590.0;245.0;2973.0;107.0;66845000;PEDRO GOMES;0.0;0;2005-27-14;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.542910447761194;68.0;0.0;LANDSAT_5;51.741.283;43.161.503;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050414_00000000000000000001;442.0;4;749.0;950.0;510.0;190.0;2973.0;107.0;66870000;COXIM;0.0;0;2005-27-14;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5763656633221851;68.0;0.0;LANDSAT_5;51.741.283;43.161.503;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050422_00000000000000000000;301.0;4;525.0;600.0;926.0;400.0;2950.0;168.0;66845000;PEDRO GOMES;0.0;0;2005-29-22;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.13513513513513514;66.0;0.0;LANDSAT_7;47.786.152;44.344.463;10.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050422_00000000000000000001;441.0;4;772.0;907.0;574.0;240.0;2945.0;198.0;66870000;COXIM;0.0;0;2005-29-22;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.525691699604743;68.0;0.0;LANDSAT_7;47.786.152;44.344.463;19.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050516_00000000000000000000;411.0;3;787.0;782.0;581.0;342.0;2960.0;121.0;66845000;PEDRO GOMES;0.0;0;2005-27-16;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3941541186891054;68.0;0.0;LANDSAT_5;41.299.072;49.273.239;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050516_00000000000000000001;511.0;4;796.0;906.0;538.0;345.0;2929.0;306.0;66870000;COXIM;0.0;0;2005-27-16;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.39526730937773885;68.0;0.0;LANDSAT_5;41.299.072;49.273.239;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050524_00000000000000000000;571.0;3;802.0;839.0;1015.0;518.0;2897.0;291.0;66845000;PEDRO GOMES;66.0;0;2005-29-24;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.18726868985936343;66.0;0.0;LANDSAT_7;39.476.139;50.255.154;150.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050524_00000000000000000001;783.0;3;1077.0;1255.0;1066.0;584.0;2881.0;360.0;66870000;COXIM;66.0;0;2005-29-24;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.29680915111378686;96.0;0.0;LANDSAT_7;39.476.139;50.255.154;292.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050601_00000000000000000000;366.0;4;550.0;595.0;721.0;466.0;2933.0;178.0;66845000;PEDRO GOMES;17.0;0;2005-27-01;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.08267716535433071;68.0;0.0;LANDSAT_5;39.150.532;51.681.988;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050601_00000000000000000001;323.0;4;506.0;601.0;325.0;59.0;2933.0;82.0;66870000;COXIM;17.0;0;2005-27-01;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7911504424778761;68.0;0.0;LANDSAT_5;39.150.532;51.681.988;8.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050609_00000000000000000000;269.0;4;494.0;526.0;735.0;251.0;2929.0;165.0;66845000;PEDRO GOMES;0.0;0;2005-29-09;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3008356545961003;66.0;0.0;LANDSAT_7;38.345.375;52.302.158;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050609_00000000000000000001;422.0;4;716.0;871.0;425.0;125.0;2934.0;100.0;66870000;COXIM;0.0;0;2005-29-09;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7027348394768134;68.0;0.0;LANDSAT_7;38.345.375;52.302.158;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050617_00000000000000000000;326.0;4;529.0;536.0;785.0;405.0;2951.0;181.0;66845000;PEDRO GOMES;0.0;0;2005-27-17;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.13276231263383298;66.0;0.0;LANDSAT_5;38.778.107;53.108.997;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050617_00000000000000000001;462.0;4;749.0;884.0;434.0;165.0;2942.0;133.0;66870000;COXIM;0.0;0;2005-27-17;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6389496717724289;68.0;0.0;LANDSAT_5;38.778.107;53.108.997;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050625_00000000000000000000;286.0;4;479.0;512.0;738.0;351.0;2945.0;133.0;66845000;PEDRO GOMES;0.0;0;2005-29-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.15421686746987953;66.0;0.0;LANDSAT_7;38.778.507;5.311.792;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050625_00000000000000000001;367.0;4;677.0;889.0;481.0;127.0;2939.0;66.0;66870000;COXIM;0.0;0;2005-29-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6840796019900498;68.0;0.0;LANDSAT_7;38.778.507;5.311.792;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050703_00000000000000000000;304.0;4;535.0;497.0;785.0;337.0;2964.0;132.0;66845000;PEDRO GOMES;0.0;0;2005-27-03;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.22706422018348624;66.0;0.0;LANDSAT_5;39.858.963;5.323.732;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050703_00000000000000000001;414.0;4;702.0;803.0;384.0;201.0;2947.0;133.0;66870000;COXIM;0.0;0;2005-27-03;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5548172757475083;68.0;0.0;LANDSAT_5;39.858.963;5.323.732;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050711_00000000000000000000;275.0;4;526.0;553.0;720.0;313.0;2924.0;162.0;66845000;PEDRO GOMES;0.0;0;2005-29-11;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.25387365911799764;66.0;0.0;LANDSAT_7;40.511.066;52.542.374;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050711_00000000000000000001;380.0;4;722.0;778.0;365.0;156.0;2924.0;98.0;66870000;COXIM;0.0;0;2005-29-11;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6552486187845303;68.0;0.0;LANDSAT_7;40.511.066;52.542.374;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050727_00000000000000000001;543.0;4;805.0;926.0;506.0;180.0;2913.0;127.0;66870000;COXIM;26.0;0;2005-29-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6345177664974619;68.0;0.0;LANDSAT_7;43.273.186;50.532.417;26.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050804_00000000000000000000;278.0;4;559.0;594.0;657.0;397.0;2981.0;208.0;66845000;PEDRO GOMES;0.0;0;2005-28-04;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1694560669456067;68.0;0.0;LANDSAT_5;45.306.293;49.245.594;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050804_00000000000000000001;425.0;4;757.0;834.0;341.0;211.0;2951.0;120.0;66870000;COXIM;0.0;0;2005-28-04;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5640495867768595;68.0;0.0;LANDSAT_5;45.306.293;49.245.594;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050812_00000000000000000000;386.0;4;559.0;563.0;721.0;361.0;2934.0;142.0;66845000;PEDRO GOMES;0.0;0;2005-29-12;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.21521739130434783;66.0;0.0;LANDSAT_7;46.935.997;47.237.263;9.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050812_00000000000000000001;456.0;3;755.0;804.0;408.0;223.0;2918.0;114.0;66870000;COXIM;0.0;0;2005-29-12;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5439672801635992;68.0;0.0;LANDSAT_7;46.935.997;47.237.263;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050820_00000000000000000000;455.0;4;629.0;683.0;690.0;426.0;2998.0;233.0;66845000;PEDRO GOMES;0.0;0;2005-28-20;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1924170616113744;68.0;0.0;LANDSAT_5;49.387.394;45.408.165;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050820_00000000000000000001;545.0;4;767.0;832.0;439.0;166.0;2968.0;152.0;66870000;COXIM;0.0;0;2005-28-20;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6441586280814576;68.0;0.0;LANDSAT_5;49.387.394;45.408.165;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050828_00000000000000000001;1093.0;4;1183.0;1190.0;1006.0;319.0;2955.0;150.0;66870000;COXIM;0.0;0;2005-29-28;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5752330226364847;96.0;0.0;LANDSAT_7;51.534.958;42.970.661;350.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050905_00000000000000000000;1303.0;3;1446.0;1450.0;1418.0;551.0;2986.0;413.0;66845000;PEDRO GOMES;0.0;0;2005-28-05;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.44817225838758135;66.0;0.0;LANDSAT_5;545.238;40.822.922;387.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050905_00000000000000000001;1186.0;4;1309.0;1268.0;1157.0;379.0;2955.0;209.0;66870000;COXIM;0.0;0;2005-28-05;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5509478672985783;96.0;0.0;LANDSAT_5;545.238;40.822.922;415.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050921_00000000000000000000;1660.0;4;1657.0;1568.0;1777.0;850.0;2973.0;454.0;66845000;PEDRO GOMES;8.0;0;2005-28-21;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3218986836856801;66.0;0.0;LANDSAT_5;61.073.673;36.041.172;;2.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20050921_00000000000000000001;1578.0;4;1664.0;1574.0;1526.0;550.0;2951.0;275.0;66870000;COXIM;8.0;0;2005-28-21;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5031616982836495;96.0;0.0;LANDSAT_5;61.073.673;36.041.172;;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050929_00000000000000000000;551.0;3;806.0;945.0;812.0;289.0;2970.0;139.0;66845000;PEDRO GOMES;0.0;0;2005-29-29;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4726277372262774;68.0;0.0;LANDSAT_7;64.838.577;33.610.889;94.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20050929_00000000000000000001;674.0;4;866.0;1027.0;924.0;402.0;2924.0;236.0;66870000;COXIM;0.0;0;2005-29-29;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.35060975609756095;68.0;0.0;LANDSAT_7;64.838.577;33.610.889;190.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20051108_00000000000000000000;508.0;4;812.0;1012.0;1129.0;463.0;2955.0;278.0;66845000;PEDRO GOMES;43.0;0;2005-28-08;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.27372549019607845;68.0;0.0;LANDSAT_5;90.180.161;27.323.284;143.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20051108_00000000000000000001;543.0;4;954.0;1240.0;924.0;209.0;2955.0;146.0;66870000;COXIM;43.0;0;2005-28-08;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6405846947549441;68.0;0.0;LANDSAT_5;90.180.161;27.323.284;134.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060127_00000000000000000000;413.0;4;786.0;856.0;952.0;422.0;2951.0;157.0;66845000;PEDRO GOMES;17.0;0;2006-30-27;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3215434083601286;68.0;0.0;LANDSAT_5;95.176.926;33.474.468;76.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060127_00000000000000000001;657.0;4;959.0;1146.0;1133.0;617.0;2897.0;366.0;66870000;COXIM;17.0;0;2006-30-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.217005076142132;68.0;0.0;LANDSAT_5;95.176.926;33.474.468;121.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060204_00000000000000000000;284.0;4;583.0;766.0;1255.0;313.0;2939.0;117.0;66845000;PEDRO GOMES;4.0;0;2006-30-04;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3013392857142857;66.0;0.0;LANDSAT_7;91.273.117;34.205.456;14.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060204_00000000000000000001;477.0;4;821.0;1203.0;959.0;131.0;2950.0;93.0;66870000;COXIM;4.0;0;2006-30-04;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7247899159663865;68.0;0.0;LANDSAT_7;91.273.117;34.205.456;26.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060212_00000000000000000000;466.0;4;729.0;957.0;1348.0;521.0;2955.0;261.0;66845000;PEDRO GOMES;13.0;0;2006-30-12;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.14442700156985872;66.0;0.0;LANDSAT_5;86.833.916;34.563.374;78.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060212_00000000000000000001;758.0;2;1104.0;1344.0;1491.0;525.0;2960.0;366.0;66870000;COXIM;13.0;0;2006-30-12;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.35543278084714547;96.0;0.0;LANDSAT_5;86.833.916;34.563.374;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060220_00000000000000000000;513.0;2;896.0;1224.0;1279.0;433.0;2924.0;240.0;66845000;PEDRO GOMES;33.0;0;2006-30-20;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.34838224228743414;66.0;0.0;LANDSAT_7;82.174.789;35.388.626;24.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060220_00000000000000000001;499.0;4;936.0;1417.0;1399.0;111.0;2939.0;70.0;66870000;COXIM;33.0;0;2006-30-20;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7879656160458453;66.0;0.0;LANDSAT_7;82.174.789;35.388.626;18.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060324_00000000000000000000;332.0;4;573.0;696.0;1006.0;291.0;2924.0;128.0;66845000;PEDRO GOMES;22.0;0;2006-30-24;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3104265402843602;66.0;0.0;LANDSAT_7;62.298.717;38.994.148;10.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060324_00000000000000000001;522.0;4;853.0;1230.0;1174.0;266.0;2924.0;180.0;66870000;COXIM;22.0;0;2006-30-24;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5245755138516532;66.0;0.0;LANDSAT_7;62.298.717;38.994.148;35.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060401_00000000000000000000;383.0;3;807.0;1105.0;825.0;151.0;2964.0;100.0;66845000;PEDRO GOMES;2.0;0;2006-31-01;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.6847599164926931;68.0;0.0;LANDSAT_5;57.379.688;39.915.871;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060401_00000000000000000001;442.0;4;810.0;1112.0;790.0;152.0;2986.0;100.0;66870000;COXIM;2.0;0;2006-31-01;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.683991683991684;68.0;0.0;LANDSAT_5;57.379.688;39.915.871;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060425_00000000000000000000;330.0;4;531.0;625.0;968.0;402.0;2960.0;139.0;66845000;PEDRO GOMES;1.0;0;2006-30-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1382636655948553;66.0;0.0;LANDSAT_7;46.649.403;44.843.174;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060425_00000000000000000001;435.0;4;759.0;1017.0;574.0;77.0;2960.0;55.0;66870000;COXIM;1.0;0;2006-30-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.8157894736842105;68.0;0.0;LANDSAT_7;46.649.403;44.843.174;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060503_00000000000000000000;411.0;4;612.0;637.0;1114.0;425.0;2920.0;150.0;66845000;PEDRO GOMES;41.0;0;2006-32-03;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.18032786885245902;66.0;0.0;LANDSAT_5;43.455.849;4.603.759;43.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060511_00000000000000000000;364.0;4;605.0;695.0;796.0;251.0;2924.0;144.0;66845000;PEDRO GOMES;0.0;0;2006-30-11;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.48565573770491804;68.0;0.0;LANDSAT_7;41.841.362;47.986.301;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060511_00000000000000000001;433.0;4;756.0;917.0;497.0;81.0;2924.0;87.0;66870000;COXIM;0.0;0;2006-30-11;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.8064516129032258;68.0;0.0;LANDSAT_7;41.841.362;47.986.301;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060519_00000000000000000000;499.0;3;784.0;930.0;664.0;243.0;2929.0;120.0;66845000;PEDRO GOMES;36.0;0;2006-32-19;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.5664585191793042;68.0;0.0;LANDSAT_5;39.648.312;49.000.187;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060527_00000000000000000000;355.0;4;564.0;614.0;801.0;241.0;2945.0;126.0;66845000;PEDRO GOMES;0.0;0;2006-30-27;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4012422360248447;66.0;0.0;LANDSAT_7;39.110.336;50.679.516;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060527_00000000000000000001;429.0;4;723.0;967.0;606.0;150.0;2950.0;95.0;66870000;COXIM;0.0;0;2006-30-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6563573883161512;68.0;0.0;LANDSAT_7;39.110.336;50.679.516;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060604_00000000000000000000;411.0;3;795.0;871.0;464.0;225.0;2942.0;127.0;66845000;PEDRO GOMES;1.0;0;2006-32-04;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.5588235294117647;68.0;0.0;LANDSAT_5;37.841;51.288.486;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060604_00000000000000000001;515.0;4;904.0;1042.0;667.0;227.0;2920.0;128.0;66870000;COXIM;1.0;0;2006-32-04;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5985853227232537;68.0;0.0;LANDSAT_5;37.841;51.288.486;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20060612_00000000000000000001;426.0;4;777.0;976.0;807.0;289.0;2918.0;205.0;66870000;COXIM;1.0;0;2006-30-12;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.42828882294757664;68.0;0.0;LANDSAT_7;38.185.638;52.428.005;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060620_00000000000000000000;441.0;3;780.0;862.0;479.0;301.0;2942.0;131.0;66845000;PEDRO GOMES;8.0;0;2006-32-20;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4431082331174838;68.0;0.0;LANDSAT_5;37.740.536;52.479.553;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20060620_00000000000000000001;446.0;4;787.0;913.0;638.0;235.0;2929.0;133.0;66870000;COXIM;8.0;0;2006-32-20;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5401174168297456;68.0;0.0;LANDSAT_5;37.740.536;52.479.553;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
