1988/08; 20146.330
1988/08; 18919.755
1988/08; 17693.179
1988/08; 17079.892
1988/08; 15751.102
1988/10; 14626.741
1988/10; 13016.861
1988/10; 12224.698
1988/12; 11100.337
1988/12; 9873.762
1988/12; 8647.186
1988/12; 6745.994
1988/12; 5529.641
1989/03; 8647.186
1989/01; 7037.306
1989/03; 11713.625
1989/03; 10180.405
1989/04; 14780.063
1989/04; 13246.844
1989/05; 17897.609
1989/05; 16211.068
1989/05; 20360.981
1989/06; 18919.755
1989/07; 17233.214
1989/07; 16006.638
1989/07; 14780.063
1989/07; 13553.488
1989/07; 12403.573
1989/08; 10895.908
1989/07; 9260.474
1989/08; 7803.916
1989/09; 6347.358
1989/10; 4699.147
1989/12; 5325.211
1990/01; 7113.967
1990/03; 8279.214
1990/03; 10548.378
1990/01; 9567.118
1990/04; 5996.907
1990/05; 8238.328
1990/04; 4814.138
1990/06; 6654.001
1990/07; 11598.633
1990/07; 10027.084
1990/07; 8953.830
1990/07; 7880.577
1990/08; 14604.838
1990/08; 13093.522
1990/10; 12633.556
1990/11; 11468.310
1991/01; 19318.392
1991/01; 17539.857
1991/01; 16313.282
1991/01; 15163.368
1991/01; 13860.131
1991/01; 12889.093
1991/03; 14575.634
1991/03; 13093.522
1991/03; 12096.929
1991/04; 27607.997
1991/04; 25819.241
1991/04; 24592.666
1991/04; 23519.412
1991/03; 22139.515
1991/03; 20912.940
1991/03; 19686.364
1991/03; 18459.789
1991/03; 17233.214
1991/03; 16313.282
1991/04; 29396.752
1991/05; 27045.816
1991/05; 25819.241
1991/05; 24592.666
1991/06; 23059.446
1991/06; 21832.871
1991/06; 20606.296
1991/06; 19379.720
1991/06; 18153.145
1991/06; 16926.570
1991/06; 15393.351
1991/06; 13860.131
1991/06; 12633.556
1991/06; 11253.659
1991/07; 10103.744
1991/08; 8953.830
1991/08; 7369.504
1991/09; 6385.688
1991/12; 9628.447
1991/12; 8289.435
1991/11; 7190.628
1991/11; 6347.358
1992/01; 8391.650
1992/01; 11304.766
1992/01; 9797.101
1992/03; 18459.789
1992/03; 17233.214
1992/03; 16006.638
1992/03; 14780.063
1992/03; 13246.844
1992/03; 12480.234
1992/04; 30725.542
1992/04; 29090.109
1992/04; 27863.533
1992/05; 26662.512
1992/06; 18153.145
1992/06; 16415.497
1992/06; 12250.251
1992/06; 22446.159
1992/06; 21219.583
1992/06; 19993.008
1992/06; 14933.385
1992/06; 13706.810
1992/07; 10589.264
1992/07; 9383.131
1992/08; 8532.195
1992/08; 6705.109
1992/08; 10487.049
1992/10; 5222.997
1992/10; 5159.113
1992/12; 6922.315
1993/01; 10487.049
1993/01; 9030.491
1992/12; 8033.899
1993/01; 14575.634
1993/01; 13093.522
1993/01; 11943.607
1993/03; 17693.179
1993/03; 16211.068
1993/04; 19423.527
1993/04; 21219.583
1993/05; 15086.707
1993/05; 17539.857
1993/05; 16313.282
1993/05; 13706.810
1993/05; 12480.234
1993/05; 11049.230
1993/06; 9567.118
1993/08; 7625.040
1993/08; 6858.431
1993/10; 5938.499
1993/12; 7931.684
1993/12; 6424.018
1993/12; 9988.753
1993/12; 14511.750
1993/12; 12786.878
1993/12; 11560.303
1994/01; 17731.510
1994/01; 16006.638
1994/03; 20951.270
1994/01; 19226.399
1994/04; 37471.707
1994/03; 35785.166
1994/03; 34558.590
1994/03; 33332.015
1994/03; 32105.440
1994/03; 30878.864
1994/03; 29652.289
1994/03; 28425.714
1994/03; 27314.130
1994/03; 26023.670
1994/03; 24797.095
1994/03; 23570.520
1994/03; 22343.944
1994/04; 56483.624
1994/04; 55257.049
1994/04; 54030.474
1994/04; 52803.898
1994/04; 51577.323
1994/04; 50350.748
1994/04; 49124.172
1994/04; 47897.597
1994/04; 46671.022
1994/04; 45444.446
1994/04; 44217.871
1994/04; 42991.296
1994/04; 41764.720
1994/04; 40538.145
1994/04; 39311.570
1994/05; 20682.957
1994/05; 26432.529
1994/05; 25205.953
1994/05; 23979.378
1994/05; 22752.803
1994/05; 18919.755
1994/05; 17693.179
1994/05; 16211.068
1994/06; 14780.063
1994/06; 13553.488
1994/06; 12326.912
1994/06; 11100.337
1994/07; 9567.118
1994/07; 7625.040
1994/09; 6270.697
1994/11; 6745.994
1994/12; 8596.079
1995/01; 9781.768
1995/01; 13062.857
1995/01; 11406.981
1995/01; 14933.385
1966/03; 11681.231
1966/03; 10593.320
1967/03; 8605.071
1968/01; 11981.344
1969/11; 3353.090
1971/11; 6241.679
1972/01; 5003.712
1972/08; 4928.684
1972/12; 6391.736
1972/10; 6316.708
1973/09; 7817.273
1973/09; 10518.292
1973/09; 9617.953
1973/10; 12168.915
1973/11; 11381.117
1973/11; 12581.570
1973/10; 13932.080
1973/12; 22297.735
1973/12; 18696.376
1973/12; 16351.742
1973/11; 15282.589
1973/12; 16895.697
1975/09; 18583.834
1975/08; 15995.358
1975/08; 14457.278
1975/10; 16257.957
1976/08; 54634.930
1976/08; 56323.067
1976/08; 58236.288
1976/08; 60074.481
1976/08; 62587.929
1976/08; 65176.406
1976/10; 69453.018
1976/10; 72679.235
1976/10; 76543.192
1976/10; 78981.612
1976/10; 77668.617
1976/10; 74104.773
1976/10; 70766.014
1976/10; 66902.056
1976/10; 62400.359
