system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,BQA_median,cloud_cover,date,img_qual,station_nm,site_no,lat,lon,nd_median,.geo
1_LT05_225073_20040411_00000000000000000005,0.100442596,23,0.094215788,0.098160729,0.116563767,0.052808091,295.5290527,0.027013639,672,1,11/04/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.244450812,
1_LT05_225073_20040427_00000000000000000005,0.103916951,14,0.096221194,0.094446961,0.119840816,0.056085248,293.7689209,0.030550068,672,8,27/04/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.263051874,
1_LT05_225073_20040529_00000000000000000005,0.114470072,10,0.106705099,0.10502173,0.119935822,0.071045376,287.8639832,0.040884387,672,0,29/05/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.182621559,
1_LT05_225073_20040630_00000000000000000005,0.107192971,11,0.096157812,0.096772932,0.109579235,0.057142209,294.6521301,0.034122363,672,5,30/06/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.254504873,
1_LT05_225073_20040716_00000000000000000005,0.108701766,109,0.080327444,0.063965105,0.106761158,0.06809631,291.9829712,0.03324518,928,47,16/07/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.095108159,
1_LT05_225073_20040801_00000000000000000005,0.107629374,4,0.086330004,0.072899912,0.109436326,0.070138782,290.1700745,0.03545185,928,33,01/08/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.090599149,
1_LT05_225073_20040817_00000000000000000005,0.110678539,6,0.105090909,0.102139238,0.119205158,0.077054493,298.3369293,0.040306918,672,0,17/08/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.144787889,
1_LT05_225073_20040918_00000000000000000005,0.129465923,1,0.118898287,0.117583223,0.153859526,0.094166741,300.6655273,0.046989158,672,0,18/09/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.11607511,
1_LT05_225073_20041121_00000000000000000005,0.101440653,18,0.100359544,0.109391458,0.139476851,0.071766138,301.0843811,0.035249844,672,0,21/11/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.179768268,
1_LT05_225073_20041207_00000000000000000005,0.107615121,20,0.098126091,0.102742948,0.16413489,0.068209313,295.5290527,0.035478905,672,15,07/12/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.16676809,
1_LT05_225073_20041223_00000000000000000005,0.099393807,24,0.096643902,0.101762511,0.139432833,0.054931708,295.5290527,0.027503496,672,25,23/12/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.278473904,
1_LT05_225073_20050108_00000000000000000005,0.102581561,22,0.098351091,0.101028338,0.129633173,0.068360493,295.0913696,0.025107179,672,12,08/01/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.179800286,
1_LT05_225073_20050209_00000000000000000005,0.103406921,23,0.101981983,0.102127597,0.147129044,0.066576362,296.8329163,0.032008924,672,0,09/02/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.195313948,
1_LT05_225073_20050225_00000000000000000005,0.105702162,15,0.097929664,0.099024408,0.134143382,0.076852456,294.6521301,0.035773378,672,3,25/02/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.106658874,
1_LT05_225073_20050313_00000000000000000005,0.111979946,5,0.110618271,0.113059215,0.134821996,0.090491824,293.3248901,0.046287548,672,15,13/03/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.12825017,
1_LT05_225073_20050329_00000000000000000005,0.100435808,21,0.098285802,0.109106995,0.126471132,0.056477245,296.8329163,0.028545732,672,1,29/03/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.270145604,
1_LT05_225073_20050414_00000000000000000005,0.100752316,10,0.092907541,0.093764789,0.10024561,0.059540592,298.5505371,0.037002672,672,0,14/04/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.266832817,
1_LT05_225073_20050516_00000000000000000005,0.106699269,8,0.097441435,0.09617253,0.115970209,0.077533234,295.0913696,0.042036168,672,0,16/05/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.101872908,
1_LT05_225073_20050601_00000000000000000005,0.104725011,12,0.098841064,0.101786099,0.107276678,0.053637132,295.0913696,0.03202964,672,17,01/06/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.296461612,
1_LT05_225073_20050617_00000000000000000005,0.106438562,9,0.102464356,0.101736538,0.111216553,0.06491062,296.3998108,0.037510909,672,0,17/06/2005,7,Garimpagem,66855000,-18.71519047,-54.56449904,-0.260006283,
1_LT05_225073_20050703_00000000000000000005,0.104770921,7,0.098450817,0.090781331,0.0840948,0.058965728,297.2645264,0.037677072,672,0,03/07/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.271505052,
1_LT05_225073_20050804_00000000000000000005,0.105396301,2,0.093948998,0.084603589,0.127172202,0.078001909,298.1225891,0.042289272,672,0,04/08/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.095642802,
1_LT05_225073_20050820_00000000000000000005,0.111009005,2,0.096316926,0.09750459,0.107900333,0.072137006,300.0345001,0.035458791,672,0,20/08/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.14703906,
1_LT05_225073_20050905_00000000000000000005,0.164577872,2,0.1425585,0.134153217,0.158426821,0.09430822,298.5505371,0.044432415,688,0,05/09/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.206999136,
1_LT05_225073_20060127_00000000000000000005,0.112243794,8,0.106859442,0.109725483,0.127841923,0.076390401,291.9829712,0.042826094,672,17,27/01/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.187182437,
1_LT05_225073_20060212_00000000000000000005,0.10547369,26,0.098069921,0.096070282,0.152209491,0.066023745,296.3998108,0.025816418,672,13,12/02/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.194768234,
1_LT05_225073_20060401_00000000000000000005,0.098317906,22,0.094427884,0.09996435,0.129307196,0.056196485,298.1233215,0.028403856,672,2,01/04/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.22057254,
1_LT05_225073_20060604_00000000000000000005,0.103906713,10,0.098067872,0.100993045,0.093284376,0.059153233,293.7689209,0.040020183,672,1,04/06/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.247515367,
1_LT05_225073_20060620_00000000000000000005,0.109146371,9,0.105419718,0.10404823,0.096110873,0.064001888,295.0913696,0.032741118,672,8,20/06/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.200169384,
1_LT05_225073_20060706_00000000000000000005,0.113073885,7,0.105167307,0.111245289,0.091370575,0.06385044,295.0913696,0.03266345,672,0,06/07/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.281641171,
1_LT05_225073_20060722_00000000000000000005,0.106965266,5,0.092931874,0.08568909,0.1054423,0.073304228,298.1233215,0.039645709,672,0,22/07/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.118070896,
1_LT05_225073_20060807_00000000000000000005,0.107904889,5,0.09903536,0.097205989,0.102976024,0.068758234,299.4007263,0.04484798,672,0,07/08/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.180442678,
1_LT05_225073_20060908_00000000000000000005,0.142021254,1,0.135020405,0.134540722,0.132955655,0.089201637,297.2645264,0.04803149,672,20,08/09/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.204345514,
1_LT05_225073_20061010_00000000000000000005,0.110194918,8,0.110044014,0.11979536,0.137030847,0.066154737,299.1885376,0.036563598,672,0,10/10/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.273850026,
1_LT05_225073_20061026_00000000000000000005,0.12206804,9,0.117611676,0.126526654,0.14250955,0.065810852,295.9651794,0.03804218,672,19,26/10/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.282412554,
1_LT05_225073_20061111_00000000000000000005,0.105143219,22,0.107143268,0.112371415,0.148764908,0.066646479,298.5505371,0.034664195,672,0,11/11/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.233021738,
1_LT05_225073_20070215_00000000000000000005,0.104657911,30,0.097310871,0.09532667,0.129133731,0.065510042,295.5290527,0.031498119,672,34,15/02/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.196465203,
1_LT05_225073_20070303_00000000000000000005,0.105733685,24,0.102807827,0.105604418,0.145115361,0.062772796,292.8792419,0.035281781,672,41,03/03/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.237975925,
1_LT05_225073_20070404_00000000000000000005,0.103156067,12,0.099476282,0.097095519,0.115432195,0.058544399,297.2645264,0.036553979,672,5,04/04/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.274428734,
1_LT05_225073_20070420_00000000000000000005,0.10068018,9,0.096403643,0.102797687,0.100170478,0.044575538,295.5290527,0.030069854,672,0,20/04/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.383227696,
1_LT05_225073_20070506_00000000000000000005,0.102842949,10,0.100928076,0.099940401,0.112724967,0.066111624,295.9651794,0.035755862,672,31,06/05/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.208038749,
1_LT05_225073_20070623_00000000000000000005,0.106835786,8,0.105203681,0.101974349,0.098166548,0.074558433,294.2113342,0.036911525,672,0,23/06/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.161940403,
1_LT05_225073_20070709_00000000000000000005,0.103965074,7,0.100085944,0.095679343,0.108629227,0.081582703,296.3998108,0.045050401,672,1,09/07/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.126897065,
1_LT05_225073_20070810_00000000000000000005,0.11297125,2,0.101589054,0.105847515,0.119663835,0.070545241,298.763443,0.042349674,672,1,10/08/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.178697266,
1_LT05_225073_20080202_00000000000000000005,0.109769747,27,0.111777283,0.122966543,0.184263706,0.06088398,293.7689209,0.025453798,672,11,02/02/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.288230597,
1_LT05_225073_20080218_00000000000000000005,0.094381094,22,0.09563639,0.0993274,0.127826899,0.060010646,295.5290527,0.025988536,672,0,18/02/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.197099858,
1_LT05_225073_20080321_00000000000000000005,0.0895546,53,0.06578286,0.055535797,0.105754547,0.054778371,292.4319458,0.021330316,672,10,21/03/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.138208025,
1_LT05_225073_20080406_00000000000000000005,0.100621738,26,0.100085683,0.111105807,0.142989799,0.067129843,295.5290527,0.025731327,672,4,06/04/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.24384289,
1_LT05_225073_20080422_00000000000000000005,0.096326113,24,0.095280051,0.105499662,0.132955343,0.058507226,295.9651794,0.027318947,672,1,22/04/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.23911487,
1_LT05_225073_20080929_00000000000000000005,0.127210543,2,0.122803435,0.120145261,0.145080596,0.081012767,301.501236,0.047848385,672,3,29/09/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.205180597,
1_LT05_225073_20081218_00000000000000000005,0.099881265,10,0.094970651,0.094089445,0.124090932,0.06091797,299.8237,0.033092921,672,2,18/12/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.2167263,
1_LT05_225073_20090204_00000000000000000005,0.101541042,26,0.098512262,0.101736255,0.152896464,0.055597644,294.6521301,0.022956287,672,1,04/02/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.285749409,
1_LT05_225073_20090220_00000000000000000005,0.094575725,22,0.091083691,0.090433858,0.133357361,0.056716017,295.5290527,0.026453998,672,2,20/02/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.217327023,
1_LT05_225073_20090308_00000000000000000005,0.104797296,18,0.10316997,0.098326392,0.133594081,0.073946558,291.9829712,0.039629165,672,11,08/03/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.164995399,
1_LT05_225073_20090409_00000000000000000005,0.135913253,1,0.126353338,0.13390708,0.149058327,0.085402071,286.4579773,0.046541125,672,22,09/04/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.193389472,
1_LT05_225073_20090425_00000000000000000005,0.115740769,5,0.10803622,0.104103804,0.127523527,0.077652842,289.7124634,0.045786519,672,17,25/04/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.197081475,
1_LT05_225073_20090628_00000000000000000005,0.105746008,6,0.096130908,0.090700336,0.095513064,0.060465971,294.2113342,0.035481196,672,0,28/06/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.239917093,
1_LT05_225073_20090714_00000000000000000005,0.105689779,12,0.100737646,0.096300893,0.10708439,0.066862952,293.7689209,0.036876932,672,0,14/07/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.162497762,
1_LT05_225073_20090730_00000000000000000005,0.103239827,7,0.099715754,0.098417088,0.095181704,0.060542513,293.7689209,0.034985758,672,0,30/07/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.244438196,
1_LT05_225073_20090831_00000000000000000005,0.100134313,2,0.094105277,0.087151118,0.110584844,0.086372789,296.6163635,0.043637862,672,2,31/08/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.042959514,
1_LT05_225073_20090916_00000000000000000005,0.109075971,2,0.096863654,0.095946245,0.120845933,0.074160911,302.3329468,0.046707476,672,0,16/09/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.135673604,
1_LT05_225073_20091002_00000000000000000005,0.113261074,2,0.104620557,0.09908149,0.140178435,0.080230985,298.763443,0.043777432,672,13,02/10/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.134558525,
1_LT05_225073_20091018_00000000000000000005,0.108130865,7,0.105750933,0.099586934,0.139869377,0.081711672,296.8329163,0.041793451,672,20,18/10/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.153419413,
1_LT05_225073_20091103_00000000000000000005,0.106660899,2,0.104398452,0.09332056,0.19210542,0.100487296,297.2645264,0.046226982,672,14,03/11/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.018888559,
1_LT05_225073_20091119_00000000000000000005,0.090814836,14,0.082239136,0.069605015,0.108740091,0.061084036,293.7689209,0.034854192,672,15,19/11/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.132003741,
1_LT05_225073_20100223_00000000000000000005,0.101032965,23,0.096357904,0.097435117,0.154372573,0.058300301,294.6521301,0.029187787,672,1,23/02/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.230632245,
1_LT05_225073_20100412_00000000000000000005,0.097145543,19,0.09462285,0.097920112,0.116344497,0.060835972,296.8329163,0.032902848,672,2,12/04/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.220571421,
1_LT05_225073_20100428_00000000000000000005,0.115806326,1,0.11926797,0.123171449,0.127592281,0.090678781,293.3248901,0.049415722,672,5,28/04/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.136173524,
1_LT05_225073_20100530_00000000000000000005,0.117027789,7,0.10977044,0.103607722,0.114097245,0.061526503,291.5323486,0.035555307,672,37,30/05/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.281639213,
1_LT05_225073_20100615_00000000000000000005,0.107070588,9,0.101056524,0.100335009,0.096129492,0.048718058,295.5290527,0.032749012,672,0,15/06/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.329821405,
1_LT05_225073_20101005_00000000000000000005,0.111466691,6,0.108201448,0.118875895,0.115333147,0.063543472,298.1233215,0.040414903,672,1,05/10/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.261875216,
1_LT05_225073_20101021_00000000000000000005,0.104074717,2,0.103733629,0.104030073,0.149655953,0.082293972,303.3642731,0.04016003,672,0,21/10/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.116763534,
1_LT05_225073_20110125_00000000000000000005,0.09620972,20,0.093125641,0.099274151,0.133741617,0.062622905,297.6946411,0.028210027,672,1,25/01/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.195846044,
1_LT05_225073_20110226_00000000000000000005,0.124167509,32,0.109529398,0.100769848,0.142564014,0.065244213,291.5323486,0.029392114,672,56,26/02/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.205755806,
1_LT05_225073_20110330_00000000000000000005,0.107756346,20,0.104301557,0.1054684,0.139413923,0.06076235,291.0799866,0.031596214,672,47,30/03/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.251040714,
1_LT05_225073_20110415_00000000000000000005,0.093362764,25,0.085258499,0.087167263,0.103299752,0.051762685,295.0913696,0.023046814,672,17,15/04/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.281645129,
1_LT05_225073_20110501_00000000000000000005,0.112097442,27,0.105923623,0.105707653,0.129487693,0.049864475,291.9829712,0.024547642,672,65,01/05/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.321035945,
1_LT05_225073_20110517_00000000000000000005,0.106165908,17,0.096946456,0.092253864,0.117462099,0.07010866,291.9829712,0.034014817,672,8,17/05/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.159081848,
1_LT05_225073_20110720_00000000000000000005,0.106071673,8,0.099145286,0.096607305,0.089876026,0.065805748,296.3998108,0.038378982,672,0,20/07/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.202117785,
1_LT05_225073_20110906_00000000000000000005,0.117461145,1,0.103839882,0.099669337,0.107806943,0.086617745,301.5018921,0.049236055,672,0,06/09/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.090425028,
1_LT05_225073_20110922_00000000000000000005,0.107591875,1,0.09968631,0.095334157,0.110083945,0.091670074,302.7464905,0.048854139,672,0,22/09/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.041891658,
1_LT05_225073_20111024_00000000000000000005,0.097633872,8,0.093371321,0.085267399,0.108897239,0.07505282,297.6946411,0.035864431,672,1,24/10/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.125406159,
2_LE07_225073_19990727_00000000000000000005,0.104271986,9,0.099851049,0.102735698,0.105554476,0.051943783,,0.030015806,672,0,27/07/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.325256737,
2_LE07_225073_19990812_00000000000000000005,0.124285392,7,0.113412745,0.105437934,0.118160285,0.061868262,,0.038161796,672,3,12/08/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.289139354,
2_LE07_225073_19990913_00000000000000000005,0.127508938,10,0.113157053,0.116940316,0.127170414,0.076781049,,0.037965961,672,1,13/09/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.19866778,
2_LE07_225073_19991031_00000000000000000005,0.106109589,18,0.099936545,0.101670519,0.142921865,0.067279555,,0.031844396,672,0,31/10/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.22485234,
2_LE07_225073_19991116_00000000000000000005,0.116632324,8,0.114226528,0.1207004,0.14838209,0.067452002,,0.03700697,928,3,16/11/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.257417524,
2_LE07_225073_19991218_00000000000000000005,0.107689291,18,0.100174792,0.103324607,0.143822297,0.069414362,,0.0319198,672,2,18/12/1999,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.173200258,
2_LE07_225073_20000103_00000000000000000005,0.087852709,44,0.063820444,0.054643609,0.101441756,0.042397909,,0.017200766,928,33,03/01/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.186869056,
2_LE07_225073_20000119_00000000000000000005,0.104507789,12,0.105156463,0.11052867,0.135745034,0.068728276,,0.02913476,672,21,19/01/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.21027951,
2_LE07_225073_20000220_00000000000000000005,0.094284028,35,0.085125022,0.086662233,0.110595703,0.040560286,,0.01616461,672,1,20/02/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.253799689,
2_LE07_225073_20000323_00000000000000000005,0.103554949,25,0.094176918,0.098875754,0.146714002,0.054573093,,0.019381074,672,23,23/03/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.259876681,
2_LE07_225073_20000408_00000000000000000005,0.097597748,22,0.091741666,0.09876857,0.122429162,0.054947358,,0.024871744,672,2,08/04/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.231991363,
2_LE07_225073_20000424_00000000000000000005,0.098540664,19,0.093593694,0.09944874,0.122055411,0.05582156,,0.026409872,672,0,24/04/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.243121692,
2_LE07_225073_20000510_00000000000000000005,0.101610906,13,0.093831152,0.092675552,0.104857728,0.05691193,,0.023090253,672,0,10/05/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.223905837,
2_LE07_225073_20000611_00000000000000000005,0.106991932,10,0.098715257,0.095579859,0.111936521,0.069326743,,0.032802077,672,11,11/06/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.174549003,
2_LE07_225073_20000627_00000000000000000005,0.108833559,11,0.096955545,0.091760449,0.105846286,0.070521891,,0.034811318,672,0,27/06/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.150951846,
2_LE07_225073_20000729_00000000000000000005,0.107541338,9,0.094994344,0.098088562,0.101990059,0.057379238,,0.029851289,672,0,29/07/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.252813977,
2_LE07_225073_20000814_00000000000000000005,0.110803314,8,0.104482394,0.10842004,0.104681913,0.073348608,,0.0403798,672,0,14/08/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.184011766,
2_LE07_225073_20001001_00000000000000000005,0.110193327,14,0.101380236,0.103588864,0.137874544,0.066194408,,0.028300518,672,0,01/10/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.180687853,
2_LE07_225073_20001017_00000000000000000005,0.112689238,6,0.101374935,0.097422577,0.141295716,0.07436407,,0.033753728,672,5,17/10/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.148151034,
2_LE07_225073_20001118_00000000000000000005,0.143488675,1,0.139172465,0.154213771,0.157979667,0.080493733,,0.039029915,672,80,18/11/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.267126813,
2_LE07_225073_20001220_00000000000000000005,0.103204511,22,0.099477328,0.108450249,0.132308826,0.056015443,,0.030288909,672,1,20/12/2000,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.235011186,
2_LE07_225073_20010105_00000000000000000005,0.109065764,2,0.098122612,0.095788315,0.170050308,0.077272229,,0.044263802,672,2,05/01/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.118876831,
2_LE07_225073_20010310_00000000000000000005,0.10102471,35,0.091875948,0.09329275,0.115016833,0.04660492,,0.018907996,672,37,10/03/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.218942239,
2_LE07_225073_20010326_00000000000000000005,0.097338088,18,0.092066608,0.095372871,0.119610511,0.057660919,,0.026196271,672,8,26/03/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.22707339,
2_LE07_225073_20010427_00000000000000000005,0.096871965,15,0.089453802,0.095723934,0.12164031,0.064552732,,0.02688881,672,0,27/04/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.192293126,
2_LE07_225073_20010529_00000000000000000005,0.09612745,20,0.090415008,0.098101035,0.116424739,0.049853452,,0.022197204,672,0,29/05/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.277813713,
2_LE07_225073_20010614_00000000000000000005,0.106304675,11,0.094221592,0.097876169,0.111753568,0.058034789,,0.031776864,672,0,14/06/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.213934564,
2_LE07_225073_20010630_00000000000000000005,0.113750264,10,0.104627013,0.103431895,0.11306268,0.052556954,,0.029232141,672,0,30/06/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.331268257,
2_LE07_225073_20010716_00000000000000000005,0.115171857,5,0.09994711,0.096751653,0.116767295,0.078411654,,0.037104562,672,19,16/07/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.153108489,
2_LE07_225073_20010801_00000000000000000005,0.103311852,7,0.094637491,0.091602229,0.107574977,0.05146879,,0.029739399,672,0,01/08/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.284931611,
2_LE07_225073_20010817_00000000000000000005,0.105639663,2,0.100797817,0.10392407,0.098450374,0.067581479,,0.033853374,672,0,17/08/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.199782789,
2_LE07_225073_20010902_00000000000000000005,0.106348045,6,0.096577615,0.095770467,0.099586543,0.072024524,,0.041580047,672,2,02/09/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.154234051,
2_LE07_225073_20010918_00000000000000000005,0.101597793,6,0.098034352,0.108948629,0.117396194,0.055465428,,0.033191886,672,1,18/09/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.277391762,
2_LE07_225073_20011004_00000000000000000005,0.122572292,8,0.110585332,0.104692992,0.145747408,0.070172589,,0.036227312,672,7,04/10/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.234712531,
2_LE07_225073_20011020_00000000000000000005,0.105038449,14,0.099707119,0.103114665,0.141109586,0.071223527,,0.030827371,672,13,20/10/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.188490206,
2_LE07_225073_20011105_00000000000000000005,0.126418889,2,0.109246686,0.097052455,0.213207968,0.092263993,,0.03851811,928,54,05/11/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.07185772,
2_LE07_225073_20011121_00000000000000000005,0.101792097,20,0.099603876,0.112595856,0.143005103,0.04934673,,0.024282627,672,2,21/11/2001,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.362849244,
2_LE07_225073_20020108_00000000000000000005,0.089299306,76,0.060240239,0.039449636,0.086872771,0.041052397,,0.015547459,928,24,08/01/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.214216566,
2_LE07_225073_20020124_00000000000000000005,0.096507914,20,0.092791326,0.095285542,0.114908449,0.056366973,,0.023717059,672,5,24/01/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.202228408,
2_LE07_225073_20020225_00000000000000000005,0.120913967,19,0.109761104,0.114768252,0.171370149,0.089069784,,0.043187708,928,15,25/02/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.108813092,
2_LE07_225073_20020313_00000000000000000005,0.105039664,22,0.096172355,0.100630641,0.158765271,0.051542196,,0.025444167,672,4,13/03/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.268719375,
2_LE07_225073_20020329_00000000000000000005,0.096963495,23,0.089677908,0.098207824,0.135869235,0.056041125,,0.022109076,672,0,29/03/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.25771101,
2_LE07_225073_20020430_00000000000000000005,0.115902789,8,0.106618278,0.111215848,0.106976517,0.06554243,,0.03720225,928,46,30/04/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.247128452,
2_LE07_225073_20020516_00000000000000000005,0.106858358,19,0.090625942,0.091761604,0.11409875,0.058805566,,0.026499946,672,49,16/05/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.190711476,
2_LE07_225073_20020601_00000000000000000005,0.105275877,15,0.100483641,0.095098689,0.111486785,0.059342951,,0.028074734,672,11,01/06/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.224913054,
