system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;cloud_cover;cloud_qa_count;date;img_qual;station_nm;site_no;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;snow_ice_qa_count;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_225072_20060324_00000000000000000003;334;22;633;768;1124;339;2924;154;2;0;24/03/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.197202797;68;0;LANDSAT_5;0;53.459145;48.302338;112;1;
2_LE07_225072_20060425_00000000000000000003;355;19;622;767;923;266;2960;110;1;0;25/04/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.169023569;68;0;LANDSAT_5;0;58.750023;43.897568;162;1;
2_LE07_225072_20060511_00000000000000000003;349;21;633;674;892;337;2924;174;0;0;11/05/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.270254958;66;0;LANDSAT_5;0;65.338837;39.371727;385;1;
2_LE07_225072_20060527_00000000000000000003;337;21;591;661;852;332;2950;158;0;0;27/05/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.194254446;68;0;LANDSAT_5;0;73.423286;35.380379;211;1;
2_LE07_225072_20060612_00000000000000000003;378;11;609;652;850;350;2929;134;1;0;12/06/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.305908751;66;0;LANDSAT_5;0;103.614799;33.347935;102;1;
2_LE07_225072_20060628_00000000000000000003;367;11;593;662;739;287;2924;166;0;0;28/06/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.242344707;66;0;LANDSAT_5;0;104.06102;35.171818;62;1;
2_LE07_225072_20060714_00000000000000000003;402;13;656;694;773;375;2950;195;0;0;14/07/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.317512275;66;0;LANDSAT_5;0;79.427414;40.824753;49;1;
2_LE07_225072_20060815_00000000000000000003;463;14;687;723;637;361;2980;201;0;0;15/08/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.302325581;66;0;LANDSAT_5;0;48.447712;50.203754;30;1;
2_LE07_225072_20060916_00000000000000000003;1262;19;1300;1217;1627;531;2950;265;15;0;16/09/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.325411335;68;0;LANDSAT_5;0;44.767464;52.964848;9;0;
2_LE07_225072_20061103_00000000000000000003;576;16;875;1037;1317;543;2918;309;38;0;03/11/2006;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.31147541;68;0;LANDSAT_5;0;43.02261;55.130463;9;1;
2_LE07_225072_20070311_00000000000000000003;382;20;657;859;1082;327;2939;122;32;0;11/03/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.197318008;66;0;LANDSAT_5;0;47.035995;54.847027;9;1;
2_LE07_225072_20070327_00000000000000000003;323;12;620.5;765;1061;351.5;2975;152;0;0;27/03/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.14036266;68;0;LANDSAT_5;0;50.632198;52.136951;36;1;
2_LE07_225072_20070412_00000000000000000003;381;14;637;740;964;305;2965;132;8;0;12/04/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.261707989;66;0;LANDSAT_5;0;60.728706;44.060017;180;1;
2_LE07_225072_20070514_00000000000000000003;381;19;649;668;917;348;2945;184;9;0;14/05/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.156556904;66;0;LANDSAT_5;0;75.851601;36.027809;386;1;
2_LE07_225072_20070615_00000000000000000003;386;19;691;677;783;316;2950;165;0;0;15/06/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.275237274;66;0;LANDSAT_5;0;100.565964;33.597797;133;1;
2_LE07_225072_20070802_00000000000000000003;367;16;599;642;820;383;2955;183;0;0;02/08/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.070473528;66;0;LANDSAT_5;0;87.545792;41.741791;190;1;
2_LE07_225072_20070818_00000000000000000003;467;18;698;670;844;436;2950;225;6;0;18/08/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.263782867;68;0;LANDSAT_5;0;79.015953;43.118721;9;1;
2_LE07_225072_20070903_00000000000000000003;521;16;728;760;859;453;3000;234;0;0;03/09/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.19425548;66;0;LANDSAT_5;0;61.874641;46.939327;11;1;
2_LE07_225072_20071106_00000000000000000003;596;7;858;1069;1492;498;2939;308;62;0;06/11/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.266495287;68;0;LANDSAT_5;0;49.417603;52.211628;9;0;
2_LE07_225072_20071122_00000000000000000003;412;8;667;747;1016;368;2970;172;18;0;22/11/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.228723404;68;0;LANDSAT_5;0;48.951263;55.729458;30;0;
2_LE07_225072_20071208_00000000000000000003;444;2;719;851;1389;628;2934;332;60;0;08/12/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.240909091;66;0;LANDSAT_5;0;70.00412;40.354492;210;1;
2_LE07_225072_20071224_00000000000000000003;350;12;643;815;1146;295;2960;109;11;0;24/12/2007;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.168925023;66;0;LANDSAT_5;0;87.222748;34.68692;69;1;
2_LE07_225072_20080210_00000000000000000003;531;16;871;999;1642;654;2929;332;76;0;10/02/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.204236006;66;0;LANDSAT_5;0;95.512642;34.137642;101;1;
2_LE07_225072_20080617_00000000000000000003;338;19;590;634;747;255;2908;134;0;0;17/06/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.2691397;66;0;LANDSAT_5;0;104.163933;36.492916;10;1;
2_LE07_225072_20080820_00000000000000000003;396;13;662;680;660;350;2985;195;0;0;20/08/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.246636771;66;0;LANDSAT_5;0;86.181526;42.085728;100;1;
2_LE07_225072_20080905_00000000000000000003;623;20;780;794;1072;579;2955;288;1;0;05/09/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.368515206;68;0;LANDSAT_5;0;45.149307;54.772766;9;32;
2_LE07_225072_20081023_00000000000000000003;394;15;608;673;983;341;2960;180;1;0;23/10/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.297520661;68;0;LANDSAT_5;0;44.285713;57.253906;9;32;
2_LE07_225072_20081124_00000000000000000003;393;14;707;793;984;331;2990;152;9;0;24/11/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.204563977;68;0;LANDSAT_5;0;52.736549;51.568409;17;1;
2_LE07_225072_20081210_00000000000000000003;452;17;755;810;1107;461;2965;265;7;0;10/12/2008;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.221653255;66;0;LANDSAT_5;0;96.546921;33.041355;133;1;
2_LE07_225072_20090111_00000000000000000003;354;17;609;705;1069;303;2955;112;3;0;11/01/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.28286385;66;0;LANDSAT_5;0;47.332943;52.546158;198;4;
2_LE07_225072_20090228_00000000000000000003;361;13;628;794;1186;417;2929;171;16;0;28/02/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.198555957;66;0;LANDSAT_5;0;43.745102;56.664768;9;1;
2_LE07_225072_20090316_00000000000000000003;367;15;612;767;1335;284;2965;124;2;0;16/03/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.191701245;68;0;LANDSAT_5;0;49.617924;54.366219;8;1;
2_LE07_225072_20090401_00000000000000000003;569;13;953;1211;1968;724;2864;395;8;0;01/04/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.16988417;68;0;LANDSAT_5;0;53.671993;51.103012;122;1;
2_LE07_225072_20090417_00000000000000000003;345;19;682;800;1112;311;2970;136;0;0;17/04/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.153129161;66;0;LANDSAT_5;0;64.850044;42.613506;222;1;
2_LE07_225072_20090503_00000000000000000003;410;13;597;688;955;330;2934;113;0;0;03/05/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.215717723;66;0;LANDSAT_5;0;81.06234;35.454449;84;1;
2_LE07_225072_20090519_00000000000000000003;311;19;519;641;825;325;2950;124;0;0;19/05/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.281944444;66;0;LANDSAT_5;0;104.290848;36.689224;19;1;
2_LE07_225072_20090604_00000000000000000003;289;18;509;515;803;274;2902;126;0;0;04/06/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.360730594;66;0;LANDSAT_5;0;83.122643;42.234943;120;1;
2_LE07_225072_20090620_00000000000000000003;318;13;671;854;794;286;2929;166;0;0;20/06/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.216774194;66;0;LANDSAT_5;0;74.219727;43.596752;60;1;
2_LE07_225072_20090706_00000000000000000003;352.5;10;567;587.5;638;254;2939;134;3;0;06/07/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.342960289;66;0;LANDSAT_5;0;57.599594;47.771332;9;1;
2_LE07_225072_20090722_00000000000000000003;337;17;512;492;624;310;2934;197;13;0;22/07/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.263681592;66;0;LANDSAT_5;0;51.329483;50.482128;11;1;
2_LE07_225072_20090807_00000000000000000003;345;12;557;605;690;375;2970;165.5;0;0;07/08/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.145081387;68;0;LANDSAT_5;0;43.895744;56.967327;22;1;
2_LE07_225072_20090908_00000000000000000003;693;18;839;895;1060;517;2960;231;43;0;08/09/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.121211014;68;0;LANDSAT_5;0;47.028908;56.262363;43;1;
2_LE07_225072_20091010_00000000000000000003;378;15;637;779;1033;370;2975;181;0;0;10/10/2009;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.254480287;68;0;LANDSAT_5;0;50.275158;53.912231;9;32;
2_LE07_225072_20100319_00000000000000000003;375;20;648;855;1183;307;2950;124;6;0;19/03/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.282929149;66;0;LANDSAT_5;0;54.454735;50.435802;353;1;
2_LE07_225072_20100404_00000000000000000003;222;25;259;214;562;165;2939;74;65;0;04/04/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.207465901;66;0;LANDSAT_5;0;73.667969;37.770821;69;1;
2_LE07_225072_20100506_00000000000000000003;350;20;568;576;934;308;2939;118;0;0;06/05/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.147595357;66;0;LANDSAT_5;0;91.472672;33.520435;205;1;
2_LE07_225072_20100522_00000000000000000003;341;17;594;618;918;353;2913;152;1;0;22/05/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.119079838;66;0;LANDSAT_5;0;96.991806;40.179741;193;1;
2_LE07_225072_20100709_00000000000000000003;333;12;555;566.5;727.5;348;2942;166;0;0;09/07/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.248554913;66;0;LANDSAT_5;0;50.946041;51.430222;9;0;
2_LE07_225072_20100725_00000000000000000003;363;13;543;592;599;360;2965;186;0;0;25/07/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.219804951;68;0;LANDSAT_5;0;46.984535;54.145462;9;1;
2_LE07_225072_20100810_00000000000000000003;413;8;656;651;695;452;2960;205;0;0;10/08/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.236326109;68;0;LANDSAT_5;0;44.936096;56.370087;9;0;
2_LE07_225072_20100826_00000000000000000003;459;12;673;671;679;390;2985;215;0;0;26/08/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.316053512;68;0;LANDSAT_5;0;48.35606;56.734463;9;0;
2_LE07_225072_20100911_00000000000000000003;492;12;680;736;947;533;3020;276;0;0;11/09/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.16095669;68;0;LANDSAT_5;0;68.277069;42.347984;68;1;
2_LE07_225072_20101013_00000000000000000003;565;11;734;772;1054;517;2995;269;0;0;13/10/2010;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.092748735;112;0;LANDSAT_5;16;101.457069;40.970398;298;1;
2_LE07_225072_20110407_00000000000000000003;343;20;679;850;1178;396;2975;155;0;0;07/04/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.292827004;66;0;LANDSAT_5;0;64.793755;48.845093;11;1;
2_LE07_225072_20110423_00000000000000000003;338;15;608;713;911;262;2975;109;0;0;23/04/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.267806268;66;0;LANDSAT_5;0;48.724712;56.650974;13;1;
2_LE07_225072_20110509_00000000000000000003;313;20;574;665;976;280;2955;147;0;0;09/05/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.260188088;66;0;LANDSAT_5;0;47.013592;58.764862;9;1;
2_LE07_225072_20110525_00000000000000000003;345;19;602;669;783;296;2934;123;10;0;25/05/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.137572254;96;0;LANDSAT_5;0;48.518166;60.054222;43;4;
2_LE07_225072_20110712_00000000000000000003;348;19;573;595;730;408;2950;165;0;0;12/07/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.257005604;68;0;LANDSAT_5;0;59.644196;52.934864;9;32;
2_LE07_225072_20110728_00000000000000000003;400;11;610;652;586;356;2960;153;0;0;28/07/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.328810021;66;0;LANDSAT_5;0;65.274559;48.949215;285;1;
2_LE07_225072_20110813_00000000000000000003;422;12;643;682;637;389;2985;202;0;0;13/08/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.262734584;66;0;LANDSAT_5;0;101.060776;43.477615;17;4;
2_LE07_225072_20110829_00000000000000000003;498;14;703;737;760;386;3000;215;0;0;29/08/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.2;66;0;LANDSAT_5;0;88.713081;45.585785;70;1;
2_LE07_225072_20110930_00000000000000000003;537;19;812;890;1106;517;3000;259;0;0;30/09/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.301675978;68;0;LANDSAT_5;0;63.712414;49.474812;9;1;
2_LE07_225072_20111101_00000000000000000003;496;15;709;795;1157;479;2955;239;16;0;01/11/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.310621242;68;0;LANDSAT_5;0;51.172714;54.083378;9;0;
2_LE07_225072_20111117_00000000000000000003;358;18;635;678;1068;390;2985;213;1;0;17/11/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.211238293;68;0;LANDSAT_5;0;45.914516;58.084534;9;1;
2_LE07_225072_20111203_00000000000000000003;387;12;669;789;1112.5;360;2992.5;171;0;0;03/12/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.315334773;68;0;LANDSAT_5;0;45.927036;58.849129;9;1;
2_LE07_225072_20111219_00000000000000000003;433;11;653;768;1283;523;2970;241;53;0;19/12/2011;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.317886932;68;0;LANDSAT_5;0;49.9804;56.554508;44;1;
2_LE07_225072_20120104_00000000000000000003;447;20;714;877;1446;418;2955;175;44;0;04/01/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.201351351;68;0;LANDSAT_5;0;53.563152;53.481812;88;1;
2_LE07_225072_20120205_00000000000000000003;357;14;625;835;1079;262;2985;114;0;0;05/02/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.19223301;68;0;LANDSAT_5;0;63.640778;44.915958;9;0;
2_LE07_225072_20120221_00000000000000000003;504;11;811;937;1586;655;2859;383;54;0;21/02/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.281437126;66;0;LANDSAT_5;0;70.459206;40.473057;181;1;
2_LE07_225072_20120324_00000000000000000003;810;1;1023;1196;1771;621;2929;300;45;121;24/03/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.091311566;66;0;LANDSAT_5;0;101.558472;34.397217;114;1;
2_LE07_225072_20120425_00000000000000000003;396.5;10;685.5;915;1027;376;2924;185;6;0;25/04/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.2784689;68;0;LANDSAT_5;0;58.941525;46.006607;11;1;
2_LE07_225072_20120511_00000000000000000003;484;11;731;775;1136;392;2924;176;12;0;11/05/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.224944321;68;0;LANDSAT_5;0;42.947132;56.105289;9;1;
2_LE07_225072_20120527_00000000000000000003;426;12;653;811;1052;391;2913;189;51;0;27/05/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.231325301;68;0;LANDSAT_5;0;44.690784;55.3783;9;32;
2_LE07_225072_20120612_00000000000000000003;297;19;571;594;836;250;2950;98;0;0;12/06/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.300699301;68;0;LANDSAT_5;0;47.509918;53.266106;9;1;
2_LE07_225072_20120628_00000000000000000003;306;14;580;650;681;219;2939;132;1;0;28/06/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.11627907;66;0;LANDSAT_5;0;61.828098;41.012287;319;1;
2_LE07_225072_20120831_00000000000000000003;401;11;617;679;650;375;2980;207;0;0;31/08/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.352988048;68;0;LANDSAT_5;0;98.252373;36.393909;144;1;
2_LE07_225072_20121018_00000000000000000003;412;15;640;749;1070;359;2975;199;5;0;18/10/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.067171562;81;0;LANDSAT_5;0;82.695786;38.676064;87;1;
2_LE07_225072_20121221_00000000000000000003;442;14;684;796;1266;496;2945;238;2;0;21/12/2012;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.270765912;68;0;LANDSAT_5;0;73.232994;40.071636;9;1;
2_LE07_225072_20130106_00000000000000000003;371;10;665;776;1089;337;2945;178;21;0;06/01/2013;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.330637007;68;0;LANDSAT_5;0;48.886631;47.368889;9;0;
2_LE07_225072_20130311_00000000000000000003;569;12;821;949;1627;745;2886;392;16;0;11/03/2013;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.216216216;68;0;LANDSAT_5;0;40.788139;54.369408;14;1;
2_LE07_225072_20130615_00000000000000000003;321;17;544;572;850;283;2939;99;3;0;15/06/2013;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.227804542;68;0;LANDSAT_5;0;46.590405;51.499687;105;1;
2_LE07_225072_20130818_00000000000000000003;407;17;589;573;704;349;2950;167;24;0;18/08/2013;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.223628692;68;0;LANDSAT_5;0;50.528862;47.95557;35;32;
2_LE07_225072_20131106_00000000000000000003;606;5;916;1146;1550;467;2960;254;46;66;06/11/2013;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.206698064;66;0;LANDSAT_5;0;61.648232;38.895573;633;4;
2_LE07_225072_20140210_00000000000000000003;538;12;801;853;1466;664;2897;302;19;0;10/02/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.23630137;66;0;LANDSAT_5;0;71.200623;39.830418;11;1;
2_LE07_225072_20140618_00000000000000000003;389;16;649;701;961;360.5;2934;165;2;0;18/06/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.3014862;68;0;LANDSAT_5;0;47.662514;47.65485;9;1;
2_LE07_225072_20140704_00000000000000000003;368;12;597;642;725;375;2939;163;1;0;04/07/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.364919355;68;0;LANDSAT_5;0;43.442417;50.599438;9;32;
2_LE07_225072_20140720_00000000000000000003;338;8;594;592;647;240;2939;157;0;0;20/07/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.29197684;68;0;LANDSAT_5;0;41.210289;53.02906;9;32;
2_LE07_225072_20140805_00000000000000000003;373;15;614;700;699;311;2955;147;3;0;05/08/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.224652087;68;0;LANDSAT_5;0;40.779633;54.518955;9;32;
2_LE07_225072_20140821_00000000000000000003;368;19;618;621;781;397;2960;193;0;0;21/08/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.189944134;68;0;LANDSAT_5;0;47.399963;51.117138;9;32;
2_LE07_225072_20141008_00000000000000000003;425;15;623;667;1018;431;2990;179;1;0;08/10/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.260545906;68;0;LANDSAT_5;0;51.586441;47.480171;8;32;
2_LE07_225072_20141227_00000000000000000003;405;10;709;890;1301;459;2950;217;0;0;27/12/2014;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.269076305;66;0;LANDSAT_5;0;71.424133;34.415798;248;1;
2_LE07_225072_20150128_00000000000000000003;446;12;768;857;1193;546;2908;254;67;0;28/01/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.329059829;66;0;LANDSAT_5;0;101.59214;35.686703;9;1;
2_LE07_225072_20150301_00000000000000000003;368;20;643;805;1160;338;2939;142;11;0;01/03/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.351694915;68;0;LANDSAT_5;0;47.564579;48.764381;9;32;
2_LE07_225072_20150317_00000000000000000003;366;22;827;1321;1383;349;2939;146;9;0;17/03/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.19581749;68;0;LANDSAT_5;0;42.440033;54.86853;9;0;
2_LE07_225072_20150520_00000000000000000003;312;18;573;666;821;319;2934;122;4;0;20/05/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.238618524;68;0;LANDSAT_5;0;48.114513;50.613007;9;32;
2_LE07_225072_20150605_00000000000000000003;312;19;591;820;848;301;2950;126;0;0;05/06/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.196581197;68;0;LANDSAT_5;0;52.348026;46.71117;9;1;
2_LE07_225072_20150808_00000000000000000003;402;15;596;578;729;333;2965;202;0;0;08/08/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.237531699;66;0;LANDSAT_5;0;64.315208;37.470856;80;1;
2_LE07_225072_20151214_00000000000000000003;474;9;739;860;1389;553;2950;235;19;0;14/12/2015;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.299029126;68;0;LANDSAT_5;0;99.797722;29.957863;10;1;
2_LE07_225072_20160319_00000000000000000003;370;17;681;916;1110;347;2945;146;12;0;19/03/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.273567468;66;0;LANDSAT_5;0;67.71859;40.245186;21;1;
2_LE07_225072_20160420_00000000000000000003;365;12;640;684;1055;384;2965;133;3;0;20/04/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.328320802;68;0;LANDSAT_5;0;51.198116;45.390106;9;1;
2_LE07_225072_20160506_00000000000000000003;364;14;611;677;877;367;2945;157.5;8;0;06/05/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.326222222;68;0;LANDSAT_5;0;40.453766;53.344418;9;32;
2_LE07_225072_20160522_00000000000000000003;529;3;624;610;909;491;2902;370;63;86;22/05/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.105215005;66;0;LANDSAT_5;0;40.547863;54.402271;9;1;
2_LE07_225072_20160725_00000000000000000003;380;13;638;634;674;379;2955;244;1;0;25/07/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.044613711;96;0;LANDSAT_5;0;44.635773;52.483074;99;4;
2_LE07_225072_20160826_00000000000000000003;435.5;10;655.5;763;796;357;2970;213;1;0;26/08/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.178210117;68;0;LANDSAT_5;0;48.170715;49.502483;9;32;
2_LE07_225072_20160911_00000000000000000003;453;12;666;681;876;433.5;2990;230;0;0;11/09/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.218889598;66;0;LANDSAT_5;0;58.205654;40.905754;288;1;
2_LE07_225072_20160927_00000000000000000003;400;10;643;604;860;374;2980;160;0;0;27/09/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.33037694;68;0;LANDSAT_5;0;85.269798;37.793278;10;1;
2_LE07_225072_20161029_00000000000000000003;377;15;637;744;1078;445;2975;229;0;0;29/10/2016;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.272727273;66;0;LANDSAT_5;0;75.958275;39.193287;9;1;
2_LE07_225072_20170423_00000000000000000003;333;10;651;790;1064;309;2939;162;2;0;23/04/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.307917168;96;0;LANDSAT_5;0;66.509834;41.066711;;8;
2_LE07_225072_20170509_00000000000000000003;414;12;667;769;955;440;2934;261;1;0;09/05/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.097505669;68;0;LANDSAT_5;0;46.493557;52.203278;9;32;
2_LE07_225072_20170525_00000000000000000003;347;21;637;812;985;294;2945;124;0;0;25/05/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.257520176;68;0;LANDSAT_5;0;55.052765;44.513973;79;32;
2_LE07_225072_20170626_00000000000000000003;260;11;477;534;759;398;2939;191;0;0;26/06/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.067686875;66;0;LANDSAT_5;0;68.538162;35.382839;161;1;
2_LE07_225072_20170712_00000000000000000003;294;10;520;594;697;393;2945;188;0;0;12/07/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.188381743;66;0;LANDSAT_5;0;104.371986;32.514027;43;1;
2_LE07_225072_20170728_00000000000000000003;323;13;578;625;655;343;2945;147;0;0;28/07/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.216161616;66;0;LANDSAT_5;0;72.516518;39.572121;9;1;
2_LE07_225072_20170829_00000000000000000003;394;13;652;692;813;374;2985;232;0;0;29/08/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.311790393;66;0;LANDSAT_5;0;63.149071;41.593319;11;1;
2_LE07_225072_20171101_00000000000000000003;729;5;896;983;1454;693;2881;434;63;11;01/11/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.244029076;66;0;LANDSAT_5;0;54.757771;44.095135;9;1;
2_LE07_225072_20171219_00000000000000000003;410;19;717;942;1579;435;2950;196;5;0;19/12/2017;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.253339525;96;0;LANDSAT_5;0;48.091503;46.988194;48;8;
2_LE07_225072_20180120_00000000000000000003;489;11;781;931;1577;681;2924;379;1;0;20/01/2018;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.15270936;66;0;LANDSAT_5;0;40.842781;52.324631;10;1;
2_LE07_225072_20180205_00000000000000000003;365;9;675;879;1095;278;2970;156;19;0;05/02/2018;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.256938227;66;0;LANDSAT_5;0;40.063591;53.873531;9;1;
2_LE07_225072_20180309_00000000000000000003;219;5;235;224;568;188;2929;113;41;86;09/03/2018;9;Pedro Gomes;66845000;-18.16553046;-54.47137071;-0.189853958;68;0;LANDSAT_5;0;40.82954;54.201946;9;0;
