system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;cloud_cover;cloud_qa_count;date;img_qual;station_nm;site_no;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;snow_ice_qa_count;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_225072_20090807_00000000000000000003;345;12;557;605;690;375;2970;1655;0;0;07/08/2009;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.145081387;68;0;LANDSAT_5;0;43.895.744;56.967.327;22;1;
2_LE07_225072_20090908_00000000000000000003;693;18;839;895;1060;517;2960;231;43;0;08/09/2009;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.121211014;68;0;LANDSAT_5;0;47.028.908;56.262.363;43;1;
2_LE07_225072_20091010_00000000000000000003;378;15;637;779;1033;370;2975;181;0;0;10/10/2009;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.254480287;68;0;LANDSAT_5;0;50.275.158;53.912.231;9;32;
2_LE07_225072_20100319_00000000000000000003;375;20;648;855;1183;307;2950;124;6;0;19/03/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.282929149;66;0;LANDSAT_5;0;54.454.735;50.435.802;353;1;
2_LE07_225072_20100404_00000000000000000003;222;25;259;214;562;165;2939;74;65;0;04/04/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.207465901;66;0;LANDSAT_5;0;73.667.969;37.770.821;69;1;
2_LE07_225072_20100506_00000000000000000003;350;20;568;576;934;308;2939;118;0;0;06/05/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.147595357;66;0;LANDSAT_5;0;91.472.672;33.520.435;205;1;
2_LE07_225072_20100522_00000000000000000003;341;17;594;618;918;353;2913;152;1;0;22/05/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.119079838;66;0;LANDSAT_5;0;96.991.806;40.179.741;193;1;
2_LE07_225072_20100709_00000000000000000003;333;12;555;5665;7275;348;2942;166;0;0;09/07/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.248554913;66;0;LANDSAT_5;0;50.946.041;51.430.222;9;0;
2_LE07_225072_20100725_00000000000000000003;363;13;543;592;599;360;2965;186;0;0;25/07/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.219804951;68;0;LANDSAT_5;0;46.984.535;54.145.462;9;1;
2_LE07_225072_20100810_00000000000000000003;413;8;656;651;695;452;2960;205;0;0;10/08/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.236326109;68;0;LANDSAT_5;0;44.936.096;56.370.087;9;0;
2_LE07_225072_20100826_00000000000000000003;459;12;673;671;679;390;2985;215;0;0;26/08/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.316053512;68;0;LANDSAT_5;0;4.835.606;56.734.463;9;0;
2_LE07_225072_20100911_00000000000000000003;492;12;680;736;947;533;3020;276;0;0;11/09/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.16095669;68;0;LANDSAT_5;0;68.277.069;42.347.984;68;1;
2_LE07_225072_20101013_00000000000000000003;565;11;734;772;1054;517;2995;269;0;0;13/10/2010;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.092748735;112;0;LANDSAT_5;16;101.457.069;40.970.398;298;1;
2_LE07_225072_20110407_00000000000000000003;343;20;679;850;1178;396;2975;155;0;0;07/04/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.292827004;66;0;LANDSAT_5;0;64.793.755;48.845.093;11;1;
2_LE07_225072_20110423_00000000000000000003;338;15;608;713;911;262;2975;109;0;0;23/04/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.267806268;66;0;LANDSAT_5;0;48.724.712;56.650.974;13;1;
2_LE07_225072_20110509_00000000000000000003;313;20;574;665;976;280;2955;147;0;0;09/05/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.260188088;66;0;LANDSAT_5;0;47.013.592;58.764.862;9;1;
2_LE07_225072_20110525_00000000000000000003;345;19;602;669;783;296;2934;123;10;0;25/05/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.137572254;96;0;LANDSAT_5;0;48.518.166;60.054.222;43;4;
2_LE07_225072_20110712_00000000000000000003;348;19;573;595;730;408;2950;165;0;0;12/07/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.257005604;68;0;LANDSAT_5;0;59.644.196;52.934.864;9;32;
2_LE07_225072_20110728_00000000000000000003;400;11;610;652;586;356;2960;153;0;0;28/07/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.328810021;66;0;LANDSAT_5;0;65.274.559;48.949.215;285;1;
2_LE07_225072_20110813_00000000000000000003;422;12;643;682;637;389;2985;202;0;0;13/08/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.262734584;66;0;LANDSAT_5;0;101.060.776;43.477.615;17;4;
2_LE07_225072_20110829_00000000000000000003;498;14;703;737;760;386;3000;215;0;0;29/08/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.2;66;0;LANDSAT_5;0;88.713.081;45.585.785;70;1;
2_LE07_225072_20110930_00000000000000000003;537;19;812;890;1106;517;3000;259;0;0;30/09/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.301675978;68;0;LANDSAT_5;0;63.712.414;49.474.812;9;1;
2_LE07_225072_20111101_00000000000000000003;496;15;709;795;1157;479;2955;239;16;0;01/11/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.310621242;68;0;LANDSAT_5;0;51.172.714;54.083.378;9;0;
2_LE07_225072_20111117_00000000000000000003;358;18;635;678;1068;390;2985;213;1;0;17/11/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.211238293;68;0;LANDSAT_5;0;45.914.516;58.084.534;9;1;
2_LE07_225072_20111203_00000000000000000003;387;12;669;789;11125;360;29925;171;0;0;03/12/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.315334773;68;0;LANDSAT_5;0;45.927.036;58.849.129;9;1;
2_LE07_225072_20111219_00000000000000000003;433;11;653;768;1283;523;2970;241;53;0;19/12/2011;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.317886932;68;0;LANDSAT_5;0;499.804;56.554.508;44;1;
2_LE07_225072_20120104_00000000000000000003;447;20;714;877;1446;418;2955;175;44;0;04/01/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.201351351;68;0;LANDSAT_5;0;53.563.152;53.481.812;88;1;
2_LE07_225072_20120205_00000000000000000003;357;14;625;835;1079;262;2985;114;0;0;05/02/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.19223301;68;0;LANDSAT_5;0;63.640.778;44.915.958;9;0;
2_LE07_225072_20120221_00000000000000000003;504;11;811;937;1586;655;2859;383;54;0;21/02/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.281437126;66;0;LANDSAT_5;0;70.459.206;40.473.057;181;1;
2_LE07_225072_20120324_00000000000000000003;810;1;1023;1196;1771;621;2929;300;45;121;24/03/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.091311566;66;0;LANDSAT_5;0;101.558.472;34.397.217;114;1;
2_LE07_225072_20120425_00000000000000000003;3965;10;6855;915;1027;376;2924;185;6;0;25/04/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.2784689;68;0;LANDSAT_5;0;58.941.525;46.006.607;11;1;
2_LE07_225072_20120511_00000000000000000003;484;11;731;775;1136;392;2924;176;12;0;11/05/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.224944321;68;0;LANDSAT_5;0;42.947.132;56.105.289;9;1;
2_LE07_225072_20120527_00000000000000000003;426;12;653;811;1052;391;2913;189;51;0;27/05/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.231325301;68;0;LANDSAT_5;0;44.690.784;553.783;9;32;
2_LE07_225072_20120612_00000000000000000003;297;19;571;594;836;250;2950;98;0;0;12/06/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.300699301;68;0;LANDSAT_5;0;47.509.918;53.266.106;9;1;
2_LE07_225072_20120628_00000000000000000003;306;14;580;650;681;219;2939;132;1;0;28/06/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.11627907;66;0;LANDSAT_5;0;61.828.098;41.012.287;319;1;
2_LE07_225072_20120831_00000000000000000003;401;11;617;679;650;375;2980;207;0;0;31/08/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.352988048;68;0;LANDSAT_5;0;98.252.373;36.393.909;144;1;
2_LE07_225072_20121018_00000000000000000003;412;15;640;749;1070;359;2975;199;5;0;18/10/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.067171562;81;0;LANDSAT_5;0;82.695.786;38.676.064;87;1;
2_LE07_225072_20121221_00000000000000000003;442;14;684;796;1266;496;2945;238;2;0;21/12/2012;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.270765912;68;0;LANDSAT_5;0;73.232.994;40.071.636;9;1;
2_LE07_225072_20130106_00000000000000000003;371;10;665;776;1089;337;2945;178;21;0;06/01/2013;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.330637007;68;0;LANDSAT_5;0;48.886.631;47.368.889;9;0;
2_LE07_225072_20130311_00000000000000000003;569;12;821;949;1627;745;2886;392;16;0;11/03/2013;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.216216216;68;0;LANDSAT_5;0;40.788.139;54.369.408;14;1;
2_LE07_225072_20130615_00000000000000000003;321;17;544;572;850;283;2939;99;3;0;15/06/2013;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.227804542;68;0;LANDSAT_5;0;46.590.405;51.499.687;105;1;
2_LE07_225072_20130818_00000000000000000003;407;17;589;573;704;349;2950;167;24;0;18/08/2013;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.223628692;68;0;LANDSAT_5;0;50.528.862;4.795.557;35;32;
2_LE07_225072_20131106_00000000000000000003;606;5;916;1146;1550;467;2960;254;46;66;06/11/2013;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.206698064;66;0;LANDSAT_5;0;61.648.232;38.895.573;633;4;
2_LE07_225072_20140210_00000000000000000003;538;12;801;853;1466;664;2897;302;19;0;10/02/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.23630137;66;0;LANDSAT_5;0;71.200.623;39.830.418;11;1;
2_LE07_225072_20140618_00000000000000000003;389;16;649;701;961;3605;2934;165;2;0;18/06/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.3014862;68;0;LANDSAT_5;0;47.662.514;4.765.485;9;1;
2_LE07_225072_20140704_00000000000000000003;368;12;597;642;725;375;2939;163;1;0;04/07/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.364919355;68;0;LANDSAT_5;0;43.442.417;50.599.438;9;32;
2_LE07_225072_20140720_00000000000000000003;338;8;594;592;647;240;2939;157;0;0;20/07/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.29197684;68;0;LANDSAT_5;0;41.210.289;5.302.906;9;32;
2_LE07_225072_20140805_00000000000000000003;373;15;614;700;699;311;2955;147;3;0;05/08/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.224652087;68;0;LANDSAT_5;0;40.779.633;54.518.955;9;32;
2_LE07_225072_20140821_00000000000000000003;368;19;618;621;781;397;2960;193;0;0;21/08/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.189944134;68;0;LANDSAT_5;0;47.399.963;51.117.138;9;32;
2_LE07_225072_20141008_00000000000000000003;425;15;623;667;1018;431;2990;179;1;0;08/10/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.260545906;68;0;LANDSAT_5;0;51.586.441;47.480.171;8;32;
2_LE07_225072_20141227_00000000000000000003;405;10;709;890;1301;459;2950;217;0;0;27/12/2014;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.269076305;66;0;LANDSAT_5;0;71.424.133;34.415.798;248;1;
2_LE07_225072_20150128_00000000000000000003;446;12;768;857;1193;546;2908;254;67;0;28/01/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.329059829;66;0;LANDSAT_5;0;10.159.214;35.686.703;9;1;
2_LE07_225072_20150301_00000000000000000003;368;20;643;805;1160;338;2939;142;11;0;01/03/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.351694915;68;0;LANDSAT_5;0;47.564.579;48.764.381;9;32;
2_LE07_225072_20150317_00000000000000000003;366;22;827;1321;1383;349;2939;146;9;0;17/03/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.19581749;68;0;LANDSAT_5;0;42.440.033;5.486.853;9;0;
2_LE07_225072_20150520_00000000000000000003;312;18;573;666;821;319;2934;122;4;0;20/05/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.238618524;68;0;LANDSAT_5;0;48.114.513;50.613.007;9;32;
2_LE07_225072_20150605_00000000000000000003;312;19;591;820;848;301;2950;126;0;0;05/06/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.196581197;68;0;LANDSAT_5;0;52.348.026;4.671.117;9;1;
2_LE07_225072_20150808_00000000000000000003;402;15;596;578;729;333;2965;202;0;0;08/08/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.237531699;66;0;LANDSAT_5;0;64.315.208;37.470.856;80;1;
2_LE07_225072_20151214_00000000000000000003;474;9;739;860;1389;553;2950;235;19;0;14/12/2015;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.299029126;68;0;LANDSAT_5;0;99.797.722;29.957.863;10;1;
2_LE07_225072_20160319_00000000000000000003;370;17;681;916;1110;347;2945;146;12;0;19/03/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.273567468;66;0;LANDSAT_5;0;6.771.859;40.245.186;21;1;
2_LE07_225072_20160420_00000000000000000003;365;12;640;684;1055;384;2965;133;3;0;20/04/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.328320802;68;0;LANDSAT_5;0;51.198.116;45.390.106;9;1;
2_LE07_225072_20160506_00000000000000000003;364;14;611;677;877;367;2945;1575;8;0;06/05/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.326222222;68;0;LANDSAT_5;0;40.453.766;53.344.418;9;32;
2_LE07_225072_20160522_00000000000000000003;529;3;624;610;909;491;2902;370;63;86;22/05/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.105215005;66;0;LANDSAT_5;0;40.547.863;54.402.271;9;1;
2_LE07_225072_20160725_00000000000000000003;380;13;638;634;674;379;2955;244;1;0;25/07/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.044613711;96;0;LANDSAT_5;0;44.635.773;52.483.074;99;4;
2_LE07_225072_20160826_00000000000000000003;4355;10;6555;763;796;357;2970;213;1;0;26/08/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.178210117;68;0;LANDSAT_5;0;48.170.715;49.502.483;9;32;
2_LE07_225072_20160911_00000000000000000003;453;12;666;681;876;4335;2990;230;0;0;11/09/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.218889598;66;0;LANDSAT_5;0;58.205.654;40.905.754;288;1;
2_LE07_225072_20160927_00000000000000000003;400;10;643;604;860;374;2980;160;0;0;27/09/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.33037694;68;0;LANDSAT_5;0;85.269.798;37.793.278;10;1;
2_LE07_225072_20161029_00000000000000000003;377;15;637;744;1078;445;2975;229;0;0;29/10/2016;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.272727273;66;0;LANDSAT_5;0;75.958.275;39.193.287;9;1;
2_LE07_225072_20170423_00000000000000000003;333;10;651;790;1064;309;2939;162;2;0;23/04/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.307917168;96;0;LANDSAT_5;0;66.509.834;41.066.711;;8;
2_LE07_225072_20170509_00000000000000000003;414;12;667;769;955;440;2934;261;1;0;09/05/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.097505669;68;0;LANDSAT_5;0;46.493.557;52.203.278;9;32;
2_LE07_225072_20170525_00000000000000000003;347;21;637;812;985;294;2945;124;0;0;25/05/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.257520176;68;0;LANDSAT_5;0;55.052.765;44.513.973;79;32;
2_LE07_225072_20170626_00000000000000000003;260;11;477;534;759;398;2939;191;0;0;26/06/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.067686875;66;0;LANDSAT_5;0;68.538.162;35.382.839;161;1;
2_LE07_225072_20170712_00000000000000000003;294;10;520;594;697;393;2945;188;0;0;12/07/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.188381743;66;0;LANDSAT_5;0;104.371.986;32.514.027;43;1;
2_LE07_225072_20170728_00000000000000000003;323;13;578;625;655;343;2945;147;0;0;28/07/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.216161616;66;0;LANDSAT_5;0;72.516.518;39.572.121;9;1;
2_LE07_225072_20170829_00000000000000000003;394;13;652;692;813;374;2985;232;0;0;29/08/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.311790393;66;0;LANDSAT_5;0;63.149.071;41.593.319;11;1;
2_LE07_225072_20171101_00000000000000000003;729;5;896;983;1454;693;2881;434;63;11;01/11/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.244029076;66;0;LANDSAT_5;0;54.757.771;44.095.135;9;1;
2_LE07_225072_20171219_00000000000000000003;410;19;717;942;1579;435;2950;196;5;0;19/12/2017;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.253339525;96;0;LANDSAT_5;0;48.091.503;46.988.194;48;8;
2_LE07_225072_20180120_00000000000000000003;489;11;781;931;1577;681;2924;379;1;0;20/01/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.15270936;66;0;LANDSAT_5;0;40.842.781;52.324.631;10;1;
2_LE07_225072_20180205_00000000000000000003;365;9;675;879;1095;278;2970;156;19;0;05/02/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.256938227;66;0;LANDSAT_5;0;40.063.591;53.873.531;9;1;
2_LE07_225072_20180309_00000000000000000003;219;5;235;224;568;188;2929;113;41;86;09/03/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.189853958;68;0;LANDSAT_5;0;4.082.954;54.201.946;9;0;
2_LE07_225072_20180325_00000000000000000003;626;2;862;1065;1839;812;2825;456;48;0;25/03/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.143181818;96;0;LANDSAT_5;0;42.822.422;53.128.826;46;4;
2_LE07_225072_20180410_00000000000000000003;317;18;573;715;859;272;2965;103;13;0;10/04/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.2;68;0;LANDSAT_5;0;49.695.442;47.003.597;9;32;
2_LE07_225072_20180528_00000000000000000003;324;16;555;617;798;3075;2934;1365;0;0;28/05/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.260504202;68;0;LANDSAT_5;0;54.581.131;42.497.913;9;32;
2_LE07_225072_20180629_00000000000000000003;319;14;540;567;566;310;2945;129;0;0;29/06/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.205163043;68;0;LANDSAT_5;0;60.775.417;37.693.474;105;4;
2_LE07_225072_20180901_00000000000000000003;474;15;665;667;815;449;2980;208;1;0;01/09/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.261311173;68;0;LANDSAT_5;0;68.678.703;33.248.581;9;32;
2_LE07_225072_20181003_00000000000000000003;500;6;697;775;980;598;2924;376;4;0;03/10/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.216566005;68;0;LANDSAT_5;0;97.626.549;28.231.655;21;1;
2_LE07_225072_20181206_00000000000000000003;360;15;643;736;1187;413;2975;172;15;0;06/12/2018;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.270379338;66;0;LANDSAT_5;0;103.073.929;29.464.771;36;1;
2_LE07_225072_20190208_00000000000000000003;380;8;678;804;1252;377;2950;163;6;0;08/02/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.224965706;66;0;LANDSAT_5;0;102.024.147;32.839.809;50;1;
2_LE07_225072_20190224_00000000000000000003;364;10;659;806;1151;383;2945;164;10;0;24/02/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.262032086;66;0;LANDSAT_5;0;88.761.459;35.331.223;29;1;
2_LE07_225072_20190429_00000000000000000003;336;18;540;656;915;301;2945;115;15;0;29/04/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.1886121;66;0;LANDSAT_5;0;79.410.378;36.536.804;76;1;
2_LE07_225072_20190531_00000000000000000003;328;11;578;626;769;338;2965;128;1;0;31/05/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.375101709;68;0;LANDSAT_5;0;69.456.909;38.144.295;20;1;
2_LE07_225072_20190702_00000000000000000003;351;14;597;592;692;384;2945;134;3;0;02/07/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.320190347;68;0;LANDSAT_5;0;5.992.614;40.363.651;9;8;
2_LE07_225072_20191123_00000000000000000003;383;14;688;792;1326;509;2934;222;8;0;23/11/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.262655205;68;0;LANDSAT_5;0;51.741.283;43.161.503;9;0;
2_LE07_225072_20191225_00000000000000000003;430;14;709;849;1482;455;2950;182;9;0;25/12/2019;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.153623188;68;0;LANDSAT_5;0;41.299.072;49.273.239;9;32;
2_LE07_225072_20200126_00000000000000000003;440;20;744;977;1668;451;2965;163;13;0;26/01/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.203501094;68;0;LANDSAT_5;0;39.150.532;51.681.988;9;1;
2_LE07_225072_20200314_00000000000000000003;317;12;613;657;1016;320;2975;129;2;0;14/03/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.223121387;68;0;LANDSAT_5;0;38.778.107;53.108.997;9;1;
2_LE07_225072_20200501_00000000000000000003;319;13;529;560;961;348;2950;121;0;0;01/05/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.222907489;68;0;LANDSAT_5;0;39.858.963;5.323.732;9;1;
2_LE07_225072_20200517_00000000000000000003;287;13;534;585;762;276;2939;127;0;0;17/05/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.24452902;68;0;LANDSAT_5;0;45.306.293;49.245.594;9;32;
2_LE07_225072_20200618_00000000000000000003;351;15;566;560;684;307;2939;178;2;0;18/06/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.255244755;68;0;LANDSAT_5;0;49.387.394;45.408.165;9;0;
2_LE07_225072_20200704_00000000000000000003;360;16;485;486;749;274;2929;144;1;0;04/07/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.350140056;66;0;LANDSAT_5;0;545.238;40.822.922;387;1;
2_LE07_225072_20200720_00000000000000000003;283;14;491;493;665;231;2939;138;0;0;20/07/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.348799349;66;0;LANDSAT_5;0;61.073.673;36.041.172;;2;
2_LE07_225072_20200805_00000000000000000003;354;7;578;527;513;216;2950;128;0;0;05/08/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.27372549;66;0;LANDSAT_5;0;90.180.161;27.323.284;143;1;
2_LE07_225072_20200906_00000000000000000003;588;8;701;733;872;588;2970;333;0;0;06/09/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.301324503;68;0;LANDSAT_5;0;95.176.926;33.474.468;76;32;
2_LE07_225072_20201024_00000000000000000003;510;11;638;703;1209;431;2960;215;53;0;24/10/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.189003436;66;0;LANDSAT_5;0;86.833.916;34.563.374;77;1;
2_LE07_225072_20201125_00000000000000000003;326;8;552;601;913;357;2975;139;0;0;25/11/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.237730061;66;0;LANDSAT_5;0;57.379.688;39.915.871;9;1;
2_LE07_225072_20201211_00000000000000000003;442;17;668;694;1170;479;2918;191;75;0;11/12/2020;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.27412468;66;0;LANDSAT_5;0;43.455.849;4.603.759;43;1;
2_LE07_225073_19990727_00000000000000000003;375;16;640;680;632;329;2970;156;0;0;27/07/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.230326296;68;0;LANDSAT_5;0;39.648.312;49.000.187;9;1;
2_LE07_225073_19990727_00000000000000000005;427;7;775;940;999;545;2970;316;0;0;27/07/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.266932271;68;0;LANDSAT_5;0;37.841;51.288.486;9;1;
2_LE07_225073_19990727_00000000000000000004;426;58;724;848;440;148;2950;93;0;0;27/07/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.216374269;68;0;LANDSAT_5;0;37.740.536;52.479.553;9;32;
2_LE07_225073_19990812_00000000000000000003;589;19;800;806;821;502;2970;261;3;0;12/08/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.25021796;68;0;LANDSAT_5;0;39.032.154;52.329.224;9;1;
2_LE07_225073_19990812_00000000000000000005;662;4;9045;966;1170;549;29775;292;3;0;12/08/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.133825079;68;0;LANDSAT_5;0;41.406.429;50.715.752;9;32;
2_LE07_225073_19990812_00000000000000000004;631;59;863;935;631;215;2950;141;3;0;12/08/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.198333333;68;0;LANDSAT_5;0;44.684.067;47.737.564;9;32;
2_LE07_225073_19990828_00000000000000000003;1655;9;1646;1607;1638;728;2975;379;16;68;28/08/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.231454006;68;0;LANDSAT_5;0;54.109.329;38.881.344;94;1;
2_LE07_225073_19990913_00000000000000000003;765;18;897;950;1095;522;2985;272;1;1;13/09/1999;9;Pedro Gomes;66845001;-1.816.553.046;-5.447.137.071;-0.269076305;66;0;LANDSAT_5;0;60.936.295;34.014.591;264;1;
