system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,snow_ice_qa_count,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
2_LE07_227072_20180627_00000000000000000002,194.0,81,237.0,203.0,259.0,122.0,2924.0,64.0,3.0,0,2018-06-27,9.0,-18.039039142955254,-57.48801500212765,-0.3662337662337662,68.0,0.0,LANDSAT_7,0,37.094444,50.327415,9.0,32.0,
2_LE07_227072_20180814_00000000000000000002,389.0,75,562.0,553.0,395.0,160.0,2929.0,84.0,2.0,0,2018-08-14,9.0,-18.039039142955254,-57.48801500212765,-0.5567867036011079,68.0,0.0,LANDSAT_7,0,45.936401,43.976154,18.0,32.0,
2_LE07_227072_20180830_00000000000000000002,499.99999999999994,84,732.0,729.0,447.0,173.00000000000003,2950.0,103.99999999999999,13.0,0,2018-08-30,9.0,-18.039039142955254,-57.48801500212765,-0.5986078886310905,68.0,0.0,LANDSAT_7,0,50.874439,39.623611,36.0,32.0,
2_LE07_227072_20180915_00000000000000000002,1089.0,50,1273.0,1134.0,1191.0,367.0,2929.0,182.0,4.0,77,2018-09-15,9.0,-18.039039142955254,-57.48801500212765,-0.552439024390244,96.0,0.0,LANDSAT_7,0,57.24231,34.87468,588.0,32.0,
2_LE07_227072_20181001_00000000000000000002,561.0,65,886.0,964.0,604.0,261.0,2960.0,161.0,0.0,0,2018-10-01,9.0,-18.039039142955254,-57.48801500212765,-0.5591216216216216,68.0,0.0,LANDSAT_7,0,65.59037,30.386829,68.0,32.0,
2_LE07_227072_20181102_00000000000000000002,546.5,77,966.1196054254007,1136.0,692.0000000000001,194.0,2950.0,126.99999999999999,78.0,0,2018-11-02,9.0,-18.039039142955254,-57.48801500212765,-0.6345177664974619,68.0,0.0,LANDSAT_7,0,88.080956,25.228264,136.0,32.0,
2_LE07_227072_20181204_00000000000000000002,405.0,64,705.0,900.0,629.0,204.0,2970.0,120.0,2.0,0,2018-12-04,9.0,-18.039039142955254,-57.48801500212765,-0.5641025641025641,68.0,0.0,LANDSAT_7,0,105.204399,26.77224,49.0,32.0,
2_LE07_227072_20181220_00000000000000000002,359.0,61,592.0,743.0,569.0,182.0,2945.0,108.0,6.0,0,2018-12-20,9.0,-18.039039142955254,-57.48801500212765,-0.5297157622739018,68.0,0.0,LANDSAT_7,0,107.265488,28.688942,64.0,32.0,
2_LE07_227072_20190121_00000000000000000002,356.0,74,594.0,732.0,486.0,116.0,2950.0,57.0,1.0,0,2019-01-21,9.0,-18.039039142955254,-57.48801500212765,-0.6595071845804116,68.0,0.0,LANDSAT_7,0,99.925186,31.904709,46.0,32.0,
2_LE07_227072_20190206_00000000000000000002,358.0,63,572.0,717.0,491.0,115.0,2955.0,57.0,7.0,0,2019-02-06,9.0,-18.039039142955254,-57.48801500212765,-0.6652110625909753,68.0,0.0,LANDSAT_7,0,92.066605,33.026375,79.0,32.0,
2_LE07_227072_20190326_00000000000000000002,270.0,56,423.0,477.0,544.0,237.0,2945.0,125.0,2.0,0,2019-03-26,9.0,-18.039039142955254,-57.48801500212765,-0.2818181818181818,68.0,0.0,LANDSAT_7,0,61.962059,37.761551,43.0,0.0,
2_LE07_227072_20190427_00000000000000000002,575.0,64,645.0,629.0,976.0,539.0,2864.0,347.0,78.0,19,2019-04-27,9.0,-18.039039142955254,-57.48801500212765,-0.08952702702702703,66.0,0.0,LANDSAT_7,0,46.379658,43.716057,293.0,0.0,
2_LE07_227072_20190529_00000000000000000002,222.0,77,277.0,266.0,310.0,121.0,2934.0,65.0,12.0,0,2019-05-29,9.0,-18.039039142955254,-57.48801500212765,-0.34770889487870615,68.0,0.0,LANDSAT_7,0,39.311943,49.558346,9.0,32.0,
2_LE07_227072_20190614_00000000000000000002,207.0,80,299.0,283.0,293.0,125.00000000000001,2955.0,65.0,8.0,0,2019-06-14,9.0,-18.039039142955254,-57.48801500212765,-0.3686868686868686,68.0,0.0,LANDSAT_7,0,38.722725,51.322392,9.0,32.0,
2_LE07_227072_20190630_00000000000000000002,244.0,63,335.0,338.0,323.0,126.0,2945.0,67.0,0.0,0,2019-06-30,9.0,-18.039039142955254,-57.48801500212765,-0.45336225596529284,68.0,0.0,LANDSAT_7,0,39.694603,51.852695,9.0,32.0,
2_LE07_227072_20190801_00000000000000000002,319.0,79,491.0,482.0,337.0,145.0,2950.0,91.0,21.0,0,2019-08-01,9.0,-18.039039142955254,-57.48801500212765,-0.5613528544636315,68.0,0.0,LANDSAT_7,0,45.192638,48.737045,29.0,36.0,
2_LE07_227072_20190817_00000000000000000002,522.0,86,724.0,760.0,499.0,220.0,2945.0,115.0,5.0,0,2019-08-17,9.0,-18.039039142955254,-57.48801500212765,-0.5451055223950111,68.0,0.0,LANDSAT_7,0,49.409573,45.300423,15.0,32.0,
2_LE07_227072_20190902_00000000000000000002,641.0,87,836.9999999999999,813.0,648.0,187.99999999999997,2939.0,99.0,4.0,0,2019-09-02,9.0,-18.039039142955254,-57.48801500212765,-0.633170731707317,68.0,0.0,LANDSAT_7,0,54.716541,41.059753,211.0,32.0,
2_LE07_227072_20190918_00000000000000000002,1077.0,67,1226.0,1135.0,1280.0,414.0,2939.0,232.0,10.0,70,2019-09-18,9.0,-18.039039142955254,-57.48801500212765,-0.48635235732009924,96.0,0.0,LANDSAT_7,0,61.436886,36.549644,782.0,1.0,
2_LE07_227072_20191020_00000000000000000002,706.0,83,1016.0000000000001,1074.0,832.0,333.0,2908.0,201.0,74.0,0,2019-10-20,9.0,-18.039039142955254,-57.48801500212765,-0.5130866669233435,68.0,0.0,LANDSAT_7,0,80.221992,29.500423,238.0,32.0,
2_LE07_227072_20191105_00000000000000000002,674.0,81,1020.8262942779292,1146.0,727.0,208.99999999999997,2975.0,133.0,4.0,0,2019-11-05,9.0,-18.039039142955254,-57.48801500212765,-0.6502043874990301,68.0,0.0,LANDSAT_7,0,90.974876,28.23962,33.0,32.0,
2_LE07_227072_20191121_00000000000000000002,579.0,60,945.0,1090.0,576.0,123.0,2985.0,64.0,1.0,0,2019-11-21,9.0,-18.039039142955254,-57.48801500212765,-0.7618586640851888,68.0,0.0,LANDSAT_7,0,99.937347,28.664253,19.0,32.0,
2_LE07_227072_20200312_00000000000000000002,407.0,78,607.0,740.8191489361703,590.0,137.0,2975.0,46.0,1.0,0,2020-03-12,9.0,-18.039039142955254,-57.48801500212765,-0.6513994910941476,68.0,0.0,LANDSAT_7,0,72.985535,39.524479,100.0,32.0,
2_LE07_227072_20200328_00000000000000000002,290.0,79,479.0,602.0,421.0,98.0,2945.0,53.0,8.0,0,2020-03-28,9.0,-18.039039142955254,-57.48801500212765,-0.6592783816425121,68.0,0.0,LANDSAT_7,0,63.70261,41.596088,39.0,32.0,
2_LE07_227072_20200413_00000000000000000002,334.0,55,518.0,642.0,442.0,130.0,2955.0,55.0,2.0,0,2020-04-13,9.0,-18.039039142955254,-57.48801500212765,-0.5993836671802774,68.0,0.0,LANDSAT_7,0,55.614494,44.235905,48.0,32.0,
2_LE07_227072_20200429_00000000000000000002,272.0,81,391.0,444.0,367.0,78.0,2965.0,25.0,4.0,0,2020-04-29,9.0,-18.039039142955254,-57.48801500212765,-0.6673773987206824,68.0,0.0,LANDSAT_7,0,49.334778,47.233112,60.0,32.0,
2_LE07_227072_20200515_00000000000000000002,745.0,2,1014.5,1096.0,1341.0,811.0,2822.0,494.0,16.0,111,2020-05-15,9.0,-18.039039142955254,-57.48801500212765,-0.11179303411596835,96.0,0.0,LANDSAT_7,3,45.105919,50.190399,163.0,1.0,
2_LE07_227072_20200531_00000000000000000002,306.0,62,512.0,596.0,387.0,129.0,2934.0,69.0,5.0,0,2020-05-31,9.0,-18.039039142955254,-57.48801500212765,-0.5975039001560063,68.0,0.0,LANDSAT_7,0,42.917747,52.679798,9.0,32.0,
2_LE07_227072_20200616_00000000000000000002,317.0,73,520.0,602.0,402.0,135.0,2950.0,71.0,0.0,0,2020-06-16,9.0,-18.039039142955254,-57.48801500212765,-0.5877862595419846,68.0,0.0,LANDSAT_7,0,42.562695,54.2878,9.0,32.0,
2_LE07_227072_20200702_00000000000000000002,411.0,67,650.0,745.0,436.0,135.0,2918.0,71.0,3.0,0,2020-07-02,9.0,-18.039039142955254,-57.48801500212765,-0.6687116564417178,68.0,0.0,LANDSAT_7,0,43.77177,54.710167,9.0,32.0,
2_LE07_227072_20200718_00000000000000000002,391.0,77,655.0,720.9999999999999,391.0,130.99999999999997,2965.0,103.99999999999999,0.0,0,2020-07-18,9.0,-18.039039142955254,-57.48801500212765,-0.6543535620052771,68.0,0.0,LANDSAT_7,0,46.25597,53.791256,9.0,32.0,
2_LE07_227072_20200803_00000000000000000002,810.0,77,1025.0,1007.0,674.0,185.0,2950.0,96.93766805182108,0.0,0,2020-08-03,9.0,-18.039039142955254,-57.48801500212765,-0.687235841081995,68.0,0.0,LANDSAT_7,0,49.813065,51.571224,50.0,32.0,
2_LE07_227072_20200819_00000000000000000002,863.0,83,1046.0,1086.9999999999998,750.0,249.0,2970.0,145.99999999999997,7.0,0,2020-08-19,9.0,-18.039039142955254,-57.48801500212765,-0.6152800445142531,68.0,0.0,LANDSAT_7,0,54.355305,48.260902,238.0,32.0,
2_LE07_227072_20200904_00000000000000000002,992.0,68,1165.0,1179.0,946.0,299.0,2955.0,156.0,17.0,0,2020-09-04,9.0,-18.039039142955254,-57.48801500212765,-0.5915300546448089,68.0,0.0,LANDSAT_7,0,59.968201,44.260593,391.0,32.0,
2_LE07_227072_20201006_00000000000000000002,1149.0,72,1294.0,1312.0,1121.0,459.0,2970.0,270.0,20.0,7,2020-10-06,9.0,-18.039039142955254,-57.48801500212765,-0.46936416184971097,68.0,0.0,LANDSAT_7,0,75.176453,36.499893,390.0,32.0,
2_LE07_227072_20201107_00000000000000000002,633.0,78,1015.0,1116.0,639.0,183.99999999999997,3005.0,91.0,8.0,0,2020-11-07,9.0,-18.039039142955254,-57.48801500212765,-0.6930775646371978,68.0,0.0,LANDSAT_7,0,93.793884,33.223377,82.0,32.0,
2_LE07_227072_20201123_00000000000000000002,549.0,62,945.0,1029.0,575.0,129.0,2995.0,92.0,0.0,0,2020-11-23,9.0,-18.039039142955254,-57.48801500212765,-0.7465618860510805,68.0,0.0,LANDSAT_7,0,101.116959,33.902164,23.0,40.0,
2_LE07_227073_19990725_00000000000000000001,478.9999999999999,124,662.0,639.0,392.0182443151771,113.0,2929.0,58.999999999999986,0.0,0,1999-07-25,9.0,-18.390532242594183,-57.3796989784384,-0.7083219127855803,68.0,0.0,LANDSAT_7,0,41.972919,50.362823,79.0,32.0,
2_LE07_227073_19990725_00000000000000000002,533.0,96,771.0000000000001,761.0,462.93597790610096,145.00000000000003,2939.0,91.99999999999999,0.0,0,1999-07-25,9.0,-18.039039142955254,-57.48801500212765,-0.683292665103942,68.0,0.0,LANDSAT_7,0,41.972919,50.362823,61.0,32.0,
2_LE07_227073_19990810_00000000000000000001,678.9999999999999,127,885.0,896.0,650.49601122118,149.00000000000003,2939.0,77.0,1.0,0,1999-08-10,9.0,-18.390532242594183,-57.3796989784384,-0.711862287244707,68.0,0.0,LANDSAT_7,0,45.427448,47.206173,218.0,32.0,
2_LE07_227073_19990810_00000000000000000002,715.0,92,942.9999999999999,991.9999999999999,686.9999999999999,210.99999999999997,2939.0,109.0,1.0,3,1999-08-10,9.0,-18.039039142955254,-57.48801500212765,-0.634315424610052,68.0,0.0,LANDSAT_7,0,45.427448,47.206173,188.0,32.0,
2_LE07_227073_19990911_00000000000000000001,798.9999999999999,129,968.9999999999997,977.9999999999998,821.9999999999999,169.99999999999997,2939.0,63.00000000000002,12.0,0,1999-09-11,9.0,-18.390532242594183,-57.3796989784384,-0.7015031980766766,68.0,0.0,LANDSAT_7,0,55.336609,38.213486,263.0,32.0,
2_LE07_227073_19990911_00000000000000000002,846.0,90,1049.0,1132.0,844.9999999999999,193.0,2939.0,88.00000000000001,12.0,0,1999-09-11,9.0,-18.039039142955254,-57.48801500212765,-0.6892109500805151,68.0,0.0,LANDSAT_7,0,55.336609,38.213486,294.0,32.0,
2_LE07_227073_19990927_00000000000000000001,730.0,125,1001.0000000000001,1082.0,764.0,180.0,2975.0,108.99999999999999,2.0,1,1999-09-27,9.0,-18.390532242594183,-57.3796989784384,-0.7010608448746974,68.0,0.0,LANDSAT_7,0,62.505848,33.445679,259.0,32.0,
2_LE07_227073_19990927_00000000000000000002,802.0,88,1090.9599434495758,1214.9999999999998,849.0,231.99999999999997,2975.0,160.0,2.0,3,1999-09-27,9.0,-18.039039142955254,-57.48801500212765,-0.6377840909090909,68.0,0.0,LANDSAT_7,0,62.505848,33.445679,220.0,32.0,
2_LE07_227073_19991013_00000000000000000001,763.0,119,1040.0178524199946,1140.9999999999998,827.0000000000001,156.76419456260405,2960.0,98.29761904761905,5.0,14,1999-10-13,9.0,-18.390532242594183,-57.3796989784384,-0.7372512914940412,96.0,0.0,LANDSAT_7,0,71.733147,29.435364,384.0,32.0,
2_LE07_227073_19991029_00000000000000000001,960.0,15,1251.0,1450.0,1435.0,674.0,2864.0,471.0,79.0,117,1999-10-29,9.0,-18.390532242594183,-57.3796989784384,-0.30728412928123494,96.0,0.0,LANDSAT_7,0,82.59874,26.892452,126.0,32.0,
2_LE07_227073_19991114_00000000000000000001,709.0,118,1050.0,1316.0,853.0,282.0,2980.0,211.0,0.0,0,1999-11-14,9.0,-18.390532242594183,-57.3796989784384,-0.5865102639296188,68.0,0.0,LANDSAT_7,0,93.205887,26.191257,49.0,32.0,
2_LE07_227073_19991114_00000000000000000002,665.0,86,1036.0,1333.0000000000002,855.0,220.0,2990.0,146.99999999999997,0.0,0,1999-11-14,9.0,-18.039039142955254,-57.48801500212765,-0.6583850931677019,68.0,0.0,LANDSAT_7,0,93.205887,26.191257,46.0,32.0,
2_LE07_227073_19991130_00000000000000000001,596.0,121,982.0,1182.0,721.0000000000001,171.00000000000003,2982.0,123.99999999999999,0.0,0,1999-11-30,9.0,-18.390532242594183,-57.3796989784384,-0.7033824804856895,68.0,0.0,LANDSAT_7,0,100.943741,27.013554,145.0,32.0,
2_LE07_227073_19991130_00000000000000000002,647.0000000000001,86,1020.9999999999999,1233.0,816.2110277136258,234.99999999999997,2985.0,168.99999999999994,0.0,0,1999-11-30,9.0,-18.039039142955254,-57.48801500212765,-0.6144380639868745,68.0,0.0,LANDSAT_7,0,100.943741,27.013554,147.0,32.0,
2_LE07_227073_19991216_00000000000000000001,594.4,123,986.6269977870669,1216.2945354113237,772.9898697539796,240.99999999999997,2970.0,173.0,5.0,0,1999-12-16,9.0,-18.390532242594183,-57.3796989784384,-0.6179540812659772,68.0,0.0,LANDSAT_7,0,104.422066,28.671528,109.0,32.0,
2_LE07_227073_19991216_00000000000000000002,566.0,83,978.9999999999998,1269.0,744.0,96.00000000000001,2975.0,40.0,5.0,0,1999-12-16,9.0,-18.039039142955254,-57.48801500212765,-0.8220821478506292,68.0,0.0,LANDSAT_7,0,104.422066,28.671528,68.0,32.0,
2_LE07_227073_20000117_00000000000000000001,434.0,66,620.0,639.0,739.0,343.0,2934.0,228.0,3.0,62,2000-01-17,9.0,-18.390532242594183,-57.3796989784384,-0.27864214992927866,96.0,0.0,LANDSAT_7,0,99.409943,32.010799,78.0,8.0,
2_LE07_227073_20000117_00000000000000000002,851.0,25,1182.0,1374.0,1488.0,721.0,2836.0,465.0,3.0,74,2000-01-17,9.0,-18.039039142955254,-57.48801500212765,-0.2493492972410203,96.0,0.0,LANDSAT_7,0,99.409943,32.010799,193.0,1.0,
2_LE07_227073_20000202_00000000000000000001,469.00000000000006,119,837.0,1014.9999999999999,502.00000000000006,107.99999999999999,2965.0,68.0,0.0,0,2000-02-02,9.0,-18.390532242594183,-57.3796989784384,-0.7714285714285715,68.0,0.0,LANDSAT_7,0,92.375771,33.272121,8.0,32.0,
2_LE07_227073_20000202_00000000000000000002,450.99999999999994,83,820.0,1065.9999999999998,539.0,107.0,2965.0,44.99999999999999,0.0,0,2000-02-02,9.0,-18.039039142955254,-57.48801500212765,-0.7735449735449736,68.0,0.0,LANDSAT_7,0,92.375771,33.272121,16.0,32.0,
2_LE07_227073_20000406_00000000000000000001,127.0,109,211.0,226.0,246.00000000000003,71.00000000000001,2970.0,25.000000000000004,2.0,0,2000-04-06,9.0,-18.390532242594183,-57.3796989784384,-0.45801526717557267,68.0,0.0,LANDSAT_7,0,54.236305,40.708744,9.0,32.0,
2_LE07_227073_20000406_00000000000000000002,161.0,79,208.99999999999997,243.0,272.0,96.0,2970.0,51.0,2.0,0,2000-04-06,9.0,-18.039039142955254,-57.48801500212765,-0.44668587896253603,68.0,0.0,LANDSAT_7,0,54.236305,40.708744,13.0,32.0,
2_LE07_227073_20000422_00000000000000000001,109.0,108,174.99999999999997,208.99999999999997,231.0,49.00000000000001,2970.0,25.999999999999996,0.0,0,2000-04-22,9.0,-18.390532242594183,-57.3796989784384,-0.5148514851485149,68.0,0.0,LANDSAT_7,0,46.998528,43.857147,8.0,32.0,
2_LE07_227073_20000422_00000000000000000002,106.0,81,151.0,167.0,230.0,75.0,2965.0,26.0,0.0,0,2000-04-22,9.0,-18.039039142955254,-57.48801500212765,-0.33628318584070804,68.0,0.0,LANDSAT_7,0,46.998528,43.857147,9.0,32.0,
2_LE07_227073_20000508_00000000000000000001,154.0,114,183.00000000000003,211.00000000000003,223.99999999999997,53.000000000000014,2929.0,27.999999999999996,37.0,0,2000-05-08,9.0,-18.390532242594183,-57.3796989784384,-0.5508474576271187,68.0,0.0,LANDSAT_7,0,41.890606,47.087444,8.0,32.0,
2_LE07_227073_20000508_00000000000000000002,163.0,88,198.0,205.0,249.00000000000003,80.0,2929.0,57.99999999999999,37.0,0,2000-05-08,9.0,-18.039039142955254,-57.48801500212765,-0.4233414689418871,68.0,0.0,LANDSAT_7,0,41.890606,47.087444,22.0,32.0,
2_LE07_227073_20000524_00000000000000000001,106.0,109,181.0,162.99999999999997,174.0,57.0,2950.0,29.0,0.0,0,2000-05-24,9.0,-18.390532242594183,-57.3796989784384,-0.5210084033613445,68.0,0.0,LANDSAT_7,0,38.883987,49.925205,9.0,32.0,
2_LE07_227073_20000524_00000000000000000002,125.0,84,179.0,184.0,205.99999999999994,85.99999999999999,2950.0,29.0,0.0,0,2000-05-24,9.0,-18.039039142955254,-57.48801500212765,-0.4068965517241379,68.0,0.0,LANDSAT_7,0,38.883987,49.925205,9.0,32.0,
2_LE07_227073_20000609_00000000000000000001,373.0,33,394.0,355.0,418.0,271.0,2934.0,228.0,78.0,65,2000-06-09,9.0,-18.390532242594183,-57.3796989784384,-0.1849624060150376,96.0,0.0,LANDSAT_7,0,37.778839,51.934662,161.0,0.0,
2_LE07_227073_20000609_00000000000000000002,359.0,65,442.0,417.0,513.0,244.0,2934.0,162.0,78.0,11,2000-06-09,9.0,-18.039039142955254,-57.48801500212765,-0.25835866261398177,68.0,0.0,LANDSAT_7,0,37.778839,51.934662,73.0,0.0,
2_LE07_227073_20000727_00000000000000000001,274.0,118,435.0000000000001,450.0,241.00000000000003,56.99999999999999,2902.0,30.000000000000004,0.0,0,2000-07-27,6.0,-18.390532242594183,-57.3796989784384,-0.7684477301447467,68.0,0.0,LANDSAT_7,0,42.836788,50.149002,8.0,32.0,
2_LE07_227073_20000727_00000000000000000002,340.0,86,530.0,559.0,273.0,87.0,2902.0,30.0,0.0,0,2000-07-27,6.0,-18.039039142955254,-57.48801500212765,-0.7179902755267424,68.0,0.0,LANDSAT_7,0,42.836788,50.149002,9.0,32.0,
2_LE07_227073_20000812_00000000000000000001,574.0,123,748.0,750.0,715.9999999999999,415.00000000000006,2842.0,292.0,61.0,0,2000-08-12,9.0,-18.390532242594183,-57.3796989784384,-0.3018888437669376,68.0,0.0,LANDSAT_7,2,46.513996,46.839043,204.0,32.0,
2_LE07_227073_20000812_00000000000000000002,1041.0,6,1223.0,1248.0,1034.0,618.0,2842.0,476.0,61.0,81,2000-08-12,9.0,-18.039039142955254,-57.48801500212765,-0.32862574687669743,96.0,0.0,LANDSAT_7,35,46.513996,46.839043,294.0,32.0,
2_LE07_227073_20000913_00000000000000000001,1041.0,34,1261.0,1228.0,1338.0,547.0,2853.0,333.0,26.0,128,2000-09-13,9.0,-18.390532242594183,-57.3796989784384,-0.38642736960179475,96.0,0.0,LANDSAT_7,0,56.974224,37.805332,554.0,1.0,
2_LE07_227073_20000913_00000000000000000002,946.9999999999999,89,1195.0000000000002,1246.9999999999998,1022.2282551396944,289.90846524432203,2955.0,168.00000000000003,26.0,0,2000-09-13,9.0,-18.039039142955254,-57.48801500212765,-0.6156394963552021,68.0,0.0,LANDSAT_7,0,56.974224,37.805332,385.99999999999994,36.0,
2_LE07_227073_20001116_00000000000000000001,998.0,54,1418.0,1602.0,1485.0,588.0,2934.0,408.0,27.0,71,2000-11-16,9.0,-18.390532242594183,-57.3796989784384,-0.4176013805004314,96.0,0.0,LANDSAT_7,0,94.899055,26.814884,284.0,32.0,
2_LE07_227073_20001218_00000000000000000002,506.00000000000006,86,911.0000000000001,1230.9999999999998,674.0,101.0,2965.0,64.0,1.0,0,2000-12-18,9.0,-18.039039142955254,-57.48801500212765,-0.8036929057337221,68.0,0.0,LANDSAT_7,0,104.513916,29.539368,11.0,32.0,
2_LE07_227073_20010103_00000000000000000001,521.0,119,876.9999999999999,1135.0,565.0,84.57130888102775,2939.0,59.00000000000001,54.0,0,2001-01-03,9.0,-18.390532242594183,-57.3796989784384,-0.8229947600571694,68.0,0.0,LANDSAT_7,0,103.155243,31.300583,193.0,32.0,
2_LE07_227073_20010119_00000000000000000001,613.0,115,898.0000000000001,1016.9999999999998,1176.9999999999998,540.8814610613371,2847.0,341.99999999999994,45.0,0,2001-01-19,9.0,-18.390532242594183,-57.3796989784384,-0.25844447533260545,66.0,0.0,LANDSAT_7,0,98.434639,32.794426,191.0,1.0,
2_LE07_227073_20010119_00000000000000000002,493.0,89,803.0000000000001,976.9999999999999,844.0000000000001,295.9999999999999,2918.0,178.99999999999997,45.0,0,2001-01-19,9.0,-18.039039142955254,-57.48801500212765,-0.452358926919519,68.0,0.0,LANDSAT_7,0,98.434639,32.794426,120.0,32.0,
2_LE07_227073_20010204_00000000000000000002,715.0,2,832.0,934.0,1455.0,788.0,2784.0,478.0,27.0,88,2001-02-04,9.0,-18.039039142955254,-57.48801500212765,-0.027160493827160494,112.0,0.0,LANDSAT_7,63,91.111,34.038475,188.0,4.0,
2_LE07_227073_20010308_00000000000000000001,299.0,115,489.0,598.0,471.00000000000006,175.0,2908.0,93.0,57.0,0,2001-03-08,9.0,-18.390532242594183,-57.3796989784384,-0.494164327879151,68.0,0.0,LANDSAT_7,0,71.943779,36.783146,128.0,32.0,
2_LE07_227073_20010308_00000000000000000002,380.99999999999994,90,638.0,839.0,517.9361520998864,153.0,2918.0,119.99999999999999,57.0,0,2001-03-08,9.0,-18.039039142955254,-57.48801500212765,-0.602897710678163,68.0,0.0,LANDSAT_7,0,71.943779,36.783146,111.0,32.0,
2_LE07_227073_20010409_00000000000000000001,329.0,107,465.00000000000006,501.99999999999994,739.0,402.0,2902.0,268.0,18.0,0,2001-04-09,9.0,-18.390532242594183,-57.3796989784384,-0.0726643598615917,66.0,0.0,LANDSAT_7,0,53.401104,41.660229,147.0,0.0,
2_LE07_227073_20010409_00000000000000000002,700.0,1,840.0,893.0,1357.0,796.0,2825.0,461.0,18.0,145,2001-04-09,9.0,-18.039039142955254,-57.48801500212765,-0.02689486552567237,96.0,0.0,LANDSAT_7,0,53.401104,41.660229,98.0,1.0,
2_LE07_227073_20010511_00000000000000000001,353.0,1,411.0,357.0,727.0,401.0,2897.0,374.0,67.0,157,2001-05-11,9.0,-18.390532242594183,-57.3796989784384,-0.012315270935960592,66.0,0.0,LANDSAT_7,0,41.771324,47.972492,163.0,0.0,
2_LE07_227073_20010527_00000000000000000001,193.99999999999997,115,300.99999999999994,335.99999999999994,249.00000000000003,58.0,2934.0,31.0,19.0,0,2001-05-27,9.0,-18.390532242594183,-57.3796989784384,-0.6768802228412254,68.0,0.0,LANDSAT_7,0,39.092243,50.67844,9.0,32.0,
2_LE07_227073_20010527_00000000000000000002,251.99999999999997,91,380.0,434.99999999999994,304.0,84.99999999999999,2934.0,61.99999999999999,19.0,0,2001-05-27,9.0,-18.039039142955254,-57.48801500212765,-0.6136363636363635,68.0,0.0,LANDSAT_7,0,39.092243,50.67844,50.0,32.0,
2_LE07_227073_20010612_00000000000000000001,175.0,111,298.00000000000006,330.00000000000006,256.0,60.0,2960.0,32.0,0.0,0,2001-06-12,9.0,-18.390532242594183,-57.3796989784384,-0.6039603960396039,68.0,0.0,LANDSAT_7,0,38.264854,52.495171,8.0,32.0,
2_LE07_227073_20010612_00000000000000000002,220.0,82,348.0,424.0,289.0,91.99999999999999,2960.0,32.0,0.0,0,2001-06-12,9.0,-18.039039142955254,-57.48801500212765,-0.5818181818181819,68.0,0.0,LANDSAT_7,0,38.264854,52.495171,9.0,32.0,
2_LE07_227073_20010714_00000000000000000001,250.00000000000003,116,435.99999999999994,453.00000000000006,260.0,61.0,2924.0,32.0,2.0,0,2001-07-14,9.0,-18.390532242594183,-57.3796989784384,-0.7543582358275355,68.0,0.0,LANDSAT_7,0,40.956039,52.268883,9.0,32.0,
2_LE07_227073_20010714_00000000000000000002,296.0,87,487.0,524.0,294.0,92.0,2929.0,32.0,2.0,0,2001-07-14,9.0,-18.039039142955254,-57.48801500212765,-0.6963696369636965,68.0,0.0,LANDSAT_7,0,40.956039,52.268883,8.0,32.0,
2_LE07_227073_20010730_00000000000000000001,349.99999999999994,119,602.9999999999999,698.9999999999999,308.3275862068965,56.99999999999999,2918.0,31.0,0.0,0,2001-07-30,9.0,-18.390532242594183,-57.3796989784384,-0.8204724409448819,68.0,0.0,LANDSAT_7,0,43.908585,50.023415,9.0,32.0,
2_LE07_227073_20010730_00000000000000000002,369.99999999999994,89,626.0,718.0,339.99999999999994,87.0,2924.0,62.00000000000001,0.0,0,2001-07-30,9.0,-18.039039142955254,-57.48801500212765,-0.747093023255814,68.0,0.0,LANDSAT_7,0,43.908585,50.023415,9.0,32.0,
2_LE07_227073_20010815_00000000000000000001,390.0,127,529.0,507.0,365.6844535108439,94.99999999999999,2950.0,49.0,35.0,0,2001-08-15,9.0,-18.390532242594183,-57.3796989784384,-0.7185185185185186,68.0,0.0,LANDSAT_7,0,47.766563,46.552593,156.0,32.0,
2_LE07_227073_20010815_00000000000000000002,367.0,36,559.0,573.0,572.0,388.0,2934.0,232.0,35.0,1,2001-08-15,9.0,-18.039039142955254,-57.48801500212765,-0.20534861509073543,68.0,0.0,LANDSAT_7,0,47.766563,46.552593,83.0,32.0,
2_LE07_227073_20010831_00000000000000000001,646.0,122,888.7281553398058,906.2362728785357,678.565552917232,127.0,2970.0,67.0,0.0,4,2001-08-31,9.0,-18.390532242594183,-57.3796989784384,-0.7495823873424677,68.0,0.0,LANDSAT_7,0,52.569042,42.171005,283.0,32.0,
2_LE07_227073_20010831_00000000000000000002,684.0,87,920.0000000000002,976.0000000000002,683.0,185.42989460236348,2965.0,68.0,0.0,9,2001-08-31,9.0,-18.039039142955254,-57.48801500212765,-0.6720826606528507,96.0,0.0,LANDSAT_7,0,52.569042,42.171005,251.0,32.0,
2_LE07_227073_20020311_00000000000000000002,245.0,2,278.0,262.0,502.0,121.0,2934.0,38.0,73.0,158,2002-03-11,9.0,-18.039039142955254,-57.48801500212765,-0.39348370927318294,66.0,0.0,LANDSAT_7,0,70.491898,37.446564,194.0,0.0,
