Nome da estação;Código;;;
Rosário Oeste;66250001;;;
;;;;
;;;;
;;;;
EstacaoCodigo;Data;Maxima;Minima;Media
66250001;01/08/2002;112;98;107
66250001;01/07/2002;133;88;107
66250001;01/06/2002;114;85;96
66250001;01/05/2002;210;73;122
66250001;01/04/2002;286;125;195
66250001;01/03/2002;661;200;327
66250001;01/02/2002;628;205;429
66250001;01/01/2002;680;166;325
66250001;01/12/2001;453;70;249
66250001;01/11/2001;211;51;84
66250001;01/10/2001;113;53;68
66250001;01/09/2001;80;54;58
66250001;01/08/2001;60;51;54
66250001;01/07/2001;54;51;52
66250001;01/06/2001;57;51;53
66250001;01/05/2001;86;52;59
66250001;01/04/2001;109;57;71
66250001;01/03/2001;369;81;156
66250001;01/02/2001;157;49;86
66250001;01/01/2001;191;56;97
66250001;01/12/2000;291;54;110
66250001;01/11/2000;178;39;78
66250001;01/10/2000;91;38;54
66250001;01/09/2000;60;49;51
66250001;01/08/2000;53;48;50
66250001;01/07/2000;52;49;50
66250001;01/06/2000;50;47;49
66250001;01/05/2000;57;38;47
66250001;01/04/2000;141;44;70
66250001;01/03/2000;306;62;157
66250001;01/02/2000;470;64;175
66250001;01/01/2000;284;40;85
66250001;01/12/1999;171;23;70
66250001;01/11/1999;176;57;83
66250001;01/10/1999;84;49;58
66250001;01/09/1999;62;49;53
66250001;01/08/1999;57;51;54
66250001;01/07/1999;72;57;62
66250001;01/06/1999;77;64;71
66250001;01/05/1999;119;79;91
66250001;01/04/1999;318;118;167
66250001;01/03/1999;659;200;380
66250001;01/02/1999;372;139;221
66250001;01/01/1999;566;173;337
66250001;01/12/1998;423;119;239
66250001;01/11/1998;229;60;99
66250001;01/10/1998;102;51;68
66250001;01/09/1998;80;48;53
66250001;01/08/1998;57;49;52
66250001;01/07/1998;59;52;56
66250001;01/06/1998;74;60;65
66250001;01/05/1998;96;72;81
66250001;01/04/1998;328;100;148
66250001;01/03/1998;368;135;239
66250001;01/02/1998;587;152;276
66250001;01/01/1998;543;98;208
66250001;01/12/1997;433;102;221
66250001;01/11/1997;339;57;108
66250001;01/10/1997;118;56;80
66250001;01/09/1997;83;59;66
66250001;01/08/1997;69;60;65
66250001;01/07/1997;84;70;76
66250001;01/06/1997;165;84;103
66250001;01/05/1997;258;108;143
66250001;01/04/1997;423;178;254
66250001;01/03/1997;435;177;262
66250001;01/02/1997;818;290;440
66250001;01/01/1997;658;270;454
66250001;01/12/1996;390;92;159
66250001;01/11/1996;272;72;164
66250001;01/10/1996;128;59;75
66250001;01/09/1996;75;56;61
66250001;01/08/1996;68;60;62
66250001;01/07/1996;76;62;68
66250001;01/06/1996;118;76;84
66250001;01/05/1996;165;100;119
66250001;01/04/1996;301;132;192
66250001;01/03/1996;662;195;373
66250001;01/02/1996;609;175;258
66250001;01/01/1996;503;175;263
66250001;01/12/1995;368;93;204
66250001;01/11/1995;369;60;128
66250001;01/10/1995;214;63;83
66250001;01/09/1995;90;60;66
66250001;01/08/1995;77;64;71
66250001;01/07/1995;103;75;85
66250001;01/06/1995;132;98;112
66250001;01/05/1995;674;134;243
66250001;01/04/1995;413;149;262
66250001;01/03/1995;420;227;300
66250001;01/02/1995;758;361;593
66250001;01/01/1995;846;272;492
66250001;01/12/1994;663;164;296
66250001;01/11/1994;344;63;127
66250001;01/10/1994;213;64;106
66250001;01/09/1994;126;50;53
66250001;01/08/1994;62;52;58
66250001;01/07/1994;88;62;74
66250001;01/06/1994;99;72;82
66250001;01/05/1994;158;88;104
66250001;01/10/1993;172;54;74
66250001;01/09/1993;93;56;66
66250001;01/08/1993;62;57;61
66250001;01/07/1993;71;63;67
66250001;01/06/1993;121;72;85
66250001;01/05/1993;132;88;107
66250001;01/04/1993;320;134;199
66250001;01/03/1993;512;183;274
66250001;01/02/1993;566;198;404
66250001;01/01/1993;634;217;320
66250001;01/07/1992;70;58;64
66250001;01/06/1992;90;70;80
66250001;01/05/1992;224;91;122
66250001;01/04/1992;402;192;271
66250001;01/03/1992;434;221;316
66250001;01/02/1992;516;164;278
66250001;01/01/1992;455;116;241
66250001;01/12/1991;493;86;189
66250001;01/11/1991;253;64;116
66250001;01/10/1991;132;59;81
66250001;01/09/1991;68;56;60
66250001;01/08/1991;62;56;58
66250001;01/07/1991;73;63;68
66250001;01/06/1991;91;74;82
66250001;01/05/1991;189;92;124
66250001;01/04/1991;359;153;257
66250001;01/03/1991;618;225;401
66250001;01/02/1991;483;293;377
66250001;01/01/1991;541;143;281
66250001;01/12/1990;226;99;132
66250001;01/11/1990;227;78;115
66250001;01/10/1990;399;82;169
66250001;01/09/1990;137;60;76
66250001;01/08/1990;67;60;62
66250001;01/07/1990;95;63;72
66250001;01/06/1990;88;74;81
66250001;01/05/1990;175;89;125
66250001;01/04/1990;280;130;205
66250001;01/02/1990;423;211;301
66250001;01/01/1990;584;154;332
66250001;01/12/1989;376;126;223
66250001;01/11/1989;254;68;114
66250001;01/10/1989;278;60;85
66250001;01/09/1989;89;60;67
66250001;01/08/1989;104;66;77
66250001;01/07/1989;93;72;80
66250001;01/06/1989;109;86;95
66250001;01/05/1989;261;110;157
66250001;01/04/1989;466;185;288
66250001;01/03/1989;674;252;445
66250001;01/02/1989;578;311;447
66250001;01/01/1989;639;139;417
66250001;01/12/1988;390;94;203
66250001;01/11/1988;270;60;112
66250001;01/10/1988;108;54;73
66250001;01/09/1988;72;54;57
66250001;01/08/1988;66;58;61
66250001;01/07/1988;76;66;70
66250001;01/06/1988;100;78;87
66250001;01/05/1988;184;100;129
66250001;01/04/1988;378;183;262
66250001;01/03/1988;554;260;386
66250001;01/02/1988;563;154;372
66250001;01/01/1988;741;162;377
66250001;01/12/1987;594;167;313
66250001;01/11/1987;265;74;129
66250001;01/10/1987;169;50;70
66250001;01/09/1987;53;50;50
66250001;01/08/1987;55;50;53
66250001;01/07/1987;66;55;60
66250001;01/06/1987;86;67;74
66250001;01/05/1987;266;80;122
66250001;01/04/1987;545;100;227
66250001;01/03/1987;358;141;239
66250001;01/02/1987;343;134;210
66250001;01/01/1987;458;100;251
66250001;01/12/1986;718;74;221
66250001;01/11/1986;260;54;103
66250001;01/10/1986;174;56;85
66250001;01/09/1986;96;50;63
66250001;01/08/1986;70;52;56
66250001;01/07/1986;62;52;58
66250001;01/06/1986;86;62;68
66250001;01/05/1986;145;72;97
66250001;01/04/1986;203;98;131
66250001;01/03/1986;429;173;251
66250001;01/02/1986;614;152;288
66250001;01/01/1986;621;100;306
66250001;01/12/1985;238;65;116
66250001;01/11/1985;147;64;89
66250001;01/10/1985;335;60;107
66250001;01/09/1985;96;60;66
66250001;01/08/1985;68;60;64
66250001;01/07/1985;84;66;74
66250001;01/06/1985;93;77;83
66250001;01/05/1985;196;94;133
66250001;01/04/1985;533;180;286
66250001;01/03/1985;570;223;350
66250001;01/02/1985;392;154;246
66250001;01/01/1985;629;221;397
66250001;01/12/1984;367;180;261
66250001;01/11/1984;330;69;126
66250001;01/10/1984;210;51;110
66250001;01/09/1984;100;58;67
66250001;01/08/1984;103;59;65
66250001;01/07/1984;78;62;69
66250001;01/06/1984;106;78;88
66250001;01/05/1984;330;106;172
66250001;01/04/1984;438;156;254
66250001;01/03/1984;328;180;238
66250001;01/02/1984;314;158;232
66250001;01/01/1984;368;167;239
66250001;01/12/1983;577;227;363
66250001;01/11/1983;530;80;198
66250001;01/10/1983;119;54;81
66250001;01/09/1983;66;53;57
66250001;01/08/1983;64;56;59
66250001;01/07/1983;72;64;66
66250001;01/06/1983;128;72;84
66250001;01/05/1983;114;84;98
66250001;01/04/1983;276;118;181
66250001;01/03/1983;410;165;251
66250001;01/02/1983;592;172;337
66250001;01/01/1983;608;140;337
66250001;01/12/1982;277;87;146
66250001;01/11/1982;201;76;123
66250001;01/10/1982;124;70;90
66250001;01/09/1982;188;64;96
66250001;01/08/1982;80;66;72
66250001;01/07/1982;85;70;76
66250001;01/06/1982;100;82;91
66250001;01/05/1982;161;101;126
66250001;01/04/1982;563;169;278
66250001;01/03/1982;637;215;377
66250001;01/02/1982;736;241;425
66250001;01/01/1982;549;205;355
66250001;01/12/1981;501;132;221
66250001;01/11/1981;353;92;190
66250001;01/10/1981;194;63;100
66250001;01/09/1981;74;57;61
66250001;01/08/1981;64;62;63
66250001;01/07/1981;81;64;74
66250001;01/06/1981;128;82;96
66250001;01/05/1981;218;96;122
66250001;01/04/1981;359;140;214
66250001;01/03/1981;597;195;359
66250001;01/02/1981;365;180;268
66250001;01/01/1981;660;204;408
66250001;01/12/1980;557;115;272
66250001;01/11/1980;202;62;112
66250001;01/10/1980;114;60;72
66250001;01/09/1980;137;62;79
66250001;01/08/1980;77;64;68
66250001;01/07/1980;90;70;78
66250001;01/06/1980;106;86;93
66250001;01/05/1980;141;108;126
66250001;01/04/1980;354;141;219
66250001;01/03/1980;743;219;430
66250001;01/02/1980;694;429;581
66250001;01/01/1980;654;182;455
66250001;01/12/1979;598;71;237
66250001;01/11/1979;189;61;88
66250001;01/10/1979;143;57;80
66250001;01/09/1979;110;62;77
66250001;01/08/1979;71;62;65
66250001;01/07/1979;82;70;77
66250001;01/06/1979;127;82;96
66250001;01/05/1979;383;104;150
66250001;01/04/1979;489;137;226
66250001;01/03/1979;587;216;363
66250001;01/02/1979;678;285;409
66250001;01/01/1979;770;340;506
66250001;01/12/1978;732;115;413
66250001;01/11/1978;338;79;133
66250001;01/10/1978;227;58;105
66250001;01/09/1978;85;54;63
66250001;01/08/1978;66;56;60
66250001;01/07/1978;74;67;71
66250001;01/06/1978;181;75;94
66250001;01/05/1978;253;95;124
66250001;01/04/1978;287;131;180
66250001;01/03/1978;661;151;350
66250001;01/02/1978;536;146;227
66250001;01/01/1978;542;162;357
66250001;01/12/1977;429;166;273
66250001;01/11/1977;341;80;164
66250001;01/10/1977;129;57;83
66250001;01/09/1977;86;50;61
66250001;01/08/1977;59;52;55
66250001;01/07/1977;75;59;66
66250001;01/06/1977;135;77;95
66250001;01/05/1977;241;99;146
66250001;01/04/1977;451;108;201
66250001;01/03/1977;298;142;183
66250001;01/02/1977;645;196;340
66250001;01/01/1977;540;134;339
66250001;01/12/1976;376;114;204
66250001;01/11/1976;247;81;139
66250001;01/10/1976;299;50;90
66250001;01/09/1976;92;50;59
66250001;01/08/1976;58;50;53
66250001;01/07/1976;69;59;63
66250001;01/06/1976;99;68;81
66250001;01/05/1976;176;97;114
66250001;01/04/1976;251;138;179
66250001;01/03/1976;474;185;290
66250001;01/02/1976;450;109;273
66250001;01/01/1976;335;111;173
66250001;01/12/1975;498;136;253
66250001;01/11/1975;563;67;176
66250001;01/10/1975;184;50;73
66250001;01/09/1975;59;48;51
66250001;01/08/1975;58;50;54
66250001;01/07/1975;75;56;65
66250001;01/06/1975;92;68;79
66250001;01/05/1975;341;92;142
66250001;01/04/1975;517;160;243
66250001;01/03/1975;315;151;213
66250001;01/02/1975;513;187;278
66250001;01/01/1975;444;163;248
66250001;01/12/1974;519;113;201
66250001;01/11/1974;231;64;108
66250001;01/10/1974;229;61;99
66250001;01/09/1974;106;58;65
66250001;01/08/1974;71;61;66
66250001;01/07/1974;82;70;75
66250001;01/06/1974;116;83;98
66250001;01/05/1974;223;117;157
66250001;01/04/1974;642;234;315
66250001;01/03/1974;830;208;495
66250001;01/02/1974;328;199;262
66250001;01/01/1974;538;209;316
66250001;01/12/1973;366;90;168
66250001;01/11/1973;346;92;179
66250001;01/10/1973;126;50;72
66250001;01/09/1973;62;46;49
66250001;01/08/1973;52;46;49
66250001;01/07/1973;62;52;56
66250001;01/06/1973;93;60;69
66250001;01/05/1973;224;79;110
66250001;01/04/1973;363;98;161
66250001;01/02/1973;391;188;270
66250001;01/01/1973;552;118;272
66250001;01/12/1972;732;89;299
66250001;01/11/1972;400;59;143
66250001;01/10/1972;135;47;69
66250001;01/09/1972;70;44;49
66250001;01/08/1972;57;45;49
66250001;01/07/1972;63;49;54
66250001;01/06/1972;71;54;59
66250001;01/05/1972;121;69;78
66250001;01/04/1972;259;85;143
66250001;01/03/1972;282;117;173
66250001;01/02/1972;606;206;386
66250001;01/01/1972;689;93;220
66250001;01/12/1971;322;102;182
66250001;01/11/1971;292;91;158
66250001;01/10/1971;217;47;94
66250001;01/09/1971;64;40;45
66250001;01/08/1971;50;41;44
66250001;01/07/1971;51;45;48
66250001;01/06/1971;64;51;56
66250001;01/05/1971;99;62;74
66250001;01/04/1971;144;79;113
66250001;01/03/1971;432;140;206
66250001;01/02/1971;305;105;180
66250001;01/01/1971;235;90;140
66250001;01/12/1970;220;59;110
66250001;01/11/1970;180;54;89
66250001;01/10/1970;150;49;80
66250001;01/09/1970;63;47;51
66250001;01/08/1970;54;47;50
66250001;01/07/1970;63;54;58
66250001;01/06/1970;77;64;69
66250001;01/05/1970;199;79;107
66250001;01/04/1970;251;116;153
66250001;01/03/1970;704;160;415
66250001;01/02/1970;598;198;415
66250001;01/01/1970;457;88;220
66250001;01/12/1969;269;87;144
66250001;01/11/1969;249;76;125
66250001;01/10/1969;157;54;78
66250001;01/09/1969;55;46;48
66250001;01/08/1969;52;48;49
66250001;01/07/1969;58;52;55
66250001;01/06/1969;70;59;64
66250001;01/05/1969;157;70;96
66250001;01/04/1969;216;96;131
66250001;01/03/1969;400;129;204
66250001;01/02/1969;433;151;231
66250001;01/01/1969;538;125;253
66250001;01/12/1968;320;111;183
66250001;01/11/1968;122;48;70
66250001;01/10/1968;191;49;86
66250001;01/09/1968;152;50;63
66250001;01/08/1968;109;48;54
66250001;01/07/1968;60;50;54
66250001;01/06/1968;70;60;64
66250001;01/05/1968;127;71;86
66250001;01/04/1968;149;95;120
66250001;01/03/1968;625;150;286
66250001;01/02/1968;628;122;436
66250001;01/01/1968;343;73;149
66250001;01/12/1967;200;43;92
66250001;01/11/1967;176;45;92
66250001;01/10/1967;136;40;60
66250001;01/09/1967;58;39;45
66250001;01/08/1967;58;40;53
66250001;01/07/1967;58;48;51
66250001;01/06/1967;72;51;58
66250001;01/05/1967;290;72;115
66250001;01/04/1967;461;109;209
66250001;01/03/1967;401;150;240
66250001;01/02/1967;457;160;265
66250001;01/01/1967;231;66;128
66250001;01/12/1966;166;54;101
66250001;01/11/1966;158;60;100
66250001;01/10/1966;154;44;71
66250001;01/09/1966;56;42;45
66250001;01/08/1966;59;42;47
66250001;01/07/1966;52;46;49
66250001;01/06/1966;95;48;64
66250001;01/05/1966;109;70;85
66250001;01/04/1966;185;80;114
66250001;01/03/1966;393;122;198
66250001;01/02/1966;725;188;437
66250001;01/01/1966;221;79;128
