station_nm,sensor,site_no,Latitude,Longitude,num_pix,landsat_dt,B1,B2,B3,B4,B5,B6,B7,B2.B1,B2.B1,B3.B1,B4.B1,B5.B1,B7.B1,B3.B2,B4.B2,B5.B2,B7.B2,B4.B3,B5.B3,B7.B3,B5.B4,B7.B4,B7.B5,B1.2,B2.2,B3.2,B4.2,B5.2,B7.2,nd52,cloud_cover,match_dt_start,match_dt_end,B4.B3.B1,cluster
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2009-06-20,0.091935165,0.08311218,0.089294396,0.107440688,0.044836044,NA,0.016975893,0.9040303566105526,0.9040303566105526,0.9712757463371061,1.1686571509389254,0.48769199467907626,0.1846507046569177,1.0743839952218797,1.292718925192433,0.5394641796184386,0.20425277017159219,1.2032187103880518,0.5021148695602353,0.19011151606871274,0.4173097253435309,0.15800245992467954,0.37862156170602385,0.008452074563577225,0.006907634464352399,0.007973489157004816,0.011543501437913346,0.002010270841569936,2.8818094314744894e-4,-0.316563486,0,2009-06-12,2009-06-28,13.087687506603723,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,20,2009-07-06,0.095768005,0.080732085,0.067899019,0.083673239,0.03882388,NA,0.014135838,0.8429964161830455,0.8429964161830455,0.7089948151264089,0.8737076542421448,0.4053951003782526,0.1476050169365019,0.8410413158535421,1.0364310422553809,0.4808977744102608,0.17509566363856452,1.2323188203941502,0.5717885261346706,0.20818913451459437,0.4639939897629635,0.1689409680913631,0.36410163023376335,0.009171510781680025,0.0065176695484472245,0.004610276781162361,0.00700121092475112,0.0015072936582543998,1.99821915962244e-4,-0.256899808,3,2009-06-28,2009-07-14,12.867750773279136,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,25,2009-07-22,0.094463654,0.07584253,0.061503168,0.076295413,0.037513729,NA,0.016375955,0.802875251893178,0.802875251893178,0.6510775880001424,0.8076695085286454,0.3971234163776896,0.17335720466625187,0.8109324412041633,1.0059713593415198,0.49462655056470295,0.2159204736445369,1.2405119196461556,0.609947913577395,0.26626197531808443,0.491690489964318,0.21463878831090408,0.43653231594225145,0.008923381927031715,0.005752089356800901,0.0037826396740362235,0.00582099004484057,0.0014072798634854411,2.6817190216202503e-4,-0.325223429,13,2009-07-14,2009-07-30,13.132161070607703,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,19,2009-08-07,0.094343595,0.079538956,0.069478668,0.084674597,0.046103343,NA,0.017970614,0.8430774341384807,0.8430774341384807,0.7364428714000139,0.8975129366227776,0.488674859167705,0.1904804878380986,0.8735174748836281,1.064567618916195,0.5796322370638106,0.2259347482509074,1.2187135913428855,0.6635611235379469,0.25864937422231526,0.5444766746276926,0.21223146772106868,0.3897898250024949,0.008900713917524025,0.006326445521569935,0.004827285307054223,0.007169787377112409,0.002125518235775649,3.22942967536996e-4,-0.273679743,0,2009-07-30,2009-08-15,12.917820137582053,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,27,2009-09-08,0.127809644,0.106921345,0.099551275,0.120688453,0.060499713,NA,0.022037387,0.8365671138243683,0.8365671138243683,0.77890268593503,0.9442828351826096,0.47335796506873923,0.17242350663303624,0.9310701712553279,1.1287592108011735,0.5658338192434822,0.20610839678457094,1.2123245332618795,0.6077241401478786,0.22136719996805665,0.5012883295471523,0.18259731111144492,0.36425605853700493,0.016335305099406738,0.011432174016609025,0.009910456354125624,0.014565702687533209,0.0036602152730823684,4.856464257877689e-4,-0.277274751,43,2009-08-31,2009-09-16,9.485391675622534,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,25,2009-10-10,0.092683747,0.085542507,0.082451962,0.120180957,0.045453254,NA,0.019554269,0.922950460774962,0.922950460774962,0.8896054019050396,1.2966777983199147,0.4904123481326235,0.21097840379716198,0.9638712365537755,1.404926757641087,0.5313528395888607,0.22859125463788427,1.4575875950653545,0.5512695258846599,0.23715953539104379,0.378206790282091,0.16270688375363826,0.43020614101687854,0.008590276957960009,0.00731752050384505,0.006798326037649445,0.01444346242543585,0.002065998299188516,3.82369436124361e-4,-0.280397595,0,2009-10-02,2009-10-18,15.726463832600063,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2010-03-19,0.095503964,0.087243997,0.092115216,0.11200124,0.031262036,NA,0.012678554,0.9135117888928674,0.9135117888928674,0.9645172005635285,1.172739175517364,0.3273375752235792,0.13275421740609636,1.0558344317947743,1.2837701601406455,0.35832879137804746,0.1453229383793592,1.215882075334872,0.3393797176787818,0.13763799891648737,0.2791222311467266,0.11320012171293818,0.4055575267074736,0.009121007139713295,0.00761151501253601,0.008485213018726656,0.0125442777615376,9.77314894865296e-4,1.60745731530916e-4,-0.464818866,6,2010-03-11,2010-03-27,12.73122103428997,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,79,2010-04-04,0.082455605,0.0507132,0.033067733,0.079967916,0.025645154,NA,0.008830944,0.615036418688578,0.615036418688578,0.401036812476241,0.9698299588002538,0.31101771674587797,0.10709937790159929,0.6520537650946894,1.5768659047348619,0.5056899189954489,0.174135018101796,2.418306570940318,0.7755340833313248,0.2670562266847866,0.32069303894326817,0.110431088387998,0.3443513733627804,0.006798926795916025,0.00257182865424,0.001093474965759289,0.006394867589383056,6.57673923683716e-4,7.7985571931136e-5,-0.35457787,65,2010-03-27,2010-04-12,29.32858925648921,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,5,2010-04-20,0.142711669,0.130982548,0.125746459,0.192973897,0.110065244,NA,0.06020017,0.9178124600308611,0.9178124600308611,0.8811224749953698,1.3521942413833026,0.7712420769180409,0.4218307474212217,0.9600245293747073,1.4732794555195246,0.8403046488300105,0.45960451158729937,1.5346268875849618,0.8752949774911754,0.47874246701451845,0.5703633792501999,0.3119601714837111,0.5469498618473966,0.020366620468765567,0.017156427880572304,0.01581217195103868,0.03723892492336661,0.012114357936779537,0.0036240604680288996,-0.079732314,0,2010-04-12,2010-04-28,10.753338520516929,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,26,2010-05-06,0.092401586,0.082313567,0.070473984,0.101976782,0.036520749,NA,0.0123544,0.8908241791434187,0.8908241791434187,0.7626923633107338,1.1036258836509583,0.3952394172108691,0.13370333275448323,0.8561648652645559,1.2388818236974228,0.4436783671396478,0.15008947431472627,1.447013155947023,0.5182160412557348,0.17530440736825662,0.3581280786051868,0.12114914549862928,0.338284409227204,0.008538053095315395,0.00677552331226349,0.004966582420832257,0.010399264067075524,0.0013337651075210008,1.5263119936e-4,-0.385513968,0,2010-04-28,2010-05-14,15.66004674364597,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2010-05-22,0.092563808,0.083241872,0.072862945,0.095154904,0.036026467,NA,0.015727852,0.8992917836742412,0.8992917836742412,0.7871645146664666,1.0279925389413538,0.38920683773079,0.16991362325975182,0.8753160308552408,1.1431134561702314,0.43279260946942666,0.18894159420153359,1.3059437001894447,0.4944415436405981,0.21585528830875558,0.37860862115945176,0.1652868253642503,0.43656381848378306,0.008568058551460863,0.006929209254064383,0.005309008754073025,0.009054455755249215,0.001297906324502089,2.47365328533904e-4,-0.334239503,1,2010-05-14,2010-05-30,14.1085779464631,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,20,2010-06-23,0.103466384,0.087229468,0.076191872,0.097564518,0.053523719,NA,0.028122155,0.8430706150898248,0.8430706150898248,0.7363925272579352,0.9429586134951813,0.5173053984374287,0.27179992102555744,0.8734648249832269,1.1184811765675333,0.6135967606726662,0.3223928294507081,1.2805108397914151,0.7024859423325365,0.3690965225267073,0.5485982004236417,0.28824162284079546,0.5254148165601124,0.010705292618035454,0.007608980087563025,0.005805201358864383,0.009518835172572324,0.0028647884955909607,7.90855601844025e-4,-0.190109462,8,2010-06-15,2010-07-01,12.376105071879337,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,19,2010-07-09,0.094788454,0.079907067,0.069307856,0.083291322,0.038424402,NA,0.016775128,0.8430042228560876,0.8430042228560876,0.7311845807718312,0.8787074636748481,0.40537006754008253,0.17697438128909668,0.8673557746776015,1.042352386679391,0.4808636262422197,0.2099329712602266,1.2017587443478268,0.5544018271175493,0.24203790115798707,0.46132539473920225,0.20140307053836892,0.4365748619848397,0.008984851011710114,0.006385139356542489,0.004803578903316736,0.006937444320507684,0.0014764346690576042,2.8140491941638403e-4,-0.325240868,0,2010-07-01,2010-07-17,12.678324137957002,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,21,2010-07-25,0.094905861,0.078941979,0.068638735,0.077099159,0.039760605,NA,0.016125597,0.8317924537874432,0.8317924537874432,0.7232296749301923,0.8123751071601364,0.4189478350552028,0.169911497878935,0.8694833328158648,0.9766560197331765,0.5036687134483923,0.2042715067986831,1.1232601970301461,0.5792735690714579,0.23493435594347706,0.515707376263339,0.20915399349557104,0.40556719395995106,0.00900712245215132,0.00623183604843644,0.004711275942400226,0.005944280318507281,0.0015809057099660248,2.6003487860640895e-4,-0.325214705,0,2010-07-17,2010-08-02,11.835519800301334,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,12,2010-08-10,0.09971001,0.088076435,0.073875487,0.087316766,0.045251932,NA,0.022656949,0.8833259067971209,0.8833259067971209,0.7409034158155234,0.8757071230862378,0.45383539726853905,0.22722842972335475,0.838765635779877,0.991374889321985,0.5137802409918159,0.2572418944976599,1.181945047617757,0.6125432648586127,0.3066910272956982,0.5182502063807539,0.2594799376788645,0.5006846779492199,0.0099420860942001,0.007757458402309224,0.00545758757948717,0.007624217624698757,0.0020477373497326244,5.13337337988601e-4,-0.270687708,0,2010-08-02,2010-08-18,11.85382538440982,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,18,2010-08-26,0.100677289,0.087209925,0.077270687,0.080939971,0.049316548,NA,0.021002438,0.8662323535549312,0.8662323535549312,0.7675086185524921,0.8039546138354996,0.4898477947692851,0.20861147741075942,0.8860308846728169,0.9281050407966754,0.5654923794510774,0.24082623623400662,1.0474861055654907,0.6382310021392718,0.2718034330405267,0.6092978214682089,0.25948165956224517,0.42586999398254716,0.010135916520389521,0.007605571018505624,0.005970759069451969,0.006551278905480841,0.002432121906636304,4.4110240194384395e-4,-0.296676019,0,2010-08-18,2010-09-03,10.404393244691866,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,17,2010-09-11,0.104092441,0.091220014,0.083088107,0.096794024,0.054857098,NA,0.025954293,0.8763365824037118,0.8763365824037118,0.7982146081097281,0.9298852353745841,0.5270036659050008,0.24933888331046056,0.9108539163346323,1.0611051210757323,0.601371295558012,0.28452410673824274,1.1649564239079369,0.6602280396158262,0.31237073435792684,0.5667405458832872,0.26813941530109336,0.47312551969118016,0.01083523627333848,0.008321090954160197,0.006903633524843448,0.009369083082112577,0.003009301200981604,6.73625325129849e-4,-0.266224692,0,2010-09-03,2010-09-19,11.191556396568094,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,29,2010-09-27,0.232330576,0.196815357,0.184835956,0.216239229,0.13895379,NA,0.066800646,0.8471349763278682,0.8471349763278682,0.795573097533232,0.9307394348301361,0.5980865385535823,0.2875241268286616,0.9391338095634478,1.0986908353904519,0.7060109135691073,0.33940769164674484,1.1698980743768275,0.7517681786978719,0.36140503961253084,0.6425928849385603,0.30892010810859855,0.4807400071635326,0.05397749654449178,0.03873628475103745,0.034164330630433934,0.04675940415851444,0.019308155755364098,0.0044623263060173165,-0.172325442,34,2010-09-19,2010-10-05,5.035489062691548,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,17,2010-10-13,0.112031683,0.095252864,0.087264657,0.118712403,0.063199431,NA,0.025095502,0.8502314831778436,0.8502314831778436,0.7789283768949539,1.0596324166619902,0.5641210531488668,0.2240036151201977,0.916136831329292,1.2462869672874086,0.6634911366024647,0.26346191543384984,1.3603720805319846,0.7242271175144824,0.2875792200730245,0.5323742877987231,0.21139747293296726,0.3970843028634229,0.01255109799581249,0.009073108100202497,0.007615120361327648,0.014092634626034408,0.003994168078723761,6.29784220632004e-4,-0.202290749,0,2010-10-05,2010-10-21,12.142744303252005,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,1,2010-10-29,0.148483798,0.123760447,0.111525923,0.193604499,0.118567258,NA,0.06174339,0.8334946214131727,0.8334946214131727,0.7510982646066205,1.3038762586070165,0.7985198358140058,0.4158257724522914,0.9011435050812316,1.5643487373635618,0.9580383787721775,0.49889436808514437,1.735959620795965,1.0631363077802098,0.5536236629039152,0.6124199520797292,0.31891505785720403,0.5207457019879805,0.022047438268504804,0.015316648241639808,0.01243803150100193,0.03748270203304101,0.014058194669638563,0.0038122462086921,-0.021430438,5,2010-10-21,2010-11-06,11.69123934178977,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,28,2011-04-07,0.089009866000000007,0.084266327,0.083088055,0.124581724,0.039685044,NA,0.015468921,0.94670771664795,0.94670771664795,0.933470172845783,1.3996394961430454,0.44584994656659743,0.17378883594769146,0.9860172854098648,1.478428316924268,0.4709478318664584,0.18357179612207378,1.4993939140830774,0.4776263447254844,0.18617502840811476,0.3185462740907326,0.12416685612730805,0.389792209881385,0.007922756245337958,0.0071008138660709295,0.006903624883683024,0.015520605954812177,0.0015749027172819363,2.39287516904241e-4,-0.289176663,0,2011-03-30,2011-04-15,16.845255267355164,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2011-04-23,0.090743631,0.079757452,0.077240966,0.096514285,0.037019115,NA,0.011690632,0.878931679513684,0.878931679513684,0.8511998599659296,1.063592936897136,0.40795276309805145,0.12883143280876647,0.9684482648718515,1.2100973962909447,0.4641461590322619,0.1465773003881819,1.2495219829332536,0.4792678926361434,0.1513527420151633,0.3835609930695751,0.12112851481000972,0.3157998779819561,0.008234406567064163,0.006361251149532305,0.005966166828613155,0.009315007209061227,0.0013704148753832248,1.3667087655942398e-4,-0.376653794,0,2011-04-15,2011-05-01,13.769803667358797,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,27,2011-05-09,0.091230161,0.080859475,0.076529942,0.098476835,0.031533148,NA,0.012432518,0.8863239318409182,0.8863239318409182,0.8388666769973145,1.0794328752746583,0.34564389292264863,0.13627640095910826,0.9464560832233947,1.2178762600177653,0.3899746813839689,0.1537546218300329,1.2867752467393743,0.4120367424295186,0.1624529912749705,0.32020878818861304,0.1262481475973512,0.3942682157835939,0.008322942276085921,0.006538254697275625,0.0058568320225233644,0.009697687031617224,9.94339422789904e-4,1.54567503820324e-4,-0.423353797,0,2011-05-01,2011-05-17,14.104713097452214,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,25,2011-05-25,0.093042009,0.081575856,0.075215057,0.082441233,0.033442438,NA,0.013185889,0.8767636992877057,0.8767636992877057,0.8083988921606369,0.8860646270009067,0.35943374782459825,0.14171973651170838,0.9220259607205348,1.0106082490878183,0.4099550974984559,0.1616396032669274,1.0960735295327901,0.44462424591395305,0.17530916715252903,0.405651841718573,0.15994288925785474,0.3942861163411591,0.00865681543875608,0.006654620282132736,0.005657304799513249,0.006796556898560289,0.0011183966593838438,1.7386766872032097e-4,-0.443095673,10,2011-05-17,2011-06-02,11.780415548989168,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,24,2011-07-12,0.095898904,0.081398018,0.070776053,0.082079589,0.040998537,NA,0.016626094,0.8487898672960852,0.8487898672960852,0.7380277568135712,0.8558970496680546,0.4275183061529046,0.17337105333341454,0.8695058520958091,1.008373311988997,0.503679794758639,0.20425674246761144,1.1597084821895902,0.5792713108768582,0.23491129125270663,0.4994973476292627,0.20256063904023694,0.405528958265023,0.009196599788401214,0.006625637334328325,0.00500924967825881,0.00673705893040892,0.0016808800361403692,2.76427001696836e-4,-0.311787875,0,2011-07-04,2011-07-20,12.093031659565058,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,22,2011-07-28,0.093611397,0.079969749,0.069698572,0.082951263,0.047577426,NA,0.021183774,0.854273641488333,0.854273641488333,0.7445522044714278,0.8861235454054809,0.508243948116702,0.2262948174996256,0.8715617201699607,1.0372830231091508,0.5949427951812127,0.2648973426188945,1.190142934348784,0.6826169408463634,0.3039341179041659,0.5735587895750304,0.25537614779897927,0.4452484251670109,0.00876309364829161,0.006395160755123002,0.0048578909388391845,0.006880912033295168,0.0022636114647854757,4.48752280883076e-4,-0.201229003,0,2011-07-20,2011-08-05,12.713654239651866,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2011-08-13,0.098099619,0.084679015,0.076412216,0.085902222,0.052340001,NA,0.022291271,0.8631941271861616,0.8631941271861616,0.7789246969450514,0.8756631562452858,0.5335392892810318,0.22723096406725088,0.9023748800101183,1.0144452199875023,0.6180988406631797,0.26324433509293893,1.1241948800437878,0.6849690238011157,0.2917239175474246,0.6092974056014523,0.2594958603049872,0.4258935914044022,0.00962353524794516,0.007170535581370224,0.005838826754030657,0.0073791917445372845,0.002739475704680001,4.969007627954411e-4,-0.241445827,0,2011-08-05,2011-08-21,11.45972728032499,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,20,2011-08-29,0.105506524,0.09124665,0.082912564,0.079606593,0.04125708,NA,0.022944849,0.8648436754489229,0.8648436754489229,0.785852484344949,0.7545182040117254,0.39103818831146403,0.21747327207936448,0.9086641975349231,0.8724330482269761,0.4521489830037596,0.25145963166866947,0.9601270200738214,0.49759744494212005,0.27673548969007883,0.5182620992208522,0.2882279989045631,0.5561433092211082,0.011131626606562577,0.0083259511362225,0.006874493269054095,0.006337209649067649,0.0017021466501264,5.26466095632801e-4,-0.377269155,0,2011-08-21,2011-09-06,9.10016730409791,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,1,2011-09-14,0.120630264,0.091559254,0.080239758,0.131012499,0.089948364,NA,0.046829861,0.7590073250606498,0.7590073250606498,0.6651710386706937,1.0860665860766086,0.7456533793211296,0.38820988570496706,0.8763697222784274,1.4309039586539225,0.9824060383890851,0.5114705390675202,1.6327628879439045,1.1209949561413184,0.5836241554965806,0.6865632263071327,0.35744575027150655,0.520630491956474,0.014551660592709697,0.008383096993036517,0.006438418763898563,0.017164274894225003,0.008090708186276496,0.002193035881279321,-0.008875055,56,2011-09-06,2011-09-22,13.53526746773848,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2011-09-30,0.107712731,0.098811828,0.096560165,0.109736964,0.055012349,NA,0.024031878,0.9173644292799521,0.9173644292799521,0.8964600943968266,1.0187928853089798,0.5107320972114243,0.22311084100170106,0.9772126166920017,1.1105650631217956,0.5567385009818865,0.24320851548257966,1.136462059690971,0.5697209506632471,0.2488798356962211,0.5013110167691536,0.21899528767717683,0.4368451527128936,0.011602032419478362,0.009763777352701584,0.009323865464827226,0.012042201267937298,0.0030263585424978013,5.775311602068839e-4,-0.284737286,0,2011-09-22,2011-10-08,10.550861064798095,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,22,2011-11-01,0.098953024,0.089017302,0.085666627,0.130236939,0.051211387,NA,0.024232797,0.8995915273898047,0.8995915273898047,0.8657302580262731,1.3161491557852745,0.5175323090681897,0.24489192973021218,0.9623592838165326,1.4630519693800648,0.5752970023737631,0.2722256960787241,1.520276256470329,0.5977985686304657,0.2828732477117373,0.3932170657051453,0.1860670036171535,0.47319157749037344,0.009791700958744575,0.007924080055359205,0.007338770981557128,0.01696166028008972,0.0026226061584637686,5.872284504432091e-4,-0.269601857,16,2011-10-24,2011-11-09,15.363615936288404,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2011-11-17,0.091527246,0.085276313,0.077937044,0.119787969,0.042962607,NA,0.018484602,0.9317041288448688,0.9317041288448688,0.8515174159178787,1.308768418531898,0.4693969159740696,0.20195737125096058,0.9139354324570762,1.4047038947380381,0.5038046966219095,0.21676127109294696,1.5369837352312208,0.5512475813170435,0.2371735063495608,0.3586554422673282,0.15431100597423103,0.43024861130983044,0.008377236760344518,0.00727204955887397,0.0060741828274579355,0.01434915751714496,0.001845785600236449,3.4168051109840396e-4,-0.329959938,1,2011-11-09,2011-11-25,16.79263609910453,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,15,2011-12-03,0.094572403,0.08861202,0.088085763,0.126542524,0.041206371,NA,0.016717292,0.936975451496141,0.936975451496141,0.9314108577742283,1.3380491558409486,0.4357124244796867,0.17676712729822464,0.9940611104452872,1.4280514539675315,0.4650201067530116,0.1886571596043065,1.4365831627070085,0.46779830924550203,0.18978426740766272,0.32563259920435916,0.13210809672169968,0.40569677926745845,0.008943939409194409,0.0078520900884804,0.007759101643292169,0.016013010380290574,0.001697965010989641,2.7946785181326406e-4,-0.359280319,0,2011-11-25,2011-12-11,15.190299888086892,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,17,2011-12-19,0.099767223,0.089747086,0.083541542,0.13130334,0.053609159,NA,0.02443064,0.8995648400477179,0.8995648400477179,0.8373646122233952,1.3160969710462922,0.5373423995173244,0.2448764159748137,0.9308552034770242,1.463037362572418,0.5973359291019209,0.27221652633936216,1.5717131484118403,0.6417066014893525,0.2924370249234806,0.4082848082920054,0.18606259368573566,0.4557176507842624,0.009953498785131729,0.008054539445491397,0.006979189239737764,0.017240567095155597,0.0028739419286872812,5.968561708096e-4,-0.253826947,53,2011-12-11,2011-12-27,15.753802713460715,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,23,2012-01-04,0.105398491,0.095725238,0.097818695,0.136586651,0.040380824,NA,0.017198404,0.9082220920980738,0.9082220920980738,0.9280843973373395,1.2959070827683863,0.38312525745743364,0.16317504963140317,1.021869436354914,1.4268614406578963,0.4218409360340269,0.17966425949236084,1.396324608501473,0.41281294950827147,0.17581919284447622,0.2956425368391235,0.1259157016742434,0.4259052266986924,0.01110884190507708,0.009163321190156644,0.009568497091503024,0.0186559132313958,0.0016306109469189762,2.95785100147216e-4,-0.399926743,44,2011-12-27,2012-01-12,13.248051231601345,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,4,2012-01-20,0.123500109,0.10494253,0.092031866,0.190644741,0.098202363,NA,0.05036182,0.8497363350505222,0.8497363350505222,0.7451966378426436,1.5436807509214425,0.7951601322068469,0.4077876562845787,0.8769739589849797,1.8166585177620551,0.93577277963472,0.4798990456967256,2.071507938348224,1.0670473963876816,0.5472215460675327,0.5151065929481894,0.2641657972616197,0.5128371503647016,0.01525227692301188,0.011012934602800901,0.008469864359441956,0.03634541727095708,0.009643704098783769,0.0025363129137124,-0.033179115,42,2012-01-12,2012-01-28,16.773328826359368,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,21,2012-02-05,0.089184165,0.083038315,0.086021572,0.124359421,0.045785382,NA,0.013804545,0.9310881029160278,0.9310881029160278,0.9645386263357403,1.3944114518535886,0.5133801723658006,0.15478695124857647,1.0359262709027754,1.4976149383570705,0.551376578390349,0.16624307706629163,1.4456771494480476,0.5322546535187708,0.16047771133501257,0.3681697906908074,0.11100522090722825,0.30150551108211787,0.007953815286747224,0.006895361758039225,0.007399710849351185,0.015465265591455241,0.002096301204885924,1.9056546265702498e-4,-0.247255122,0,2012-01-28,2012-02-13,16.210020573137033,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,20,2012-02-21,0.11057774,0.103620715,0.101116449,0.156710461,0.076131202,NA,0.034035962,0.9370847604590219,0.9370847604590219,0.914437652641481,1.4171971772980712,0.6884857838476351,0.30780120845298525,0.9758323806200333,1.512346841073235,0.7347102555700372,0.3284667742352482,1.5498018626029875,0.7529062061900532,0.33660163441855045,0.4858080406004293,0.21719010832340033,0.44706980982646255,0.0122274365835076,0.010737252577111226,0.010224536258369601,0.02455816858683252,0.005795959917964803,0.0011584467092654442,-0.160378062,54,2012-02-13,2012-02-29,14.01549590905898,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,3,2012-03-24,0.141183391,0.121620193,0.124739349,0.183796227,0.082897276,NA,0.042413298,0.8614341399407244,0.8614341399407244,0.8835270786207423,1.3018261262757176,0.5871602559822353,0.30041280138964793,1.025646695035256,1.5112311735930233,0.6816078313574129,0.34873565773736276,1.4734422495663337,0.6645639620902624,0.34001538680468824,0.45102817045314,0.2307626151651089,0.5116368118054928,0.01993274989425888,0.014791471345357248,0.0155599051889438,0.03378105305943553,0.006871958368220177,0.0017988878472368042,-0.168737746,45,2012-03-16,2012-04-01,10.43637101453622,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,18,2012-04-25,0.094907321,0.086107597,0.088591523,0.124960557,0.054705862,NA,0.021187175,0.9072808724629366,0.9072808724629366,0.9334529946325216,1.3166587749326524,0.5764135097649632,0.22324068129580854,1.0288467694668104,1.4512140781259986,0.6353198080768646,0.2460546541555445,1.4105249889427907,0.6175067336860209,0.23915578243304383,0.43778503644153893,0.16955090076943238,0.38729259032606045,0.009007399579397042,0.007414518261114408,0.00784845794745953,0.015615140805750249,0.0029927313371630442,4.4889638448062497e-4,-0.252808299,6,2012-04-17,2012-05-03,14.862130487729083,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,17,2012-05-11,0.106256977,0.093579538,0.084795535,0.137094975,0.052913055,NA,0.015048029,0.8806907616052356,0.8806907616052356,0.7980232206304909,1.2902209235634476,0.4979725237242539,0.1416192086849977,0.9061332937976249,1.4650101713475012,0.5654340268275314,0.16080469429118147,1.6167711542830645,0.6240075612471812,0.17746251615724812,0.3859591133810703,0.10976353436732454,0.28439161186213874,0.01129054516117853,0.008757129932293444,0.007190282755936226,0.018795032170250626,0.002799791389433025,2.2644317678484097e-4,-0.314858386,12,2012-05-03,2012-05-19,15.21567053693862,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,20,2012-05-27,0.101224877,0.088508077,0.079773024,0.109652795,0.044848885,NA,0.015925605,0.8743708031376516,0.8743708031376516,0.7880772628649377,1.0832593553065022,0.44306188685218156,0.15732896370918778,0.901307843350839,1.2389015637521985,0.5067208159996516,0.17993391721752128,1.3745598386742868,0.5622061537995601,0.19963647109579297,0.4090081333540107,0.14523665356637738,0.3550947810631189,0.01024647572366513,0.007833679694237929,0.006363735358104576,0.012023735451312025,0.002011422485743225,2.5362489461602496e-4,-0.273662091,51,2012-05-19,2012-06-04,13.57926904346139,1
Pedro Gomes,Landsat 7,66845000,-18.16553046,-54.47137071,25,2012-06-12,0.091717392,0.078966312,0.070564829,0.086457692,0.029261537,NA,0.011076259,0.8609742413957867,0.8609742413957867,0.7693723890448172,0.9426531883941925,0.319040220855822,0.12076508891574239,0.8936067446077512,1.0948680495551066,0.3705572193874269,0.14026562364974066,1.225223574197282,0.4146759428836709,0.15696571729806078,0.3384492035711525,0.12811189778232804,0.3785262202733916,0.008412079995281664,0.006235678430881343,0.00497939509179924,0.007474932505966865,8.562375476023691e-4,1.22683513435081e-4,-0.463503312,0,2012-06-04,2012-06-20,13.35868309684691,1
