site_no,sample_date,station_nm,sensor,Latitude,Longitude,num_pix,landsat_dt,B1,B2,B3,B4,B5,B6,B7,B2.B1,B2.B1.1,B3.B1,B4.B1,B5.B1,B7.B1,B3.B2,B4.B2,B5.B2,B7.B2,B4.B3,B5.B3,B7.B3,B5.B4,B7.B4,B7.B5,B1.2,B2.2,B3.2,B4.2,B5.2,B7.2,nd52,cloud_cover,cloud_qa_count,match_dt_start,match_dt_end,EstacaoCodigo,NomeEstacao,Data,Hora,Largura,ConcentracaoMatSuspensao,lag_days,log10_SSC_mgL,abs_lag_days,cluster,cluster_sel,ssc_category,holdout25,pred_gl,res_gl,pred_cl,res_cl,pred_st,res_st,ssc_subset
66255000,23/01/2016,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,9,2016-01-22,428,745,957,831,269,2980,107,1.7406542056074767,1.7406542056074767,2.235981308411215,1.941588785046729,0.6285046728971962,0.25,1.2845637583892617,1.1154362416107382,0.3610738255033557,0.1436241610738255,0.8683385579937304,0.28108672936259144,0.11180773249738767,0.3237063778580024,0.12876052948255115,0.39776951672862454,183184,555025,915849,690561,72361,11449,-0.46942800788954636,14,0,2016-01-23,2016-01-23,66255000,Acorizal,23/01/2016,01/01/1900 07:00,127.86,46.6,1,1.6683859166900001,1,1,1,0-250,holdout,NA,NA,2.0139906470790137,NA,NA,NA,1
66255000,22/05/2011,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,56,2011-05-23,230,447,404,322,138,2970,88,1.9434782608695653,1.9434782608695653,1.7565217391304349,1.4,0.6,0.3826086956521739,0.9038031319910514,0.7203579418344519,0.3087248322147651,0.19686800894854586,0.7970297029702971,0.3415841584158416,0.21782178217821782,0.42857142857142855,0.2732919254658385,0.6376811594202898,52900,199809,163216,103684,19044,7744,-0.5282051282051282,0,0,2011-05-22,2011-05-22,66255000,Acorizal,22/05/2011,01/01/1900 07:00,126,15,-1,1.1760912590556813,1,1,1,0-250,holdout,NA,NA,1.4574649986631456,NA,NA,NA,1
66255000,28/04/2010,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,40,2010-04-27,791,1084,1207,798,329,2955,216,1.370417193426043,1.370417193426043,1.5259165613147914,1.008849557522124,0.415929203539823,0.27307206068268014,1.113468634686347,0.7361623616236163,0.30350553505535055,0.1992619926199262,0.6611433305716653,0.27257663628831813,0.17895608947804473,0.41228070175438597,0.2706766917293233,0.6565349544072948,625681,1175056,1456849,636804,108241,46656,-0.521505376344086,56,50,2010-04-28,2010-04-28,66255000,Acorizal,28/04/2010,01/01/1900 07:00,125.5,55,1,1.7403626894942439,1,1,1,0-250,holdout,NA,NA,1.7354961163756346,NA,NA,NA,1
66255000,23/10/2009,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,42,2009-10-24,460,706,800,598,222,2950,129,1.5347826086956522,1.5347826086956522,1.7391304347826086,1.3,0.4826086956521739,0.28043478260869564,1.13314447592068,0.8470254957507082,0.31444759206798867,0.18271954674220964,0.7475,0.2775,0.16125,0.3712374581939799,0.2157190635451505,0.581081081081081,211600,498436,640000,357604,49284,16641,-0.5306553911205074,14,0,2009-10-23,2009-10-23,66255000,Acorizal,23/10/2009,01/01/1900 07:00,127,51,-1,1.7075701760979363,1,1,1,0-250,holdout,NA,NA,1.68984565665088,NA,NA,NA,1
66255000,18/07/2008,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,14,2008-07-17,187,363,278,238,115,2960,90,1.9411764705882353,1.9411764705882353,1.4866310160427807,1.2727272727272727,0.6149732620320856,0.48128342245989303,0.7658402203856749,0.6556473829201102,0.3168044077134986,0.24793388429752067,0.8561151079136691,0.4136690647482014,0.3237410071942446,0.4831932773109244,0.37815126050420167,0.782608695652174,34969,131769,77284,56644,13225,8100,-0.4922737306843267,0,0,2008-07-18,2008-07-18,66255000,Acorizal,18/07/2008,01/01/1900 07:00,125.8,22,1,1.3424226808222062,1,1,1,0-250,holdout,NA,NA,1.2994461039633984,NA,NA,NA,1
66255000,31/08/2006,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,55,2006-08-30,836,908,836,879,463,2929,290,1.0861244019138756,1.0861244019138756,1,1.0514354066985645,0.5538277511961722,0.34688995215311,0.920704845814978,0.9680616740088106,0.5099118942731278,0.31938325991189426,1.0514354066985645,0.5538277511961722,0.34688995215311,0.5267349260523322,0.32992036405005687,0.6263498920086393,698896,824464,698896,772641,214369,84100,-0.32458059810357404,1,0,2006-08-31,2006-08-31,66255000,Acorizal,31/08/2006,01/01/1900 07:00,125,40.33,1,1.6056282220076186,1,1,1,0-250,holdout,NA,NA,1.3637591572086616,NA,NA,NA,1
66255000,19/06/2006,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,54,2006-06-18,225,463,365,301,184,2951,122,2.057777777777778,2.057777777777778,1.6222222222222222,1.3377777777777777,0.8177777777777778,0.5422222222222223,0.7883369330453563,0.6501079913606912,0.39740820734341253,0.2634989200863931,0.8246575342465754,0.5041095890410959,0.33424657534246577,0.6112956810631229,0.4053156146179402,0.6630434782608695,50625,214369,133225,90601,33856,14884,-0.4049586776859504,0,0,2006-06-19,2006-06-19,66255000,Acorizal,19/06/2006,01/01/1900 07:00,125.8,33,1,1.5185139398778875,1,1,1,0-250,holdout,NA,NA,1.4372389760026794,NA,NA,NA,1
66255000,13/03/2002,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,61,2002-03-12,435,776,959,573,195,2034,97,1.7839080459770116,1.7839080459770116,2.2045977011494253,1.3172413793103448,0.4482758620689655,0.22298850574712645,1.2358247422680413,0.7384020618556701,0.25128865979381443,0.125,0.5974973931178311,0.20333680917622524,0.10114702815432743,0.3403141361256545,0.16928446771378708,0.49743589743589745,189225,602176,919681,328329,38025,9409,-0.6146245059288538,14,0,2002-03-13,2002-03-13,66255000,Acorizal,13/03/2002,01/01/1900 07:00,133,52,1,1.7160033436347992,1,1,1,0-250,holdout,NA,NA,1.790293906385482,NA,NA,NA,1
66255000,23/08/2001,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,52,2001-08-24,900,974,917,915,597,2939,409,1.0822222222222222,1.0822222222222222,1.018888888888889,1.0166666666666666,0.6633333333333333,0.45444444444444443,0.9414784394250514,0.9394250513347022,0.6129363449691991,0.419917864476386,0.9978189749182116,0.6510359869138496,0.44601962922573607,0.6524590163934426,0.44699453551912566,0.6850921273031826,810000,948676,840889,837225,356409,167281,-0.23997453851050288,43,0,2001-08-23,2001-08-23,66255000,Acorizal,23/08/2001,01/01/1900 07:00,125.4,62.7,-1,1.7972675408307164,1,1,1,0-250,holdout,NA,NA,1.366329040309003,NA,NA,NA,1
66255000,22/06/2001,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,55,2001-06-21,282,441,341,280,120,2892,95,1.5638297872340425,1.5638297872340425,1.2092198581560283,0.9929078014184397,0.425531914893617,0.33687943262411346,0.7732426303854876,0.6349206349206349,0.272108843537415,0.21541950113378686,0.8211143695014663,0.3519061583577713,0.2785923753665689,0.42857142857142855,0.3392857142857143,0.7916666666666666,79524,194481,116281,78400,14400,9025,-0.5514018691588785,8,0,2001-06-22,2001-06-22,66255000,Acorizal,22/06/2001,01/01/1900 07:00,125.8,18,1,1.255272505103306,1,1,1,0-250,holdout,NA,NA,1.1870808293805295,NA,NA,NA,1
66255000,03/04/2001,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,27,2001-04-02,389,670,757,583,236,2918,124,1.7223650385604112,1.7223650385604112,1.9460154241645244,1.4987146529562982,0.6066838046272494,0.31876606683804626,1.1298507462686567,0.8701492537313433,0.3522388059701492,0.18507462686567164,0.7701453104359313,0.31175693527080584,0.16380449141347425,0.40480274442538594,0.21269296740994853,0.5254237288135594,151321,448900,573049,339889,55696,15376,-0.49137931034482757,57,82,2001-04-03,2001-04-03,66255000,Acorizal,03/04/2001,01/01/1900 07:00,128.2,81.3,1,1.9100905455940682,1,1,1,0-250,holdout,NA,NA,1.7330654012097726,NA,NA,NA,1
66255000,06/02/2001,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,8,2001-02-05,754,1043,1042,1292,795,2836,490,1.3832891246684351,1.3832891246684351,1.3819628647214854,1.7135278514588859,1.0543766578249336,0.649867374005305,0.9990412272291467,1.2387344199424737,0.7622243528283796,0.4697986577181208,1.2399232245681382,0.7629558541266794,0.47024952015355087,0.6153250773993808,0.37925696594427244,0.6163522012578616,568516,1087849,1085764,1669264,632025,240100,-0.13205417607223477,27,55,2001-02-06,2001-02-06,66255000,Acorizal,06/02/2001,01/01/1900 07:00,128.4,85,1,1.9294189257142926,1,1,1,0-250,holdout,NA,NA,1.5624462988245202,NA,NA,NA,1
66255000,07/11/2000,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,31,2000-11-08,817,1361,1715,1287,447,2929,283,1.6658506731946146,1.6658506731946146,2.099143206854345,1.5752753977968177,0.5471236230110159,0.3463892288861689,1.2601028655400441,0.9456282145481264,0.328434974283615,0.20793534166054373,0.7504373177842566,0.2606413994169096,0.16501457725947521,0.3473193473193473,0.2198912198912199,0.6331096196868009,667489,1852321,2941225,1656369,199809,80089,-0.5055309734513275,12,90,2000-11-07,2000-11-07,66255000,Acorizal,07/11/2000,01/01/1900 07:00,130.7,249.3,-1,2.3967222785037734,1,1,1,0-250,holdout,NA,NA,2.139318663560605,NA,NA,NA,1
66255000,15/11/1999,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,63,1999-11-14,624,1039,1259,753,264,2960,170,1.6650641025641026,1.6650641025641026,2.0176282051282053,1.2067307692307692,0.4230769230769231,0.2724358974358974,1.2117420596727622,0.7247353224254091,0.25409047160731474,0.16361886429258904,0.5980937251787133,0.2096902303415409,0.13502779984114377,0.350597609561753,0.22576361221779548,0.6439393939393939,389376,1079521,1585081,567009,69696,28900,-0.599696739954511,4,0,1999-11-15,1999-11-15,66255000,Acorizal,15/11/1999,01/01/1900 07:00,127,81.3,1,1.9100905455940682,1,1,1,0-250,holdout,NA,NA,1.8667222205210523,NA,NA,NA,1
66255000,12/10/1999,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,33,1999-10-13,880,1018,938,968,519,2934,335,1.1568181818181817,1.1568181818181817,1.065909090909091,1.1,0.5897727272727272,0.3806818181818182,0.9214145383104125,0.9508840864440079,0.5098231827111984,0.3290766208251473,1.0319829424307037,0.5533049040511727,0.35714285714285715,0.5361570247933884,0.34607438016528924,0.6454720616570327,774400,1036324,879844,937024,269361,112225,-0.3333333333333333,72,35,1999-10-12,1999-10-12,66255000,Acorizal,12/10/1999,01/01/1900 07:00,127.2,17.7,-1,1.2479732663618066,1,1,1,0-250,holdout,NA,NA,1.39042809487186,NA,NA,NA,1
66255000,25/08/2011,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,55,2011-08-27,418,564,463,408,225,2975,158,1.3492822966507176,1.3492822966507176,1.1076555023923444,0.9760765550239234,0.5382775119617225,0.37799043062200954,0.8209219858156028,0.723404255319149,0.39893617021276595,0.2801418439716312,0.8812095032397408,0.48596112311015116,0.3412526997840173,0.5514705882352942,0.3872549019607843,0.7022222222222222,174724,318096,214369,166464,50625,24964,-0.4296577946768061,0,0,2011-08-25,2011-08-25,66255000,Acorizal,25/08/2011,01/01/1900 07:00,125.6,14,-2,1.146128035678238,2,1,1,0-250,holdout,NA,NA,1.206151200602875,NA,NA,NA,1
66255000,12/03/2007,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,58,2007-03-10,365,638,681,465,161,2960,91,1.747945205479452,1.747945205479452,1.8657534246575342,1.273972602739726,0.4410958904109589,0.2493150684931507,1.067398119122257,0.7288401253918495,0.25235109717868337,0.1426332288401254,0.6828193832599119,0.23641703377386197,0.13362701908957417,0.34623655913978496,0.1956989247311828,0.5652173913043478,133225,407044,463761,216225,25921,8281,-0.5964912280701754,4,0,2007-03-12,2007-03-12,66255000,Acorizal,12/03/2007,01/01/1900 07:00,127.2,283,2,2.45178643552429,2,1,1,250-500,holdout,NA,NA,1.5951055247162431,NA,NA,NA,1
66255000,06/09/2005,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,57,2005-09-04,1130,1117,1050,985,375,2960,222,0.988495575221239,0.988495575221239,0.9292035398230089,0.8716814159292036,0.33185840707964603,0.19646017699115045,0.9400179051029544,0.8818263205013429,0.3357206803939123,0.19874664279319607,0.9380952380952381,0.35714285714285715,0.21142857142857144,0.38071065989847713,0.22538071065989848,0.592,1276900,1247689,1102500,970225,140625,49284,-0.4891008174386921,6,10,2005-09-06,2005-09-06,66255000,Acorizal,06/09/2005,01/01/1900 10:05,125.3,64.67,2,1.8107028609471167,2,1,1,0-250,holdout,NA,NA,1.4666421131768037,NA,NA,NA,1
66255000,17/06/2005,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,55,2005-06-15,234,421,370,305,186,2981,123,1.7991452991452992,1.7991452991452992,1.5811965811965811,1.3034188034188035,0.7948717948717948,0.5256410256410257,0.8788598574821853,0.7244655581947743,0.4418052256532066,0.2921615201900237,0.8243243243243243,0.5027027027027027,0.3324324324324324,0.6098360655737705,0.40327868852459015,0.6612903225806451,54756,177241,136900,93025,34596,15129,-0.41714285714285715,0,0,2005-06-17,2005-06-17,66255000,Acorizal,17/06/2005,01/01/1900 15:15,125.7,70.67,2,1.8492350913147226,2,1,1,0-250,holdout,NA,NA,1.4197374341054596,NA,NA,NA,1
66255000,15/03/2004,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,64,2004-03-17,475,886,1089,611,166,2938,95,1.8652631578947367,1.8652631578947367,2.2926315789473684,1.2863157894736843,0.3494736842105263,0.2,1.2291196388261851,0.6896162528216704,0.1873589164785553,0.1072234762979684,0.5610651974288338,0.15243342516069788,0.08723599632690542,0.27168576104746317,0.15548281505728315,0.572289156626506,225625,784996,1185921,373321,27556,9025,-0.6844106463878327,12,0,2004-03-15,2004-03-15,66255000,Acorizal,15/03/2004,01/01/1900 07:00,131.6,92,-2,1.9637878273455553,2,1,1,0-250,holdout,NA,NA,1.799146976937053,NA,NA,NA,1
66255000,07/06/2000,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,57,2000-06-09,274,488,547,331,115,2970,92,1.781021897810219,1.781021897810219,1.9963503649635037,1.2080291970802919,0.4197080291970803,0.3357664233576642,1.1209016393442623,0.6782786885245902,0.23565573770491804,0.1885245901639344,0.6051188299817185,0.21023765996343693,0.16819012797074953,0.3474320241691843,0.27794561933534745,0.8,75076,238144,299209,109561,13225,8464,-0.61857379767827525,0,0,2000-06-07,2000-06-07,66255000,Acorizal,07/06/2000,01/01/1900 07:00,124,32,-2,1.505149978319906,2,1,1,0-250,holdout,NA,NA,1.5137248083661257,NA,NA,NA,1
66255000,12/01/2000,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,22,2000-01-10,540,634,644,827,446,2918,322,1.174074074074074,1.174074074074074,1.1925925925925926,1.5314814814814814,0.825925925925926,0.5962962962962963,1.0157728706624605,1.304416403785489,0.7034700315457413,0.5078864353312302,1.2841614906832297,0.6925465838509317,0.5,0.5392986698911729,0.3893591293833132,0.7219730941704036,291600,401956,414736,683929,198916,103684,-0.14148219441770934,64,82,2000-01-12,2000-01-12,66255000,Acorizal,12/01/2000,01/01/1900 07:00,127.4,56.3,2,1.7505083948513462,2,1,1,0-250,holdout,NA,NA,1.4953231956834676,NA,NA,NA,1
66255000,11/02/2014,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,65,2014-02-08,478,890,1196,710,169,2934,113,1.8619246861924685,1.8619246861924685,2.502092050209205,1.4853556485355648,0.35355648535564854,0.23640167364016737,1.3438202247191011,0.797752808988764,0.1898876404494382,0.12696629213483146,0.5936454849498328,0.14130434782608695,0.09448160535117058,0.2380281690140845,0.1591549295774648,0.6686390532544378,228484,792100,1430416,504100,28561,12769,-0.6692759295499021,83,0,2014-02-11,2014-02-11,66255000,Acorizal,11/02/2014,01/01/1900 07:00,128.07,34.3,3,1.5352941200427705,3,1,1,0-250,holdout,NA,NA,1.9299639734804535,NA,NA,NA,1
66255000,08/06/2004,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,54,2004-06-05,300,489,422,307,122,2951,78,1.63,1.63,1.4066666666666667,1.0233333333333334,0.4066666666666667,0.26,0.8629856850715747,0.6278118609406953,0.24948875255623723,0.15950920245398773,0.7274881516587678,0.2890995260663507,0.1848341232227488,0.3973941368078176,0.254071661237785,0.639344262295082,90000,239121,178084,94249,14884,6084,-0.5650623885918004,0,0,2004-06-08,2004-06-08,66255000,Acorizal,08/06/2004,01/01/1900 07:00,127,55.3,3,1.7427251313046983,3,1,1,0-250,holdout,NA,NA,1.3211231274180328,NA,NA,NA,1
66255000,09/09/2002,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,63,2002-09-12,793,853,815,696,238,2980,164,1.0756620428751575,1.0756620428751575,1.0277427490542244,0.8776796973518285,0.30012610340479196,0.2068095838587642,0.9554513481828839,0.8159437280187574,0.2790152403282532,0.19226260257913247,0.8539877300613496,0.2920245398773006,0.20122699386503068,0.34195402298850575,0.23563218390804597,0.6890756302521008,628849,727609,664225,484416,56644,26896,-0.5543071161048689,3,0,2002-09-09,2002-09-09,66255000,Acorizal,09/09/2002,01/01/1900 07:00,128.4,26,-3,1.414973347970818,3,1,1,0-250,holdout,NA,NA,1.430360700104776,NA,NA,NA,1
66255000,05/06/2002,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,59,2002-06-08,336,513,433,386,145,2970,59,1.5267857142857142,1.5267857142857142,1.2886904761904763,1.1488095238095237,0.43154761904761907,0.17559523809523808,0.8440545808966862,0.7524366471734892,0.2826510721247563,0.11500974658869395,0.8914549653579676,0.3348729792147806,0.13625866050808313,0.3756476683937824,0.15284974093264247,0.4068965517241379,112896,263169,187489,148996,21025,3481,-0.5915492957746479,0,0,2002-06-05,2002-06-05,66255000,Acorizal,05/06/2002,01/01/1900 07:00,126.8,48,-3,1.6812412373755872,3,1,1,0-250,holdout,NA,NA,1.2705190137142166,NA,NA,NA,1
66255000,08/08/2000,ACORIZAL,Landsat 7,-15.205521214947284,-56.36557454405531,54,2000-08-05,327,456,367,284,167,2955,116,1.3944954128440368,1.3944954128440368,1.1223241590214068,0.8685015290519877,0.5107033639143731,0.3547400611620795,0.8048245614035088,0.6228070175438597,0.36622807017543857,0.2543859649122807,0.773841961852861,0.4550408719346049,0.31607629427792916,0.5880281690140845,0.4084507042253521,0.6946107784431138,106929,207936,134689,80656,27889,13456,-0.44240400667779634,8,0,2000-08-08,2000-08-08,66255000,Acorizal,08/08/2000,01/01/1900 07:00,124,28.7,3,1.4578818967339924,3,1,1,0-250,holdout,NA,NA,1.203926951866138,NA,NA,NA,1
66255000,26/04/2000,ACORIZAL,Landsat 5,-15.205521214947284,-56.36557454405531,4,2000-04-23,800,1136,1157,1276.5,828.5,2811,488,1.42,1.42,1.44625,1.595625,1.035625,0.61,1.0184859154929577,1.1236795774647887,0.7293133802816901,0.4295774647887324,1.103284356093345,0.716076058772688,0.42178046672428693,0.6490403446925186,0.38229533881707795,0.5890162945081473,640000,1290496,1338649,1629452.25,686412.25,238144,-0.15622359655865697,4,129,2000-04-26,2000-04-26,66255000,Acorizal,26/04/2000,01/01/1900 07:00,124,30,3,1.4771212547196624,3,1,1,0-250,holdout,NA,NA,1.5970904787585702,NA,NA,NA,1
66260001,21/06/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,59,2001-06-21,331,495,389,281,152,2892,95,1.4954682779456194,1.4954682779456194,1.1752265861027191,0.8489425981873112,0.459214501510574,0.28700906344410876,0.7858585858585858,0.5676767676767677,0.30707070707070705,0.1919191919191919,0.7223650385604113,0.390745501285347,0.2442159383033419,0.5409252669039146,0.33807829181494664,0.625,109561,245025,151321,78961,23104,9025,-0.5482912332838039,8,0,2001-06-21,2001-06-21,66260001,Cuiaba,21/06/2001,01/01/1900 07:00,148.6,16,0,1.2041199826559248,0,1,1,0-250,holdout,NA,NA,1.2381573234980479,NA,NA,NA,1
66260001,02/04/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,70,2001-04-02,416,696,865,475,143,2945,101,1.6730769230769231,1.6730769230769231,2.079326923076923,1.1418269230769231,0.34375,0.24278846153846154,1.242816091954023,0.6824712643678161,0.20545977011494254,0.14511494252873564,0.5491329479768786,0.1653179190751445,0.11676300578034682,0.30105263157894735,0.21263157894736842,0.7062937062937062,173056,484416,748225,225625,20449,10201,-0.6589436631451646,57,0,2001-04-02,2001-04-02,66260001,Cuiaba,02/04/2001,01/01/1900 07:00,154,102,0,2.0086001717619175,0,1,1,0-250,holdout,NA,NA,1.6629389951119675,NA,NA,NA,1
66260001,13/06/2007,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,58,2007-06-14,304,518,409,302,185,2964,122,1.7039473684210527,1.7039473684210527,1.3453947368421053,0.993421052631579,0.6085526315789473,0.40131578947368424,0.7895752895752896,0.583011583011583,0.35714285714285715,0.23552123552123552,0.7383863080684596,0.45232273838630804,0.2982885085574572,0.6125827814569537,0.40397350993377484,0.6594594594594595,92416,268324,167281,91204,34225,14884,-0.47368421052631576,0,0,2007-06-13,2007-06-13,66260001,Cuiaba,13/06/2007,01/01/1900 07:00,77.6,28,-1,1.4471580313422192,1,1,1,0-250,holdout,NA,NA,1.34146594910233,NA,NA,NA,1
66260001,20/06/2006,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,26,2006-06-19,310,469,389,255,152,2960,96,1.5129032258064516,1.5129032258064516,1.2548387096774194,0.8225806451612904,0.49032258064516127,0.3096774193548387,0.8294243070362474,0.5437100213219617,0.32409381663113007,0.2046908315565032,0.6555269922879178,0.390745501285347,0.2467866323907455,0.596078431372549,0.3764705882352941,0.631578947368421,96100,219961,151321,65025,23104,9216,-0.5301391035548686,0,0,2006-06-20,2006-06-20,66260001,Cuiaba,20/06/2006,01/01/1900 07:00,76.6,40.67,1,1.6092741724045876,1,1,1,0-250,holdout,NA,NA,1.3179708119910258,NA,NA,NA,1
66260001,22/06/2004,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,66,2004-06-21,557,671,566,439,219,2951,123,1.2046678635547576,1.2046678635547576,1.0161579892280073,0.7881508078994613,0.39317773788150806,0.22082585278276481,0.8435171385991058,0.65424739195231,0.3263785394932936,0.18330849478390462,0.7756183745583038,0.3869257950530035,0.21731448763250882,0.4988610478359909,0.28018223234624146,0.5616438356164384,310249,450241,320356,192721,47961,15129,-0.5353748680042238,11,0,2004-06-22,2004-06-22,66260001,Cuiaba,22/06/2004,01/01/1900 07:00,77,59,1,1.7708520116421442,1,1,1,0-250,holdout,NA,NA,1.2308917000485335,NA,NA,NA,1
66260001,18/03/2004,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,70,2004-03-17,567,948,1127,748,337,2929,215,1.6719576719576719,1.6719576719576719,1.9876543209876543,1.3192239858906525,0.5943562610229277,0.37918871252204583,1.1888185654008439,0.7890295358649789,0.35548523206751054,0.22679324894514769,0.6637089618456078,0.2990239574090506,0.19077196095829635,0.4505347593582888,0.2874331550802139,0.6379821958456974,321489,898704,1270129,559504,113569,46225,-0.4754863813229572,12,0,2004-03-18,2004-03-18,66260001,Cuiaba,18/03/2004,01/01/1900 07:00,85,164,1,2.214843848047698,1,1,1,0-250,holdout,NA,NA,1.8819144850843406,NA,NA,NA,1
66260001,04/04/2002,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,72,2002-04-05,411,706,876,438,145,2995,101,1.7177615571776155,1.7177615571776155,2.1313868613138687,1.0656934306569343,0.35279805352798055,0.24574209245742093,1.2407932011331444,0.6203966005665722,0.20538243626062322,0.14305949008498584,0.5,0.16552511415525115,0.11529680365296803,0.3310502283105023,0.23059360730593606,0.696551724137931,168921,498436,767376,191844,21025,10201,-0.6674311926605504,2,0,2002-04-04,2002-04-04,66260001,Cuiaba,04/04/2002,01/01/1900 11:40,158,80.24,-1,1.9043909200123617,1,1,1,0-250,holdout,NA,NA,1.6571636250151256,NA,NA,NA,1
66260001,11/01/2000,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,66,2000-01-10,797,1328,1778,887,186,2939,135,1.6662484316185697,1.6662484316185697,2.230865746549561,1.1129234629861982,0.23337515683814303,0.16938519447929737,1.338855421686747,0.6679216867469879,0.14006024096385541,0.1016566265060241,0.49887514060742405,0.1046119235095613,0.07592800899887514,0.20969560315670802,0.15219842164599776,0.7258064516129032,635209,1763584,3161284,786769,34596,18225,-0.7450308430431802,64,0,2000-01-11,2000-01-11,66260001,Cuiaba,11/01/2000,01/01/1900 07:00,151.2,59,1,1.7708520116421442,1,1,1,0-250,holdout,NA,NA,1.9737846257230407,NA,NA,NA,1
66260001,11/09/2014,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,53,2014-09-13,815,903,820,770,335,2975,239,1.1079754601226994,1.1079754601226994,1.0061349693251533,0.9447852760736196,0.4110429447852761,0.29325153374233126,0.9080841638981174,0.8527131782945736,0.3709856035437431,0.2646733111849391,0.9390243902439024,0.40853658536585363,0.2914634146341463,0.43506493506493504,0.3103896103896104,0.7134328358208956,664225,815409,672400,592900,112225,57121,-0.44991789819376027,1,10,2014-09-11,2014-09-11,66260001,Cuiaba,11/09/2014,01/01/1900 07:00,143.1,12,-2,1.0791812460476249,2,1,1,0-250,holdout,NA,NA,1.3706873020967438,NA,NA,NA,1
66260001,23/07/2009,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,56,2009-07-21,305,471,409,255,185,2973,122,1.544262295081967,1.544262295081967,1.340983606557377,0.8360655737704918,0.6065573770491803,0.4,0.8683651804670913,0.5414012738853503,0.39278131634819535,0.25902335456475584,0.6234718826405868,0.45232273838630804,0.2982885085574572,0.7254901960784313,0.47843137254901963,0.6594594594594595,93025,221841,167281,65025,34225,14884,-0.47038327526132406,0,0,2009-07-23,2009-07-23,66260001,Cuiaba,23/07/2009,01/01/1900 06:20,76.7,53,2,1.724275869600789,2,1,1,0-250,holdout,NA,NA,1.4307793111064266,NA,NA,NA,1
66260001,29/10/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,56,2001-10-27,793,1059,1108,795,322,2975,216,1.335435056746532,1.335435056746532,1.3972257250945777,1.0025220680958387,0.4060529634300126,0.2723833543505675,1.0462700661000943,0.7507082152974505,0.3040604343720491,0.20396600566572237,0.7175090252707581,0.29061371841155237,0.19494584837545126,0.4050314465408805,0.27169811320754716,0.6708074534161491,628849,1121481,1227664,632025,103684,46656,-0.5336712527154236,9,0,2001-10-29,2001-10-29,66260001,Cuiaba,29/10/2001,01/01/1900 07:00,149.2,30.7,2,1.4871383754771865,2,1,1,0-250,holdout,NA,NA,1.6443820200250023,NA,NA,NA,1
66260001,22/08/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,60,2001-08-24,827,927,871,742,300,2975,183,1.120918984280532,1.120918984280532,1.053204353083434,0.8972188633615478,0.36275695284159615,0.22128174123337363,0.9395900755124056,0.8004314994606256,0.32362459546925565,0.19741100323624594,0.851894374282434,0.34443168771526983,0.21010332950631458,0.40431266846361186,0.24663072776280323,0.61,683929,859329,758641,550564,90000,33489,-0.511002444987775,43,0,2001-08-22,2001-08-22,66260001,Cuiaba,22/08/2001,01/01/1900 07:00,149,34.7,-2,1.5403294747908738,2,1,1,0-250,holdout,NA,NA,1.4294761213924754,NA,NA,NA,1
