site_no,sample_date,station_nm,sensor,Latitude,Longitude,num_pix,landsat_dt,B1,B2,B3,B4,B5,B6,B7,B2.B1,B2.B1.1,B3.B1,B4.B1,B5.B1,B7.B1,B3.B2,B4.B2,B5.B2,B7.B2,B4.B3,B5.B3,B7.B3,B5.B4,B7.B4,B7.B5,B1.2,B2.2,B3.2,B4.2,B5.2,B7.2,nd52,cloud_cover,cloud_qa_count,ndssi,nsmi,index_montaigner_2014,bi,B3_B2_B1,match_dt_start,match_dt_end,EstacaoCodigo,NomeEstacao,Data,Hora,Largura,ConcentracaoMatSuspensao,lag_days,log10_SSC_mgL,abs_lag_days
66162000,06/11/1999,UHE MANSO MONTANTE,Landsat 7,-14.813588527854664,-55.27629642051745,5,1999-11-07,385,705,744,972,352,2950,173,1.8311688311688312,1.8311688311688312,1.9324675324675324,2.5246753246753246,0.9142857142857143,0.44935064935064933,1.0553191489361702,1.3787234042553191,0.49929078014184397,0.2453900709219858,1.3064516129032258,0.4731182795698925,0.2325268817204301,0.36213991769547327,0.1779835390946502,0.4914772727272727,148225,497025,553536,944784,123904,29929,-0.29950248756218906,22,0,0.43257184966838613,0.5801526717557252,1.5743119266055046,724.7623748512335,0.6825688073394496,1999-11-06,1999-11-06,66162000,UHE Manso Montante,06/11/1999,01/01/1900 07:00,42,41.7,-1,1.6201360549737576,1
66210000,27/09/2013,UHE MANSO JUSANTE,Landsat 7,-14.869019613050046,-55.7998038023941,14,2013-09-26,403,435,348,590,233,2965,134,1.0794044665012408,1.0794044665012408,0.8635235732009926,1.4640198511166254,0.5781637717121588,0.3325062034739454,0.8,1.3563218390804597,0.535632183908046,0.3080459770114943,1.6954022988505748,0.6695402298850575,0.3850574712643678,0.3949152542372881,0.2271186440677966,0.575107296137339,162409,189225,121104,348100,54289,17956,-0.3004484304932735,0,0,0.18831822759315206,0.32040472175379425,1.1193317422434368,393.9092535089776,0.4152744630071599,2013-09-27,2013-09-27,66210000,UHE Manso Jusante,27/09/2013,01/01/1900 07:00,94.72,5.8,1,0.7634279935629372,1
66210000,17/09/2007,UHE MANSO JUSANTE,Landsat 5,-14.869019613050046,-55.7998038023941,16,2007-09-18,1230,1258,1113,1224,572,2994,298,1.0227642276422764,1.0227642276422764,0.9048780487804878,0.9951219512195122,0.46504065040650405,0.24227642276422764,0.884737678855326,0.972972972972973,0.4546899841017488,0.2368839427662957,1.0997304582210243,0.5139263252470799,0.26774483378256964,0.4673202614379085,0.2434640522875817,0.5209790209790209,1512900,1582564,1238769,1498176,327184,88804,-0.37486338797814206,5,0,-0.0024449877750611247,0.31685642876978615,0.9393086816720257,1187.7148226741974,0.44734726688102894,2007-09-17,2007-09-17,66210000,UHE Manso Jusante,17/09/2007,01/01/1900 07:00,93.8,14,-1,1.146128035678238,1
66210000,09/03/2007,UHE MANSO JUSANTE,Landsat 5,-14.869019613050046,-55.7998038023941,14,2007-03-10,321,489,347,428,185,2942,91,1.5233644859813085,1.5233644859813085,1.0809968847352025,1.3333333333333333,0.5763239875389408,0.2834890965732087,0.7096114519427403,0.8752556237218814,0.3783231083844581,0.18609406952965235,1.2334293948126802,0.5331412103746398,0.2622478386167147,0.43224299065420563,0.21261682242990654,0.4918918918918919,103041,239121,120409,183184,34225,8281,-0.41823899371069184,49,0,0.14285714285714285,0.44511668107173724,0.9567901234567902,423.9870281034551,0.4283950617283951,2007-03-09,2007-03-09,66210000,UHE Manso Jusante,09/03/2007,01/01/1900 07:00,94.4,40,-1,1.6020599913279623,1
66210000,21/08/2006,UHE MANSO JUSANTE,Landsat 7,-14.869019613050046,-55.7998038023941,9,2006-08-22,479,528,404,566,275,2945,128,1.1022964509394573,1.1022964509394573,0.8434237995824635,1.1816283924843425,0.5741127348643006,0.267223382045929,0.7651515151515151,1.071969696969697,0.5208333333333334,0.24242424242424243,1.400990099009901,0.6806930693069307,0.31683168316831684,0.48586572438162545,0.22614840989399293,0.46545454545454545,229441,278784,163216,320356,75625,16384,-0.3150684931506849,1,0,0.08325358851674641,0.32104890148830617,0.9632571996027806,470.1063709417263,0.4011916583912612,2006-08-21,2006-08-21,66210000,UHE Manso Jusante,21/08/2006,01/01/1900 07:00,94.3,29.67,-1,1.4723175463168419,1
66260001,13/06/2007,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,29,2007-06-14,329,518,409,302,185,2964,122,1.574468085106383,1.574468085106383,1.243161094224924,0.9179331306990881,0.5623100303951368,0.3708206686930091,0.7895752895752896,0.583011583011583,0.35714285714285715,0.23552123552123552,0.7383863080684596,0.45232273838630804,0.2982885085574572,0.6125827814569537,0.40397350993377484,0.6594594594594595,108241,268324,167281,91204,34225,14884,-0.47368421052631576,0,0,-0.042789223454833596,0.47611464968152867,0.8394332939787486,466.6931540102126,0.48288075560802834,2007-06-13,2007-06-13,66260001,Cuiaba,13/06/2007,01/01/1900 07:00,77.6,28,-1,1.4471580313422192,1
66260001,20/06/2006,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,9,2006-06-19,310,469,413,203,152,2960,96,1.5129032258064516,1.5129032258064516,1.332258064516129,0.6548387096774193,0.49032258064516127,0.3096774193548387,0.8805970149253731,0.43283582089552236,0.32409381663113007,0.2046908315565032,0.4915254237288136,0.36803874092009686,0.2324455205811138,0.7487684729064039,0.4729064039408867,0.631578947368421,96100,219961,170569,41209,23104,9216,-0.5104669887278583,0,0,-0.20857699805068225,0.4798657718120805,0.7907573812580231,441.88799485842566,0.5301668806161746,2006-06-20,2006-06-20,66260001,Cuiaba,20/06/2006,01/01/1900 07:00,76.6,40.67,1,1.6092741724045876,1
66260001,22/06/2004,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,33,2004-06-21,556,726,567,439,219,2951,123,1.3057553956834533,1.3057553956834533,1.0197841726618706,0.789568345323741,0.39388489208633093,0.22122302158273383,0.78099173553719,0.6046831955922864,0.30165289256198347,0.16942148760330578,0.7742504409171076,0.3862433862433862,0.21693121693121692,0.4988610478359909,0.28018223234624146,0.5616438356164384,309136,527076,321489,192721,47961,15129,-0.5365079365079365,11,0,-0.11758793969849246,0.3985938345051379,0.7847113884555382,651.3697106866422,0.4422776911076443,2004-06-22,2004-06-22,66260001,Cuiaba,22/06/2004,01/01/1900 07:00,77,59,1,1.7708520116421442,1
66260001,18/03/2004,CUIABA,Landsat 5,-15.616525477245494,-56.10799457170302,35,2004-03-17,567,948,1127,748,310,2929,214,1.6719576719576719,1.6719576719576719,1.9876543209876543,1.3192239858906525,0.54673721340388,0.37742504409171074,1.1888185654008439,0.7890295358649789,0.3270042194092827,0.22573839662447256,0.6637089618456078,0.27506654835847383,0.1898846495119787,0.4144385026737968,0.28609625668449196,0.6903225806451613,321489,898704,1270129,559504,96100,45796,-0.5071542130365659,12,0,0.1376425855513308,0.570779712339137,1.2376237623762376,1041.3532061697415,0.7438943894389439,2004-03-18,2004-03-18,66260001,Cuiaba,18/03/2004,01/01/1900 07:00,85,164,1,2.214843848047698,1
66260001,04/04/2002,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,35,2002-04-05,411,706,894,438,120,2995,101,1.7177615571776155,1.7177615571776155,2.1751824817518246,1.0656934306569343,0.291970802919708,0.24574209245742093,1.2662889518413598,0.6203966005665722,0.16997167138810199,0.14305949008498584,0.4899328859060403,0.1342281879194631,0.11297539149888143,0.273972602739726,0.23059360730593606,0.8416666666666667,168921,498436,799236,191844,14400,10201,-0.7022332506203474,2,0,0.03180212014134275,0.5912481352560915,1.1924798567591763,805.5035692037621,0.8003581020590869,2002-04-04,2002-04-04,66260001,Cuiaba,04/04/2002,01/01/1900 11:40,158,80.24,-1,1.9043909200123617,1
66260001,11/01/2000,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,30,2000-01-10,797,1328,1795,887,186,2939,135,1.6662484316185697,1.6662484316185697,2.2521957340025094,1.1129234629861982,0.23337515683814303,0.16938519447929737,1.3516566265060241,0.6679216867469879,0.14006024096385541,0.1016566265060241,0.49415041782729807,0.10362116991643454,0.07520891364902507,0.20969560315670802,0.15219842164599776,0.7258064516129032,635209,1763584,3222025,786769,34596,18225,-0.7542932628797886,64,0,0.05344418052256532,0.5933673469387755,1.2621176470588236,1578.8617735571409,0.8447058823529412,2000-01-11,2000-01-11,66260001,Cuiaba,11/01/2000,01/01/1900 07:00,151.2,59,1,1.7708520116421442,1
66450001,17/06/2014,RONDONOPOLIS,Landsat 7,-16.479852032203155,-54.649355730605066,7,2014-06-18,404,752,968,550,398,2950,290,1.8613861386138615,1.8613861386138615,2.396039603960396,1.3613861386138615,0.9851485148514851,0.7178217821782178,1.2872340425531914,0.7313829787234043,0.5292553191489362,0.38563829787234044,0.5681818181818182,0.41115702479338845,0.29958677685950413,0.7236363636363636,0.5272727272727272,0.7286432160804021,163216,565504,937024,302500,158404,84100,-0.30782608695652175,1,0,0.1530398322851153,0.6195856873822976,1.3131487889273357,866.7548673067836,0.8373702422145328,2014-06-17,2014-06-17,66450001,Rondonopolis,17/06/2014,01/01/1900 10:54,113.84,274.5,-1,2.4385423487861106,1
66450001,24/10/2008,RONDONOPOLIS,Landsat 7,-16.479852032203155,-54.649355730605066,4,2008-10-23,492,839,1234,1160,537,2970,293,1.7052845528455285,1.7052845528455285,2.508130081300813,2.3577235772357725,1.0914634146341464,0.5955284552845529,1.470798569725864,1.3825983313468415,0.6400476758045291,0.3492252681764005,0.940032414910859,0.4351701782820097,0.23743922204213938,0.46293103448275863,0.2525862068965517,0.5456238361266295,242064,703921,1522756,1345600,288369,85849,-0.2194767441860465,0,0,0.4043583535108959,0.6163742690058479,1.7986476333583772,1055.148567738212,0.927122464312547,2008-10-24,2008-10-24,66450001,Rondonopolis,24/10/2008,01/01/1900 10:43,131.5,111.26,1,2.0463390556048093,1
66380000,17/06/2019,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,6,2019-06-16,383,663,608,827,465,2955,226,1.731070496083551,1.731070496083551,1.587467362924282,2.1592689295039165,1.2140992167101827,0.5900783289817232,0.9170437405731523,1.2473604826546003,0.7013574660633484,0.34087481146304677,1.3601973684210527,0.7648026315789473,0.3717105263157895,0.562273276904474,0.27327690447400244,0.4860215053763441,146689,439569,369664,683929,216225,51076,-0.17553191489361702,1,0,0.3669421487603306,0.5368802902055623,1.3718929254302104,636.0947256501975,0.5812619502868069,2019-06-17,2019-06-17,66380000,Sao Pedro da Cipa,17/06/2019,01/01/1900 11:55,45.28,23.3,1,1.3673559210260189,1
66380000,21/06/2018,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,3,2018-06-20,294,550,487,880,414,2945,185,1.870748299319728,1.870748299319728,1.6564625850340136,2.993197278911565,1.4081632653061225,0.6292517006802721,0.8854545454545455,1.6,0.7527272727272727,0.33636363636363636,1.8069815195071868,0.8501026694045175,0.3798767967145791,0.47045454545454546,0.21022727272727273,0.4468599033816425,86436,302500,237169,774400,171396,34225,-0.14107883817427386,3,0,0.4991482112436116,0.5582268970698723,1.6196682464454977,519.4559654099662,0.5770142180094787,2018-06-21,2018-06-21,66380000,Sao Pedro da Cipa,21/06/2018,01/01/1900 11:20,41.4,24.3,1,1.3856062735983121,1
66380000,02/06/2012,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,6,2012-06-03,303,587,634,830,382,2960,154,1.9372937293729373,1.9372937293729373,2.092409240924092,2.7392739273927393,1.2607260726072607,0.5082508250825083,1.080068143100511,1.41396933560477,0.6507666098807495,0.262350936967632,1.3091482649842272,0.6025236593059937,0.24290220820189273,0.4602409638554217,0.1855421686746988,0.4031413612565445,91809,344569,401956,688900,145924,23716,-0.23138832997987926,0,0,0.4651368049426302,0.6023622047244095,1.644943820224719,610.9521257840094,0.7123595505617978,2012-06-02,2012-06-02,66380000,Sao Pedro da Cipa,02/06/2012,01/01/1900 11:06,43.9,586,-1,2.767897616018091,1
66380000,11/03/2010,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,9,2010-03-10,352,729,868,1198,502,2995,214,2.071022727272727,2.071022727272727,2.465909090909091,3.403409090909091,1.4261363636363635,0.6079545454545454,1.1906721536351166,1.643347050754458,0.6886145404663924,0.2935528120713306,1.380184331797235,0.5783410138248848,0.2465437788018433,0.41903171953255425,0.17863105175292154,0.4262948207171315,123904,531441,753424,1435204,252004,45796,-0.17230008244023085,12,0,0.5458064516129032,0.6387891226269882,1.9111933395004626,801.5188706449774,0.8029602220166513,2010-03-11,2010-03-11,66380000,Sao Pedro da Cipa,11/03/2010,01/01/1900 12:00,47.4,217.5,1,2.337459261290656,1
66380000,24/08/2006,SAO PEDRO DA CIPA,Landsat 5,-15.998215609218358,-54.923951632577314,5,2006-08-23,573,754,745,1018,627,2977,340,1.3158813263525306,1.3158813263525306,1.300174520069808,1.7766143106457242,1.094240837696335,0.5933682373472949,0.9880636604774535,1.3501326259946949,0.8315649867374005,0.4509283819628647,1.3664429530201343,0.8416107382550335,0.4563758389261745,0.6159135559921415,0.33398821218074654,0.5422647527910686,328329,568516,555025,1036324,393129,115600,-0.09196234612599566,3,0,0.2796983029541169,0.4469111969111969,1.3285606631499622,749.5135088842628,0.5614167294649586,2006-08-24,2006-08-24,66380000,Sao Pedro da Cipa,24/08/2006,01/01/1900 09:48,43.5,11.3,1,1.0530784434834197,1
66380000,31/08/2004,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,9,2004-09-01,613,852,874,977,649,2990,390,1.3898858075040783,1.3898858075040783,1.4257748776508972,1.5938009787928222,1.0587275693311582,0.636215334420881,1.0258215962441315,1.1467136150234742,0.7617370892018779,0.45774647887323944,1.1178489702517163,0.7425629290617849,0.4462242562929062,0.6642784032753326,0.3991811668372569,0.600924499229584,375769,725904,763876,954529,421201,152100,-0.1422680412371134,0,0,0.2289308176100629,0.4758443779392903,1.263481228668942,863.0701014402017,0.5965870307167236,2004-08-31,2004-08-31,66380000,Sao Pedro da Cipa,31/08/2004,01/01/1900 11:30,47,65.24,-1,1.814513952368238,1
66380000,16/12/2002,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,5,2002-12-17,563,985,1319,2639,857,2875,475,1.7495559502664297,1.7495559502664297,2.3428063943161632,4.6873889875666075,1.522202486678508,0.8436944937833037,1.3390862944162436,2.6791878172588834,0.8700507614213198,0.48223350253807107,2.0007581501137226,0.6497346474601972,0.3601213040181956,0.32474422129594543,0.17999242137173171,0.5542590431738623,316969,970225,1739761,6964321,734449,225625,-0.07799892415277031,24,0,0.6483447845096815,0.6072549703522846,2.556847545219638,1164.0416659209411,0.8520671834625323,2002-12-16,2002-12-16,66380000,Sao Pedro da Cipa,16/12/2002,01/01/1900 11:10,45.6,1188.78,-1,3.0751014899202826,1
66380000,20/01/2000,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,9,2000-01-19,438,794,1045,2100,574,2939,278,1.812785388127854,1.812785388127854,2.3858447488584473,4.794520547945205,1.3105022831050228,0.634703196347032,1.3161209068010076,2.6448362720403025,0.7229219143576826,0.3501259445843829,2.0095693779904304,0.5492822966507177,0.2660287081339713,0.2733333333333333,0.13238095238095238,0.4843205574912892,191844,630436,1092025,4410000,329476,77284,-0.13487071977638015,7,0,0.6548463356973995,0.6152832674571805,2.55275974025974,928.0250535411208,0.8482142857142857,2000-01-20,2000-01-20,66380000,Sao Pedro da Cipa,20/01/2000,01/01/1900 10:40,40,314.22,1,2.4972338242851295,1
66493900,07/10/2014,PCH AQUARIUS MONTANTE,Landsat 7,-17.618189185531037,-54.88805586909707,5,2014-10-08,451,592,477,1022,520,3010,271,1.312638580931264,1.312638580931264,1.057649667405765,2.2660753880266076,1.1529933481152994,0.6008869179600886,0.8057432432432432,1.7263513513513513,0.8783783783783784,0.4577702702702703,2.142557651991614,1.090146750524109,0.5681341719077568,0.5088062622309197,0.2651663405088063,0.5211538461538462,203401,350464,227529,1044484,270400,73441,-0.08045977011494253,1,0,0.38764426340801084,0.40657894736842104,1.4372003835091083,537.5839469329418,0.4573346116970278,2014-10-07,2014-10-07,66493900,PCH Aquarius Montante,07/10/2014,01/01/1900 15:57,29.4,2.22,-1,0.3463529744506387,1
66926000,22/02/2010,PONTE DO GREGO,Landsat 5,-20.155694149207047,-55.0921578425154,4,2010-02-23,513,836,1097,1477,617,2897,345,1.6296296296296295,1.6296296296296295,2.138401559454191,2.879142300194932,1.202729044834308,0.672514619883041,1.312200956937799,1.7667464114832536,0.7380382775119617,0.4126794258373206,1.3463992707383774,0.5624430264357339,0.31449407474931634,0.4177386594448206,0.23358158429248477,0.5591572123176661,263169,698896,1203409,2181529,380689,119025,-0.15072264280798348,3,0,0.4844221105527638,0.580539656582175,1.9080800593031875,975.2704753041589,0.8131949592290586,2010-02-22,2010-02-22,66926000,Ponte do Grego,22/02/2010,01/01/1900 14:20,46.4,258.4,-1,2.4122925093230463,1
66926000,20/05/2009,PONTE DO GREGO,Landsat 7,-20.155694149207047,-55.0921578425154,7,2009-05-19,309,569,620,854,368,2950,193,1.8414239482200647,1.8414239482200647,2.0064724919093853,2.763754045307443,1.190938511326861,0.6245954692556634,1.0896309314586994,1.5008787346221442,0.6467486818980668,0.3391915641476274,1.3774193548387097,0.5935483870967742,0.31129032258064515,0.4309133489461358,0.2259953161592506,0.5244565217391305,95481,323761,384400,729316,135424,37249,-0.16015625,0,0,0.468615649183147,0.5874499332443258,1.6788154897494305,595.0466368277364,0.7061503416856492,2009-05-20,2009-05-20,66926000,Ponte do Grego,20/05/2009,01/01/1900 09:40,36.6,53.14,1,1.7254215500742587,1
66926000,30/03/2008,PONTE DO GREGO,Landsat 7,-20.155694149207047,-55.0921578425154,10,2008-03-29,387,658,931,1338,479,2970,186,1.7002583979328165,1.7002583979328165,2.405684754521964,3.4573643410852712,1.2377260981912144,0.4806201550387597,1.4148936170212767,2.033434650455927,0.7279635258358662,0.2826747720364742,1.4371643394199785,0.514500537056928,0.19978517722878625,0.3579970104633782,0.13901345291479822,0.3883089770354906,149769,432964,866761,1790244,229441,34596,-0.15743183817062445,13,0,0.551304347826087,0.6082995951417004,2.171291866028708,806.1404964396714,0.8909090909090909,2008-03-30,2008-03-30,66926000,Ponte do Grego,30/03/2008,01/01/1900 15:50,40.8,148.42,1,2.1714924272529013,1
66926000,20/09/2007,PONTE DO GREGO,Landsat 7,-20.155694149207047,-55.0921578425154,6,2007-09-19,1621,1638,1695,1800,827,2980,434,1.0104873534855028,1.0104873534855028,1.0456508328192473,1.1104256631708822,0.5101789019123998,0.2677359654534238,1.034798534798535,1.098901098901099,0.5048840048840049,0.26495726495726496,1.0619469026548674,0.487905604719764,0.256047197640118,0.45944444444444443,0.2411111111111111,0.524788391777509,2627641,2683044,2873025,3240000,683929,188356,-0.323240589198036,2,0,0.052323881905875474,0.3455793298344772,1.072414851181344,1666.7436815539454,0.5200981896287205,2007-09-20,2007-09-20,66926000,Ponte do Grego,20/09/2007,01/01/1900 16:30,36.9,29.12,1,1.4641913706409997,1
66945000,19/09/2016,AQUIDAUANA,Landsat 7,-20.47810053267435,-55.802349949095614,7,2016-09-18,794,918,858,1352,503,2970,264,1.1561712846347607,1.1561712846347607,1.0806045340050379,1.7027707808564232,0.6335012594458438,0.33249370277078083,0.934640522875817,1.4727668845315904,0.5479302832244008,0.2875816993464052,1.5757575757575757,0.5862470862470862,0.3076923076923077,0.3720414201183432,0.1952662721893491,0.5248508946322068,630436,842724,736164,1827904,253009,69696,-0.2920478536242083,7,0,0.26001863932898417,0.38210116731517507,1.2908878504672898,888.5066122432629,0.5011682242990654,2016-09-19,2016-09-19,66945000,Aquidauana,19/09/2016,01/01/1900 09:30,71.32,46.9,1,1.6711728427150832,1
66945000,04/06/2015,AQUIDAUANA,Landsat 7,-20.47810053267435,-55.802349949095614,6,2015-06-05,369,660,943,1207,381,2975,299,1.7886178861788617,1.7886178861788617,2.5555555555555554,3.2710027100271004,1.032520325203252,0.8102981029810298,1.4287878787878787,1.8287878787878789,0.5772727272727273,0.453030303030303,1.2799575821845175,0.40402969247083775,0.3170731707317073,0.3156586578293289,0.24772162386081192,0.7847769028871391,136161,435600,889249,1456849,145161,89401,-0.2485207100591716,0,0,0.5317258883248731,0.6257606490872211,2.0894071914480077,813.8946492022171,0.9164237123420796,2015-06-04,2015-06-04,66945000,Aquidauana,04/06/2015,01/01/1900 10:40,77.88,215.7,-1,2.333850145102545,1
66945000,20/07/2009,AQUIDAUANA,Landsat 5,-20.47810053267435,-55.802349949095614,5,2009-07-21,19,276,264,333,201,2964,134,14.526315789473685,14.526315789473685,13.894736842105264,17.526315789473685,10.578947368421053,7.052631578947368,0.9565217391304348,1.2065217391304348,0.7282608695652174,0.4855072463768116,1.2613636363636365,0.7613636363636364,0.5075757575757576,0.6036036036036037,0.4024024024024024,0.6666666666666666,361,76176,69696,110889,40401,17956,-0.08023483365949119,57,0,0.8920454545454546,0.9320214669051878,2.023728813559322,270.06665843824555,0.8949152542372881,2009-07-20,2009-07-20,66945000,Aquidauana,20/07/2009,01/01/1900 09:00,66,52.29,-1,1.7184186418296556,1
66945000,30/03/2009,AQUIDAUANA,Landsat 5,-20.47810053267435,-55.802349949095614,11,2009-03-31,385,737,1104,1189,379,2968,263,1.9142857142857144,1.9142857142857144,2.8675324675324676,3.088311688311688,0.9844155844155844,0.6831168831168831,1.497964721845319,1.6132971506105835,0.514246947082768,0.3568521031207598,1.0769927536231885,0.3432971014492754,0.23822463768115942,0.3187552565180824,0.22119428090832632,0.6939313984168866,148225,543169,1218816,1413721,143641,69169,-0.3544165757906216,10,0,0.5108005082592122,0.6540880503144654,2.0436720142602494,938.612007168031,0.983957219251337,2009-03-30,2009-03-30,66945000,Aquidauana,30/03/2009,01/01/1900 12:00,77.5,385.5,-1,2.586024382386976,1
66945000,30/03/2000,AQUIDAUANA,Landsat 5,-20.47810053267435,-55.802349949095614,13,2000-03-31,432,732,1014,822,325.5,2973,234,1.6944444444444444,1.6944444444444444,2.3472222222222223,1.9027777777777777,0.7534722222222222,0.5416666666666666,1.3852459016393444,1.1229508196721312,0.444672131147541,0.319672131147541,0.8106508875739645,0.3210059171597633,0.23076923076923078,0.395985401459854,0.2846715328467153,0.7188940092165899,186624,535824,1028196,675684,105950.25,54756,-0.3578619441975077,13,0,0.31100478468899523,0.6033057851239669,1.577319587628866,884.3132929002029,0.8711340206185567,2000-03-30,2000-03-30,66945000,Aquidauana,30/03/2000,01/01/1900 10:20,72,356.77,-1,2.5523883283772224,1
66900000,03/10/2015,ESTRADA MT-738,Landsat 7,-20.762216615395705,-56.09173668926215,4,2015-10-02,550,717,801,1450,695,2924,404,1.3036363636363637,1.3036363636363637,1.4563636363636363,2.6363636363636362,1.2636363636363637,0.7345454545454545,1.1171548117154813,2.0223152022315203,0.9693165969316597,0.5634588563458857,1.8102372034956304,0.867665418227216,0.5043695380774033,0.4793103448275862,0.2786206896551724,0.581294964028777,302500,514089,641601,2102500,483025,163216,-0.015580736543909348,52,14,0.45,0.46808510638297873,1.77663772691397,760.1611671218151,0.6322020520915549,2015-10-03,2015-10-03,66900000,Estrada MT-738,03/10/2015,01/01/1900 09:50,72.77,447,1,2.6503075231319366,1
66900000,20/07/2012,ESTRADA MT-738,Landsat 7,-20.762216615395705,-56.09173668926215,3,2012-07-21,240,441,430,413,187,2902,97,1.8375,1.8375,1.7916666666666667,1.7208333333333334,0.7791666666666667,0.4041666666666667,0.9750566893424036,0.9365079365079365,0.42403628117913833,0.2199546485260771,0.9604651162790697,0.43488372093023253,0.2255813953488372,0.45278450363196127,0.23486682808716708,0.5187165775401069,57600,194481,184900,170569,34969,9409,-0.40445859872611467,0,0,0.2649310872894334,0.5679567956795679,1.2378854625550662,435.53472881045894,0.631424375917768,2012-07-20,2012-07-20,66900000,Estrada MT-738,20/07/2012,01/01/1900 11:15,67.3,20.9,-1,1.320146286111054,1
66900000,30/08/2011,ESTRADA MT-738,Landsat 7,-20.762216615395705,-56.09173668926215,4,2011-08-29,645,805,775,1263,654,2965,373,1.248062015503876,1.248062015503876,1.2015503875968991,1.958139534883721,1.013953488372093,0.5782945736434109,0.9627329192546584,1.568944099378882,0.8124223602484472,0.46335403726708074,1.6296774193548387,0.8438709677419355,0.48129032258064514,0.517814726840855,0.2953285827395091,0.5703363914373089,416025,648025,600625,1595169,427716,139129,-0.0780559646539028,0,9,0.3238993710691824,0.4202247191011236,1.4055172413793104,790.1423922306662,0.5344827586206896,2011-08-30,2011-08-30,66900000,Estrada MT-738,30/08/2011,01/01/1900 11:20,64.5,16.36,1,1.2137832993353042,1
66845000,03/08/2013,PEDRO GOMES,Landsat 7,-18.165530462538353,-54.471370712056775,7,2013-08-02,366,631,585,620,260,2950,151,1.7240437158469946,1.7240437158469946,1.598360655737705,1.6939890710382515,0.7103825136612022,0.412568306010929,0.9270998415213946,0.9825673534072901,0.4120443740095087,0.2393026941362916,1.0598290598290598,0.4444444444444444,0.25811965811965815,0.41935483870967744,0.2435483870967742,0.5807692307692308,133956,398161,342225,384400,67600,22801,-0.3442622950819672,0,0,0.25760649087221094,0.5372945638432364,1.2086258776328986,608.434877369797,0.5867602808425276,2013-08-03,2013-08-03,66845000,Pedro Gomes,03/08/2013,01/01/1900 12:18,75.68,189,1,2.2764618041732443,1
66845000,16/04/2011,PEDRO GOMES,Landsat 5,-18.165530462538353,-54.471370712056775,12,2011-04-15,356,740,838,922,386,2942,147,2.0786516853932584,2.0786516853932584,2.353932584269663,2.5898876404494384,1.0842696629213484,0.41292134831460675,1.1324324324324324,1.2459459459459459,0.5216216216216216,0.19864864864864865,1.100238663484487,0.4606205250596659,0.17541766109785203,0.41865509761388287,0.1594360086767896,0.38082901554404147,126736,547600,702244,850084,148996,21609,-0.2813852813852814,11,0,0.4428794992175274,0.6318510858324715,1.6058394160583942,790.5200819713564,0.7645985401459854,2011-04-16,2011-04-16,66845000,Pedro Gomes,16/04/2011,01/01/1900 10:20,77.3,478.1,1,2.6795187436957892,1
66870000,19/07/2019,COXIM,Landsat 7,-18.50815886928303,-54.76266594747418,19,2019-07-18,514,741,844,628,251,2934,131,1.4416342412451362,1.4416342412451362,1.6420233463035019,1.2217898832684826,0.4883268482490272,0.25486381322957197,1.1390013495276654,0.8475033738191633,0.33873144399460187,0.1767881241565452,0.7440758293838863,0.29739336492890994,0.1552132701421801,0.3996815286624204,0.2085987261146497,0.5219123505976095,264196,549081,712336,394384,63001,17161,-0.488245931283906,12,0,0.09982486865148861,0.5102429728442115,1.1729083665338644,794.1715809571632,0.6725099601593626,2019-07-19,2019-07-19,66870000,Coxim,19/07/2019,01/01/1900 12:50,151.7,118.9,1,2.0751818546186915,1
66870000,07/11/2013,COXIM,Landsat 7,-18.50815886928303,-54.76266594747418,23,2013-11-06,535,859,1183,791,179,2970,104,1.605607476635514,1.605607476635514,2.211214953271028,1.4785046728971962,0.33457943925233646,0.19439252336448598,1.3771827706635622,0.9208381839348079,0.20838183934807916,0.1210710128055879,0.6686390532544378,0.15131022823330514,0.08791208791208792,0.22629582806573956,0.13147914032869784,0.5810055865921788,286225,737881,1399489,625681,32041,10816,-0.6551059730250481,23,8,0.19306184012066366,0.5847885137757082,1.4160688665710186,1033.7722186245865,0.8486370157819225,2013-11-07,2013-11-07,66870000,Coxim,07/11/2013,01/01/1900 11:05,162.6,477,1,2.678518379040114,1
